,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,247.56,464.24,0.0,1600,39
1,crps,crps,291.85,578.44,0.0,1600,39
2,crps,dss,-1876.43,-3630.24,0.0,1600,39
3,crps,is1,1159.23,2260.36,0.0,1600,39
4,dss,sse,245.09,464.41,0.0,1600,39
5,dss,crps,291.46,579.2,0.0,1600,39
6,dss,dss,-1890.47,-3710.89,0.0,1600,39
7,dss,is1,1160.69,2270.7,0.0,1600,39
8,is1,sse,245.82,467.79,0.0,1600,39
9,is1,crps,291.41,578.85,0.0,1600,39
10,is1,dss,-1875.18,-3693.67,0.0,1600,39
11,is1,is1,1152.82,2280.17,0.0,1600,39
12,sse,sse,245.0,465.48,0.0,1600,39
13,sse,crps,291.77,578.84,0.0,1600,39
14,sse,dss,-1890.45,-3708.49,0.0,1600,39
15,sse,is1,1159.95,2266.66,0.0,1600,39
16,crps,sse,247.56,464.01,0.1,1600,39
17,crps,crps,292.01,578.81,0.1,1600,39
18,crps,dss,-1876.34,-3632.55,0.1,1600,39
19,crps,is1,1159.39,2267.14,0.1,1600,39
20,dss,sse,249.31,458.57,0.1,1600,39
21,dss,crps,296.68,580.69,0.1,1600,39
22,dss,dss,-1873.21,-3723.01,0.1,1600,39
23,dss,is1,1177.96,2298.83,0.1,1600,39
24,is1,sse,247.09,463.71,0.1,1600,39
25,is1,crps,292.58,576.51,0.1,1600,39
26,is1,dss,-1868.23,-3703.89,0.1,1600,39
27,is1,is1,1158.78,2271.21,0.1,1600,39
28,sse,sse,245.4,465.28,0.1,1600,39
29,sse,crps,292.34,578.17,0.1,1600,39
30,sse,dss,-1886.38,-3710.46,0.1,1600,39
31,sse,is1,1161.45,2263.52,0.1,1600,39
32,crps,sse,249.58,460.73,0.3,1600,39
33,crps,crps,294.42,577.72,0.3,1600,39
34,crps,dss,-1832.05,-3621.63,0.3,1600,39
35,crps,is1,1173.67,2259.41,0.3,1600,39
36,dss,sse,255.51,464.76,0.3,1600,39
37,dss,crps,308.92,599.82,0.3,1600,39
38,dss,dss,-1749.18,-3550.92,0.3,1600,39
39,dss,is1,1237.88,2390.0,0.3,1600,39
40,is1,sse,250.91,454.56,0.3,1600,39
41,is1,crps,295.75,573.14,0.3,1600,39
42,is1,dss,-1823.01,-3698.36,0.3,1600,39
43,is1,is1,1173.97,2260.03,0.3,1600,39
44,sse,sse,247.66,464.82,0.3,1600,39
45,sse,crps,296.96,585.49,0.3,1600,39
46,sse,dss,-1828.11,-3660.61,0.3,1600,39
47,sse,is1,1182.65,2306.33,0.3,1600,39
48,crps,sse,250.91,454.56,0.5,1600,39
49,crps,crps,295.75,573.14,0.5,1600,39
50,crps,dss,-1823.01,-3698.36,0.5,1600,39
51,crps,is1,1173.97,2260.03,0.5,1600,39
52,dss,sse,255.51,464.76,0.5,1600,39
53,dss,crps,308.92,599.82,0.5,1600,39
54,dss,dss,-1749.18,-3550.92,0.5,1600,39
55,dss,is1,1237.88,2390.0,0.5,1600,39
56,is1,sse,250.91,454.56,0.5,1600,39
57,is1,crps,295.75,573.14,0.5,1600,39
58,is1,dss,-1823.01,-3698.36,0.5,1600,39
59,is1,is1,1173.97,2260.03,0.5,1600,39
60,sse,sse,257.67,468.85,0.5,1600,39
61,sse,crps,321.59,620.99,0.5,1600,39
62,sse,dss,-1614.54,-3322.22,0.5,1600,39
63,sse,is1,1286.09,2480.42,0.5,1600,39
64,crps,sse,250.91,454.56,0.8,1600,39
65,crps,crps,295.75,573.14,0.8,1600,39
66,crps,dss,-1823.01,-3698.36,0.8,1600,39
67,crps,is1,1173.97,2260.03,0.8,1600,39
68,dss,sse,255.51,464.76,0.8,1600,39
69,dss,crps,308.92,599.82,0.8,1600,39
70,dss,dss,-1749.18,-3550.92,0.8,1600,39
71,dss,is1,1237.88,2390.0,0.8,1600,39
72,is1,sse,250.91,454.56,0.8,1600,39
73,is1,crps,295.75,573.14,0.8,1600,39
74,is1,dss,-1823.01,-3698.36,0.8,1600,39
75,is1,is1,1173.97,2260.03,0.8,1600,39
76,sse,sse,257.67,468.85,0.8,1600,39
77,sse,crps,321.59,620.99,0.8,1600,39
78,sse,dss,-1614.54,-3322.22,0.8,1600,39
79,sse,is1,1286.09,2480.42,0.8,1600,39
