,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,88.3,548.09,0.0,400,3
1,crps,crps,88.38,443.15,0.0,400,3
2,crps,dss,-374.92,-764.72,0.0,400,3
3,crps,is1,1241.71,5190.91,0.0,400,3
4,dss,sse,89.25,541.98,0.0,400,3
5,dss,crps,88.99,439.69,0.0,400,3
6,dss,dss,-370.41,-848.84,0.0,400,3
7,dss,is1,1244.19,5157.51,0.0,400,3
8,is1,sse,82.28,401.67,0.0,400,3
9,is1,crps,85.3,398.73,0.0,400,3
10,is1,dss,-371.18,-1071.17,0.0,400,3
11,is1,is1,1242.9,5131.36,0.0,400,3
12,sse,sse,88.3,548.09,0.0,400,3
13,sse,crps,88.38,443.15,0.0,400,3
14,sse,dss,-374.92,-764.72,0.0,400,3
15,sse,is1,1241.71,5190.91,0.0,400,3
16,crps,sse,97.12,632.15,0.1,400,3
17,crps,crps,93.49,470.01,0.1,400,3
18,crps,dss,-273.51,-265.34,0.1,400,3
19,crps,is1,1250.83,5158.17,0.1,400,3
20,dss,sse,91.69,541.58,0.1,400,3
21,dss,crps,91.05,436.16,0.1,400,3
22,dss,dss,-354.76,-935.84,0.1,400,3
23,dss,is1,1250.83,5157.13,0.1,400,3
24,is1,sse,83.5,399.28,0.1,400,3
25,is1,crps,87.08,392.26,0.1,400,3
26,is1,dss,-359.14,-1094.2,0.1,400,3
27,is1,is1,1250.79,5092.68,0.1,400,3
28,sse,sse,97.12,632.15,0.1,400,3
29,sse,crps,93.49,470.01,0.1,400,3
30,sse,dss,-273.51,-265.34,0.1,400,3
31,sse,is1,1250.83,5158.17,0.1,400,3
32,crps,sse,433.68,1798.3,0.3,400,3
33,crps,crps,209.54,870.19,0.3,400,3
34,crps,dss,218.8,992.44,0.3,400,3
35,crps,is1,1562.08,6263.21,0.3,400,3
36,dss,sse,433.68,1798.3,0.3,400,3
37,dss,crps,209.54,870.19,0.3,400,3
38,dss,dss,218.8,992.44,0.3,400,3
39,dss,is1,1562.08,6263.21,0.3,400,3
40,is1,sse,207.61,784.36,0.3,400,3
41,is1,crps,115.64,476.59,0.3,400,3
42,is1,dss,-27.03,65.19,0.3,400,3
43,is1,is1,1270.64,5154.35,0.3,400,3
44,sse,sse,433.68,1798.3,0.3,400,3
45,sse,crps,209.54,870.19,0.3,400,3
46,sse,dss,218.8,992.44,0.3,400,3
47,sse,is1,1562.08,6263.21,0.3,400,3
48,crps,sse,433.68,1798.3,0.5,400,3
49,crps,crps,209.54,870.19,0.5,400,3
50,crps,dss,218.8,992.44,0.5,400,3
51,crps,is1,1562.08,6263.21,0.5,400,3
52,dss,sse,433.68,1798.3,0.5,400,3
53,dss,crps,209.54,870.19,0.5,400,3
54,dss,dss,218.8,992.44,0.5,400,3
55,dss,is1,1562.08,6263.21,0.5,400,3
56,is1,sse,459.62,1863.93,0.5,400,3
57,is1,crps,213.78,878.32,0.5,400,3
58,is1,dss,454.97,1852.38,0.5,400,3
59,is1,is1,1502.69,6079.64,0.5,400,3
60,sse,sse,433.68,1798.3,0.5,400,3
61,sse,crps,209.54,870.19,0.5,400,3
62,sse,dss,218.8,992.44,0.5,400,3
63,sse,is1,1562.08,6263.21,0.5,400,3
64,crps,sse,433.68,1798.3,0.8,400,3
65,crps,crps,209.54,870.19,0.8,400,3
66,crps,dss,218.8,992.44,0.8,400,3
67,crps,is1,1562.08,6263.21,0.8,400,3
68,dss,sse,433.68,1798.3,0.8,400,3
69,dss,crps,209.54,870.19,0.8,400,3
70,dss,dss,218.8,992.44,0.8,400,3
71,dss,is1,1562.08,6263.21,0.8,400,3
72,is1,sse,459.62,1863.93,0.8,400,3
73,is1,crps,213.78,878.32,0.8,400,3
74,is1,dss,454.97,1852.38,0.8,400,3
75,is1,is1,1502.69,6079.64,0.8,400,3
76,sse,sse,433.68,1798.3,0.8,400,3
77,sse,crps,209.54,870.19,0.8,400,3
78,sse,dss,218.8,992.44,0.8,400,3
79,sse,is1,1562.08,6263.21,0.8,400,3
