,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,272.79,482.35,0.0,800,75
1,crps,crps,204.92,416.39,0.0,800,75
2,crps,dss,-605.25,-1013.54,0.0,800,75
3,crps,is1,2598.14,5171.76,0.0,800,75
4,dss,sse,215.16,427.53,0.0,800,75
5,dss,crps,191.63,406.98,0.0,800,75
6,dss,dss,-559.87,-665.77,0.0,800,75
7,dss,is1,2552.23,5084.71,0.0,800,75
8,is1,sse,277.43,537.14,0.0,800,75
9,is1,crps,211.08,438.58,0.0,800,75
10,is1,dss,-427.37,-617.41,0.0,800,75
11,is1,is1,2551.92,5137.18,0.0,800,75
12,sse,sse,272.67,482.7,0.0,800,75
13,sse,crps,205.02,416.23,0.0,800,75
14,sse,dss,-606.73,-1013.08,0.0,800,75
15,sse,is1,2598.34,5172.12,0.0,800,75
16,crps,sse,285.51,503.49,0.1,800,75
17,crps,crps,211.06,420.58,0.1,800,75
18,crps,dss,-504.3,-987.84,0.1,800,75
19,crps,is1,2631.53,5227.25,0.1,800,75
20,dss,sse,219.0,425.34,0.1,800,75
21,dss,crps,195.08,402.92,0.1,800,75
22,dss,dss,-522.55,-802.92,0.1,800,75
23,dss,is1,2562.57,5090.65,0.1,800,75
24,is1,sse,367.75,734.99,0.1,800,75
25,is1,crps,239.17,498.16,0.1,800,75
26,is1,dss,126.93,255.05,0.1,800,75
27,is1,is1,2586.18,5184.74,0.1,800,75
28,sse,sse,285.51,503.49,0.1,800,75
29,sse,crps,211.06,420.58,0.1,800,75
30,sse,dss,-504.3,-987.84,0.1,800,75
31,sse,is1,2631.53,5227.25,0.1,800,75
32,crps,sse,758.23,1523.65,0.3,800,75
33,crps,crps,392.68,802.75,0.3,800,75
34,crps,dss,314.04,716.42,0.3,800,75
35,crps,is1,3039.79,6055.58,0.3,800,75
36,dss,sse,947.39,1838.82,0.3,800,75
37,dss,crps,438.8,879.38,0.3,800,75
38,dss,dss,504.35,1033.83,0.3,800,75
39,dss,is1,3191.49,6292.73,0.3,800,75
40,is1,sse,927.49,1747.99,0.3,800,75
41,is1,crps,430.46,851.36,0.3,800,75
42,is1,dss,918.01,1737.84,0.3,800,75
43,is1,is1,3041.87,6058.02,0.3,800,75
44,sse,sse,758.23,1523.65,0.3,800,75
45,sse,crps,392.68,802.75,0.3,800,75
46,sse,dss,314.04,716.42,0.3,800,75
47,sse,is1,3039.79,6055.58,0.3,800,75
48,crps,sse,927.49,1747.99,0.5,800,75
49,crps,crps,430.46,851.36,0.5,800,75
50,crps,dss,918.01,1737.84,0.5,800,75
51,crps,is1,3041.87,6058.02,0.5,800,75
52,dss,sse,947.39,1838.82,0.5,800,75
53,dss,crps,438.8,879.38,0.5,800,75
54,dss,dss,504.35,1033.83,0.5,800,75
55,dss,is1,3191.49,6292.73,0.5,800,75
56,is1,sse,927.49,1747.99,0.5,800,75
57,is1,crps,430.46,851.36,0.5,800,75
58,is1,dss,918.01,1737.84,0.5,800,75
59,is1,is1,3041.87,6058.02,0.5,800,75
60,sse,sse,927.49,1747.99,0.5,800,75
61,sse,crps,430.46,851.36,0.5,800,75
62,sse,dss,918.01,1737.84,0.5,800,75
63,sse,is1,3041.87,6058.02,0.5,800,75
64,crps,sse,927.49,1747.99,0.8,800,75
65,crps,crps,430.46,851.36,0.8,800,75
66,crps,dss,918.01,1737.84,0.8,800,75
67,crps,is1,3041.87,6058.02,0.8,800,75
68,dss,sse,947.39,1838.82,0.8,800,75
69,dss,crps,438.8,879.38,0.8,800,75
70,dss,dss,504.35,1033.83,0.8,800,75
71,dss,is1,3191.49,6292.73,0.8,800,75
72,is1,sse,927.49,1747.99,0.8,800,75
73,is1,crps,430.46,851.36,0.8,800,75
74,is1,dss,918.01,1737.84,0.8,800,75
75,is1,is1,3041.87,6058.02,0.8,800,75
76,sse,sse,927.49,1747.99,0.8,800,75
77,sse,crps,430.46,851.36,0.8,800,75
78,sse,dss,918.01,1737.84,0.8,800,75
79,sse,is1,3041.87,6058.02,0.8,800,75
