,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,129.34,762.26,0.0,400,10
1,crps,crps,107.4,500.27,0.0,400,10
2,crps,dss,-245.6,-552.21,0.0,400,10
3,crps,is1,1281.6,5326.39,0.0,400,10
4,dss,sse,129.16,759.52,0.0,400,10
5,dss,crps,107.81,498.14,0.0,400,10
6,dss,dss,-249.56,-612.25,0.0,400,10
7,dss,is1,1278.08,5314.0,0.0,400,10
8,is1,sse,156.51,854.9,0.0,400,10
9,is1,crps,117.24,529.81,0.0,400,10
10,is1,dss,-46.74,438.4,0.0,400,10
11,is1,is1,1276.51,5268.36,0.0,400,10
12,sse,sse,128.73,758.05,0.0,400,10
13,sse,crps,107.65,497.35,0.0,400,10
14,sse,dss,-245.67,-561.82,0.0,400,10
15,sse,is1,1282.06,5319.17,0.0,400,10
16,crps,sse,131.4,764.71,0.1,400,10
17,crps,crps,109.68,495.32,0.1,400,10
18,crps,dss,-228.75,-319.76,0.1,400,10
19,crps,is1,1288.88,5294.52,0.1,400,10
20,dss,sse,131.4,764.71,0.1,400,10
21,dss,crps,109.68,495.32,0.1,400,10
22,dss,dss,-228.75,-319.76,0.1,400,10
23,dss,is1,1288.88,5294.52,0.1,400,10
24,is1,sse,165.85,861.26,0.1,400,10
25,is1,crps,121.63,524.99,0.1,400,10
26,is1,dss,34.62,737.17,0.1,400,10
27,is1,is1,1292.83,5227.97,0.1,400,10
28,sse,sse,131.4,764.71,0.1,400,10
29,sse,crps,109.68,495.32,0.1,400,10
30,sse,dss,-228.75,-319.76,0.1,400,10
31,sse,is1,1288.88,5294.52,0.1,400,10
32,crps,sse,397.41,1758.75,0.3,400,10
33,crps,crps,201.91,862.96,0.3,400,10
34,crps,dss,191.06,959.41,0.3,400,10
35,crps,is1,1548.75,6235.59,0.3,400,10
36,dss,sse,397.41,1758.75,0.3,400,10
37,dss,crps,201.91,862.96,0.3,400,10
38,dss,dss,191.06,959.41,0.3,400,10
39,dss,is1,1548.75,6235.59,0.3,400,10
40,is1,sse,475.71,2311.27,0.3,400,10
41,is1,crps,219.9,977.19,0.3,400,10
42,is1,dss,465.96,2183.26,0.3,400,10
43,is1,is1,1518.72,6159.04,0.3,400,10
44,sse,sse,397.41,1758.75,0.3,400,10
45,sse,crps,201.91,862.96,0.3,400,10
46,sse,dss,191.06,959.41,0.3,400,10
47,sse,is1,1548.75,6235.59,0.3,400,10
48,crps,sse,397.41,1758.75,0.5,400,10
49,crps,crps,201.91,862.96,0.5,400,10
50,crps,dss,191.06,959.41,0.5,400,10
51,crps,is1,1548.75,6235.59,0.5,400,10
52,dss,sse,397.41,1758.75,0.5,400,10
53,dss,crps,201.91,862.96,0.5,400,10
54,dss,dss,191.06,959.41,0.5,400,10
55,dss,is1,1548.75,6235.59,0.5,400,10
56,is1,sse,475.71,2311.27,0.5,400,10
57,is1,crps,219.9,977.19,0.5,400,10
58,is1,dss,465.96,2183.26,0.5,400,10
59,is1,is1,1518.72,6159.04,0.5,400,10
60,sse,sse,397.41,1758.75,0.5,400,10
61,sse,crps,201.91,862.96,0.5,400,10
62,sse,dss,191.06,959.41,0.5,400,10
63,sse,is1,1548.75,6235.59,0.5,400,10
64,crps,sse,397.41,1758.75,0.8,400,10
65,crps,crps,201.91,862.96,0.8,400,10
66,crps,dss,191.06,959.41,0.8,400,10
67,crps,is1,1548.75,6235.59,0.8,400,10
68,dss,sse,397.41,1758.75,0.8,400,10
69,dss,crps,201.91,862.96,0.8,400,10
70,dss,dss,191.06,959.41,0.8,400,10
71,dss,is1,1548.75,6235.59,0.8,400,10
72,is1,sse,475.71,2311.27,0.8,400,10
73,is1,crps,219.9,977.19,0.8,400,10
74,is1,dss,465.96,2183.26,0.8,400,10
75,is1,is1,1518.72,6159.04,0.8,400,10
76,sse,sse,397.41,1758.75,0.8,400,10
77,sse,crps,201.91,862.96,0.8,400,10
78,sse,dss,191.06,959.41,0.8,400,10
79,sse,is1,1548.75,6235.59,0.8,400,10
