,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,102.6,472.37,0.0,800,10
1,crps,crps,133.38,584.16,0.0,800,10
2,crps,dss,-1023.31,-3647.09,0.0,800,10
3,crps,is1,519.18,2282.77,0.0,800,10
4,dss,sse,103.37,474.11,0.0,800,10
5,dss,crps,133.91,586.15,0.0,800,10
6,dss,dss,-1026.99,-3590.92,0.0,800,10
7,dss,is1,521.53,2272.89,0.0,800,10
8,is1,sse,103.0,472.36,0.0,800,10
9,is1,crps,134.24,585.76,0.0,800,10
10,is1,dss,-1011.14,-3592.75,0.0,800,10
11,is1,is1,521.96,2314.3,0.0,800,10
12,sse,sse,101.79,476.58,0.0,800,10
13,sse,crps,133.59,589.92,0.0,800,10
14,sse,dss,-1025.01,-3636.23,0.0,800,10
15,sse,is1,522.24,2284.5,0.0,800,10
16,crps,sse,102.65,472.3,0.1,800,10
17,crps,crps,133.59,583.77,0.1,800,10
18,crps,dss,-1022.78,-3647.76,0.1,800,10
19,crps,is1,520.18,2281.88,0.1,800,10
20,dss,sse,103.71,473.13,0.1,800,10
21,dss,crps,134.78,583.23,0.1,800,10
22,dss,dss,-1019.76,-3618.6,0.1,800,10
23,dss,is1,524.43,2264.83,0.1,800,10
24,is1,sse,103.05,472.14,0.1,800,10
25,is1,crps,134.4,585.15,0.1,800,10
26,is1,dss,-1010.7,-3594.95,0.1,800,10
27,is1,is1,522.97,2312.4,0.1,800,10
28,sse,sse,103.13,475.67,0.1,800,10
29,sse,crps,136.92,603.05,0.1,800,10
30,sse,dss,-979.94,-3472.75,0.1,800,10
31,sse,is1,537.84,2340.72,0.1,800,10
32,crps,sse,104.16,468.21,0.3,800,10
33,crps,crps,135.52,578.13,0.3,800,10
34,crps,dss,-999.38,-3702.68,0.3,800,10
35,crps,is1,529.58,2262.74,0.3,800,10
36,dss,sse,105.9,462.4,0.3,800,10
37,dss,crps,137.67,578.9,0.3,800,10
38,dss,dss,-982.62,-3663.62,0.3,800,10
39,dss,is1,537.56,2276.12,0.3,800,10
40,is1,sse,104.96,464.85,0.3,800,10
41,is1,crps,136.73,581.45,0.3,800,10
42,is1,dss,-997.26,-3638.2,0.3,800,10
43,is1,is1,531.2,2289.77,0.3,800,10
44,sse,sse,104.01,476.68,0.3,800,10
45,sse,crps,138.83,602.37,0.3,800,10
46,sse,dss,-963.81,-3478.6,0.3,800,10
47,sse,is1,546.73,2354.33,0.3,800,10
48,crps,sse,104.62,466.76,0.5,800,10
49,crps,crps,135.79,577.54,0.5,800,10
50,crps,dss,-997.97,-3707.4,0.5,800,10
51,crps,is1,529.92,2261.53,0.5,800,10
52,dss,sse,108.18,466.6,0.5,800,10
53,dss,crps,145.43,599.99,0.5,800,10
54,dss,dss,-959.83,-3621.64,0.5,800,10
55,dss,is1,572.35,2375.73,0.5,800,10
56,is1,sse,105.9,462.4,0.5,800,10
57,is1,crps,137.67,578.9,0.5,800,10
58,is1,dss,-982.62,-3663.62,0.5,800,10
59,is1,is1,537.56,2276.12,0.5,800,10
60,sse,sse,105.69,483.73,0.5,800,10
61,sse,crps,145.83,627.03,0.5,800,10
62,sse,dss,-865.86,-2900.39,0.5,800,10
63,sse,is1,584.01,2587.64,0.5,800,10
64,crps,sse,105.9,462.4,0.8,800,10
65,crps,crps,137.67,578.9,0.8,800,10
66,crps,dss,-982.62,-3663.62,0.8,800,10
67,crps,is1,537.56,2276.12,0.8,800,10
68,dss,sse,108.2,465.18,0.8,800,10
69,dss,crps,149.27,618.12,0.8,800,10
70,dss,dss,-915.96,-3414.98,0.8,800,10
71,dss,is1,585.74,2466.63,0.8,800,10
72,is1,sse,105.9,462.4,0.8,800,10
73,is1,crps,137.67,578.9,0.8,800,10
74,is1,dss,-982.62,-3663.62,0.8,800,10
75,is1,is1,537.56,2276.12,0.8,800,10
76,sse,sse,107.22,479.59,0.8,800,10
77,sse,crps,150.67,633.36,0.8,800,10
78,sse,dss,-850.53,-2941.76,0.8,800,10
79,sse,is1,599.61,2559.69,0.8,800,10
