,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,223.55,549.62,0.0,800,51
1,crps,crps,198.54,443.57,0.0,800,51
2,crps,dss,-574.14,-832.54,0.0,800,51
3,crps,is1,2567.77,5265.06,0.0,800,51
4,dss,sse,222.07,554.46,0.0,800,51
5,dss,crps,198.24,443.75,0.0,800,51
6,dss,dss,-593.81,-523.86,0.0,800,51
7,dss,is1,2565.59,5271.12,0.0,800,51
8,is1,sse,242.63,541.08,0.0,800,51
9,is1,crps,201.02,432.69,0.0,800,51
10,is1,dss,-488.58,-808.85,0.0,800,51
11,is1,is1,2545.26,5160.3,0.0,800,51
12,sse,sse,222.01,554.8,0.0,800,51
13,sse,crps,198.15,443.49,0.0,800,51
14,sse,dss,-591.51,-529.87,0.0,800,51
15,sse,is1,2565.92,5270.1,0.0,800,51
16,crps,sse,255.0,559.75,0.1,800,51
17,crps,crps,211.06,442.66,0.1,800,51
18,crps,dss,-386.65,-641.05,0.1,800,51
19,crps,is1,2579.94,5249.57,0.1,800,51
20,dss,sse,226.03,543.46,0.1,800,51
21,dss,crps,201.14,436.86,0.1,800,51
22,dss,dss,-563.79,-864.35,0.1,800,51
23,dss,is1,2576.09,5252.05,0.1,800,51
24,is1,sse,287.29,621.02,0.1,800,51
25,is1,crps,220.99,460.24,0.1,800,51
26,is1,dss,-354.4,-587.56,0.1,800,51
27,is1,is1,2577.61,5181.79,0.1,800,51
28,sse,sse,255.0,559.75,0.1,800,51
29,sse,crps,211.06,442.66,0.1,800,51
30,sse,dss,-386.65,-641.05,0.1,800,51
31,sse,is1,2579.94,5249.57,0.1,800,51
32,crps,sse,811.83,1592.74,0.3,800,51
33,crps,crps,415.81,821.33,0.3,800,51
34,crps,dss,409.79,799.65,0.3,800,51
35,crps,is1,3057.96,6106.37,0.3,800,51
36,dss,sse,811.83,1592.74,0.3,800,51
37,dss,crps,415.81,821.33,0.3,800,51
38,dss,dss,409.79,799.65,0.3,800,51
39,dss,is1,3057.96,6106.37,0.3,800,51
40,is1,sse,811.83,1592.74,0.3,800,51
41,is1,crps,415.81,821.33,0.3,800,51
42,is1,dss,409.79,799.65,0.3,800,51
43,is1,is1,3057.96,6106.37,0.3,800,51
44,sse,sse,811.83,1592.74,0.3,800,51
45,sse,crps,415.81,821.33,0.3,800,51
46,sse,dss,409.79,799.65,0.3,800,51
47,sse,is1,3057.96,6106.37,0.3,800,51
48,crps,sse,811.83,1592.74,0.5,800,51
49,crps,crps,415.81,821.33,0.5,800,51
50,crps,dss,409.79,799.65,0.5,800,51
51,crps,is1,3057.96,6106.37,0.5,800,51
52,dss,sse,811.83,1592.74,0.5,800,51
53,dss,crps,415.81,821.33,0.5,800,51
54,dss,dss,409.79,799.65,0.5,800,51
55,dss,is1,3057.96,6106.37,0.5,800,51
56,is1,sse,811.83,1592.74,0.5,800,51
57,is1,crps,415.81,821.33,0.5,800,51
58,is1,dss,409.79,799.65,0.5,800,51
59,is1,is1,3057.96,6106.37,0.5,800,51
60,sse,sse,811.83,1592.74,0.5,800,51
61,sse,crps,415.81,821.33,0.5,800,51
62,sse,dss,409.79,799.65,0.5,800,51
63,sse,is1,3057.96,6106.37,0.5,800,51
64,crps,sse,811.83,1592.74,0.8,800,51
65,crps,crps,415.81,821.33,0.8,800,51
66,crps,dss,409.79,799.65,0.8,800,51
67,crps,is1,3057.96,6106.37,0.8,800,51
68,dss,sse,811.83,1592.74,0.8,800,51
69,dss,crps,415.81,821.33,0.8,800,51
70,dss,dss,409.79,799.65,0.8,800,51
71,dss,is1,3057.96,6106.37,0.8,800,51
72,is1,sse,811.83,1592.74,0.8,800,51
73,is1,crps,415.81,821.33,0.8,800,51
74,is1,dss,409.79,799.65,0.8,800,51
75,is1,is1,3057.96,6106.37,0.8,800,51
76,sse,sse,811.83,1592.74,0.8,800,51
77,sse,crps,415.81,821.33,0.8,800,51
78,sse,dss,409.79,799.65,0.8,800,51
79,sse,is1,3057.96,6106.37,0.8,800,51
