,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,50.64,467.13,0.0,400,75
1,crps,crps,67.68,595.22,0.0,400,75
2,crps,dss,-508.12,-3424.4,0.0,400,75
3,crps,is1,279.82,2295.9,0.0,400,75
4,dss,sse,50.42,469.81,0.0,400,75
5,dss,crps,67.46,595.13,0.0,400,75
6,dss,dss,-509.71,-3446.11,0.0,400,75
7,dss,is1,278.66,2315.93,0.0,400,75
8,is1,sse,51.37,464.28,0.0,400,75
9,is1,crps,68.2,593.26,0.0,400,75
10,is1,dss,-502.08,-3462.78,0.0,400,75
11,is1,is1,277.31,2327.14,0.0,400,75
12,sse,sse,50.79,470.16,0.0,400,75
13,sse,crps,69.41,600.03,0.0,400,75
14,sse,dss,-486.11,-3341.68,0.0,400,75
15,sse,is1,286.6,2334.31,0.0,400,75
16,crps,sse,50.64,467.13,0.1,400,75
17,crps,crps,67.68,595.22,0.1,400,75
18,crps,dss,-508.12,-3424.4,0.1,400,75
19,crps,is1,279.82,2295.9,0.1,400,75
20,dss,sse,51.53,467.29,0.1,400,75
21,dss,crps,71.37,608.86,0.1,400,75
22,dss,dss,-498.44,-3442.41,0.1,400,75
23,dss,is1,291.15,2396.2,0.1,400,75
24,is1,sse,51.37,464.28,0.1,400,75
25,is1,crps,68.2,593.26,0.1,400,75
26,is1,dss,-502.08,-3462.78,0.1,400,75
27,is1,is1,277.31,2327.14,0.1,400,75
28,sse,sse,50.79,470.16,0.1,400,75
29,sse,crps,69.41,600.03,0.1,400,75
30,sse,dss,-486.11,-3341.68,0.1,400,75
31,sse,is1,286.6,2334.31,0.1,400,75
32,crps,sse,50.76,466.09,0.3,400,75
33,crps,crps,67.87,593.75,0.3,400,75
34,crps,dss,-506.97,-3434.84,0.3,400,75
35,crps,is1,280.01,2299.7,0.3,400,75
36,dss,sse,53.0,464.17,0.3,400,75
37,dss,crps,72.71,604.2,0.3,400,75
38,dss,dss,-488.22,-3450.6,0.3,400,75
39,dss,is1,298.19,2392.13,0.3,400,75
40,is1,sse,51.44,463.42,0.3,400,75
41,is1,crps,68.41,591.4,0.3,400,75
42,is1,dss,-501.45,-3471.32,0.3,400,75
43,is1,is1,278.2,2311.46,0.3,400,75
44,sse,sse,51.92,465.56,0.3,400,75
45,sse,crps,73.41,611.07,0.3,400,75
46,sse,dss,-463.18,-3408.91,0.3,400,75
47,sse,is1,297.22,2415.41,0.3,400,75
48,crps,sse,51.34,458.83,0.5,400,75
49,crps,crps,68.8,584.47,0.5,400,75
50,crps,dss,-501.08,-3506.45,0.5,400,75
51,crps,is1,280.96,2282.98,0.5,400,75
52,dss,sse,53.0,464.17,0.5,400,75
53,dss,crps,72.71,604.2,0.5,400,75
54,dss,dss,-488.22,-3450.6,0.5,400,75
55,dss,is1,298.19,2392.13,0.5,400,75
56,is1,sse,51.77,460.1,0.5,400,75
57,is1,crps,68.98,586.6,0.5,400,75
58,is1,dss,-498.16,-3504.56,0.5,400,75
59,is1,is1,280.29,2296.55,0.5,400,75
60,sse,sse,52.28,465.81,0.5,400,75
61,sse,crps,74.03,610.74,0.5,400,75
62,sse,dss,-455.3,-3395.92,0.5,400,75
63,sse,is1,300.61,2420.56,0.5,400,75
64,crps,sse,52.14,457.61,0.8,400,75
65,crps,crps,69.73,582.77,0.8,400,75
66,crps,dss,-492.88,-3513.33,0.8,400,75
67,crps,is1,285.49,2282.95,0.8,400,75
68,dss,sse,53.23,464.63,0.8,400,75
69,dss,crps,73.09,602.51,0.8,400,75
70,dss,dss,-481.53,-3521.53,0.8,400,75
71,dss,is1,298.28,2390.69,0.8,400,75
72,is1,sse,52.08,459.13,0.8,400,75
73,is1,crps,69.35,585.05,0.8,400,75
74,is1,dss,-495.02,-3512.44,0.8,400,75
75,is1,is1,282.23,2290.48,0.8,400,75
76,sse,sse,54.28,467.67,0.8,400,75
77,sse,crps,76.3,622.34,0.8,400,75
78,sse,dss,-433.29,-3368.11,0.8,400,75
79,sse,is1,310.63,2473.18,0.8,400,75
