,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,234.78,608.52,0.0,800,38
1,crps,crps,198.47,458.6,0.0,800,38
2,crps,dss,-491.94,-410.06,0.0,800,38
3,crps,is1,2510.54,5177.83,0.0,800,38
4,dss,sse,288.54,687.93,0.0,800,38
5,dss,crps,214.59,483.03,0.0,800,38
6,dss,dss,-513.25,-470.5,0.0,800,38
7,dss,is1,2597.75,5377.42,0.0,800,38
8,is1,sse,213.57,526.3,0.0,800,38
9,is1,crps,196.76,445.38,0.0,800,38
10,is1,dss,-403.98,-270.32,0.0,800,38
11,is1,is1,2502.16,5179.98,0.0,800,38
12,sse,sse,234.55,609.31,0.0,800,38
13,sse,crps,198.09,459.87,0.0,800,38
14,sse,dss,-494.27,-402.17,0.0,800,38
15,sse,is1,2509.47,5179.89,0.0,800,38
16,crps,sse,240.23,599.97,0.1,800,38
17,crps,crps,202.19,451.52,0.1,800,38
18,crps,dss,-448.5,-611.7,0.1,800,38
19,crps,is1,2524.0,5149.83,0.1,800,38
20,dss,sse,294.22,678.6,0.1,800,38
21,dss,crps,218.68,474.68,0.1,800,38
22,dss,dss,-467.47,-680.03,0.1,800,38
23,dss,is1,2612.29,5347.36,0.1,800,38
24,is1,sse,266.9,591.09,0.1,800,38
25,is1,crps,217.52,463.13,0.1,800,38
26,is1,dss,-217.73,-287.95,0.1,800,38
27,is1,is1,2539.88,5158.18,0.1,800,38
28,sse,sse,240.23,599.97,0.1,800,38
29,sse,crps,202.19,451.52,0.1,800,38
30,sse,dss,-448.5,-611.7,0.1,800,38
31,sse,is1,2524.0,5149.83,0.1,800,38
32,crps,sse,900.82,1755.98,0.3,800,38
33,crps,crps,432.79,859.29,0.3,800,38
34,crps,dss,482.28,953.43,0.3,800,38
35,crps,is1,3120.41,6223.75,0.3,800,38
36,dss,sse,900.82,1755.98,0.3,800,38
37,dss,crps,432.79,859.29,0.3,800,38
38,dss,dss,482.28,953.43,0.3,800,38
39,dss,is1,3120.41,6223.75,0.3,800,38
40,is1,sse,1053.52,2016.03,0.3,800,38
41,is1,crps,463.03,911.55,0.3,800,38
42,is1,dss,1017.32,1969.18,0.3,800,38
43,is1,is1,3050.26,6098.77,0.3,800,38
44,sse,sse,900.82,1755.98,0.3,800,38
45,sse,crps,432.79,859.29,0.3,800,38
46,sse,dss,482.28,953.43,0.3,800,38
47,sse,is1,3120.41,6223.75,0.3,800,38
48,crps,sse,900.82,1755.98,0.5,800,38
49,crps,crps,432.79,859.29,0.5,800,38
50,crps,dss,482.28,953.43,0.5,800,38
51,crps,is1,3120.41,6223.75,0.5,800,38
52,dss,sse,900.82,1755.98,0.5,800,38
53,dss,crps,432.79,859.29,0.5,800,38
54,dss,dss,482.28,953.43,0.5,800,38
55,dss,is1,3120.41,6223.75,0.5,800,38
56,is1,sse,1053.52,2016.03,0.5,800,38
57,is1,crps,463.03,911.55,0.5,800,38
58,is1,dss,1017.32,1969.18,0.5,800,38
59,is1,is1,3050.26,6098.77,0.5,800,38
60,sse,sse,900.82,1755.98,0.5,800,38
61,sse,crps,432.79,859.29,0.5,800,38
62,sse,dss,482.28,953.43,0.5,800,38
63,sse,is1,3120.41,6223.75,0.5,800,38
64,crps,sse,900.82,1755.98,0.8,800,38
65,crps,crps,432.79,859.29,0.8,800,38
66,crps,dss,482.28,953.43,0.8,800,38
67,crps,is1,3120.41,6223.75,0.8,800,38
68,dss,sse,900.82,1755.98,0.8,800,38
69,dss,crps,432.79,859.29,0.8,800,38
70,dss,dss,482.28,953.43,0.8,800,38
71,dss,is1,3120.41,6223.75,0.8,800,38
72,is1,sse,1053.52,2016.03,0.8,800,38
73,is1,crps,463.03,911.55,0.8,800,38
74,is1,dss,1017.32,1969.18,0.8,800,38
75,is1,is1,3050.26,6098.77,0.8,800,38
76,sse,sse,900.82,1755.98,0.8,800,38
77,sse,crps,432.79,859.29,0.8,800,38
78,sse,dss,482.28,953.43,0.8,800,38
79,sse,is1,3120.41,6223.75,0.8,800,38
