,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,50.18,489.88,0.0,400,17
1,crps,crps,66.25,604.2,0.0,400,17
2,crps,dss,-518.79,-3516.05,0.0,400,17
3,crps,is1,260.48,2358.34,0.0,400,17
4,dss,sse,50.89,482.43,0.0,400,17
5,dss,crps,66.79,597.76,0.0,400,17
6,dss,dss,-526.99,-3469.74,0.0,400,17
7,dss,is1,261.75,2370.74,0.0,400,17
8,is1,sse,50.56,486.8,0.0,400,17
9,is1,crps,66.73,603.27,0.0,400,17
10,is1,dss,-520.48,-3433.52,0.0,400,17
11,is1,is1,258.39,2401.19,0.0,400,17
12,sse,sse,49.47,484.74,0.0,400,17
13,sse,crps,66.33,603.18,0.0,400,17
14,sse,dss,-519.11,-3434.87,0.0,400,17
15,sse,is1,259.94,2407.29,0.0,400,17
16,crps,sse,50.18,489.88,0.1,400,17
17,crps,crps,66.25,604.2,0.1,400,17
18,crps,dss,-518.79,-3516.05,0.1,400,17
19,crps,is1,260.48,2358.34,0.1,400,17
20,dss,sse,51.44,479.54,0.1,400,17
21,dss,crps,67.75,593.51,0.1,400,17
22,dss,dss,-521.45,-3498.9,0.1,400,17
23,dss,is1,264.69,2355.99,0.1,400,17
24,is1,sse,50.89,485.36,0.1,400,17
25,is1,crps,67.31,600.73,0.1,400,17
26,is1,dss,-517.21,-3448.16,0.1,400,17
27,is1,is1,261.37,2387.3,0.1,400,17
28,sse,sse,49.61,485.83,0.1,400,17
29,sse,crps,67.67,607.29,0.1,400,17
30,sse,dss,-496.69,-3349.54,0.1,400,17
31,sse,is1,264.18,2430.05,0.1,400,17
32,crps,sse,50.68,487.37,0.3,400,17
33,crps,crps,67.04,600.18,0.3,400,17
34,crps,dss,-513.76,-3541.45,0.3,400,17
35,crps,is1,263.18,2343.73,0.3,400,17
36,dss,sse,53.41,478.25,0.3,400,17
37,dss,crps,72.05,607.98,0.3,400,17
38,dss,dss,-498.01,-3526.76,0.3,400,17
39,dss,is1,284.07,2409.05,0.3,400,17
40,is1,sse,51.02,485.99,0.3,400,17
41,is1,crps,67.58,599.73,0.3,400,17
42,is1,dss,-516.28,-3439.91,0.3,400,17
43,is1,is1,262.23,2387.15,0.3,400,17
44,sse,sse,50.04,483.95,0.3,400,17
45,sse,crps,68.34,604.78,0.3,400,17
46,sse,dss,-492.42,-3368.62,0.3,400,17
47,sse,is1,266.27,2420.08,0.3,400,17
48,crps,sse,50.68,487.37,0.5,400,17
49,crps,crps,67.04,600.18,0.5,400,17
50,crps,dss,-513.76,-3541.45,0.5,400,17
51,crps,is1,263.18,2343.73,0.5,400,17
52,dss,sse,53.41,478.25,0.5,400,17
53,dss,crps,72.05,607.98,0.5,400,17
54,dss,dss,-498.01,-3526.76,0.5,400,17
55,dss,is1,284.07,2409.05,0.5,400,17
56,is1,sse,51.04,486.35,0.5,400,17
57,is1,crps,68.75,604.52,0.5,400,17
58,is1,dss,-493.61,-3357.58,0.5,400,17
59,is1,is1,264.89,2415.0,0.5,400,17
60,sse,sse,50.72,481.3,0.5,400,17
61,sse,crps,69.33,601.94,0.5,400,17
62,sse,dss,-481.63,-3351.86,0.5,400,17
63,sse,is1,271.03,2402.74,0.5,400,17
64,crps,sse,51.33,485.44,0.8,400,17
65,crps,crps,67.93,597.31,0.8,400,17
66,crps,dss,-505.07,-3534.29,0.8,400,17
67,crps,is1,267.32,2333.66,0.8,400,17
68,dss,sse,55.93,464.57,0.8,400,17
69,dss,crps,73.58,604.78,0.8,400,17
70,dss,dss,-487.13,-3587.71,0.8,400,17
71,dss,is1,289.98,2398.32,0.8,400,17
72,is1,sse,52.22,474.3,0.8,400,17
73,is1,crps,69.8,597.19,0.8,400,17
74,is1,dss,-477.34,-3408.31,0.8,400,17
75,is1,is1,271.45,2391.99,0.8,400,17
76,sse,sse,51.96,481.0,0.8,400,17
77,sse,crps,72.37,615.6,0.8,400,17
78,sse,dss,-469.28,-3354.84,0.8,400,17
79,sse,is1,283.65,2460.99,0.8,400,17
