,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,246.56,465.12,0.0,1600,95
1,crps,crps,295.2,580.4,0.0,1600,95
2,crps,dss,-1878.42,-3609.84,0.0,1600,95
3,crps,is1,1155.24,2280.29,0.0,1600,95
4,dss,sse,246.0,465.55,0.0,1600,95
5,dss,crps,295.18,579.98,0.0,1600,95
6,dss,dss,-1888.12,-3620.9,0.0,1600,95
7,dss,is1,1155.06,2282.72,0.0,1600,95
8,is1,sse,247.45,460.37,0.0,1600,95
9,is1,crps,296.48,575.8,0.0,1600,95
10,is1,dss,-1867.74,-3651.57,0.0,1600,95
11,is1,is1,1153.6,2267.97,0.0,1600,95
12,sse,sse,245.29,469.09,0.0,1600,95
13,sse,crps,296.99,587.21,0.0,1600,95
14,sse,dss,-1816.01,-3537.03,0.0,1600,95
15,sse,is1,1163.36,2304.53,0.0,1600,95
16,crps,sse,247.02,463.29,0.1,1600,95
17,crps,crps,295.91,578.36,0.1,1600,95
18,crps,dss,-1870.88,-3636.34,0.1,1600,95
19,crps,is1,1157.97,2268.84,0.1,1600,95
20,dss,sse,250.23,458.47,0.1,1600,95
21,dss,crps,299.04,574.96,0.1,1600,95
22,dss,dss,-1848.13,-3658.03,0.1,1600,95
23,dss,is1,1167.77,2270.1,0.1,1600,95
24,is1,sse,247.74,460.29,0.1,1600,95
25,is1,crps,296.85,575.19,0.1,1600,95
26,is1,dss,-1864.28,-3654.8,0.1,1600,95
27,is1,is1,1155.31,2265.36,0.1,1600,95
28,sse,sse,245.35,469.02,0.1,1600,95
29,sse,crps,297.1,587.06,0.1,1600,95
30,sse,dss,-1815.39,-3537.73,0.1,1600,95
31,sse,is1,1163.42,2304.44,0.1,1600,95
32,crps,sse,250.23,458.47,0.3,1600,95
33,crps,crps,299.04,574.96,0.3,1600,95
34,crps,dss,-1848.13,-3658.03,0.3,1600,95
35,crps,is1,1167.77,2270.1,0.3,1600,95
36,dss,sse,252.2,462.11,0.3,1600,95
37,dss,crps,308.22,595.39,0.3,1600,95
38,dss,dss,-1828.47,-3621.6,0.3,1600,95
39,dss,is1,1213.12,2363.6,0.3,1600,95
40,is1,sse,249.91,456.27,0.3,1600,95
41,is1,crps,298.51,573.0,0.3,1600,95
42,is1,dss,-1851.37,-3680.01,0.3,1600,95
43,is1,is1,1164.2,2256.9,0.3,1600,95
44,sse,sse,248.54,465.1,0.3,1600,95
45,sse,crps,308.02,598.99,0.3,1600,95
46,sse,dss,-1657.94,-3427.78,0.3,1600,95
47,sse,is1,1204.9,2374.45,0.3,1600,95
48,crps,sse,250.23,458.47,0.5,1600,95
49,crps,crps,299.04,574.96,0.5,1600,95
50,crps,dss,-1848.13,-3658.03,0.5,1600,95
51,crps,is1,1167.77,2270.1,0.5,1600,95
52,dss,sse,252.2,462.11,0.5,1600,95
53,dss,crps,308.22,595.39,0.5,1600,95
54,dss,dss,-1828.47,-3621.6,0.5,1600,95
55,dss,is1,1213.12,2363.6,0.5,1600,95
56,is1,sse,250.23,458.47,0.5,1600,95
57,is1,crps,299.04,574.96,0.5,1600,95
58,is1,dss,-1848.13,-3658.03,0.5,1600,95
59,is1,is1,1167.77,2270.1,0.5,1600,95
60,sse,sse,251.02,462.13,0.5,1600,95
61,sse,crps,310.38,597.43,0.5,1600,95
62,sse,dss,-1640.17,-3427.21,0.5,1600,95
63,sse,is1,1213.34,2370.75,0.5,1600,95
64,crps,sse,250.23,458.47,0.8,1600,95
65,crps,crps,299.04,574.96,0.8,1600,95
66,crps,dss,-1848.13,-3658.03,0.8,1600,95
67,crps,is1,1167.77,2270.1,0.8,1600,95
68,dss,sse,252.2,462.11,0.8,1600,95
69,dss,crps,308.22,595.39,0.8,1600,95
70,dss,dss,-1828.47,-3621.6,0.8,1600,95
71,dss,is1,1213.12,2363.6,0.8,1600,95
72,is1,sse,250.23,458.47,0.8,1600,95
73,is1,crps,299.04,574.96,0.8,1600,95
74,is1,dss,-1848.13,-3658.03,0.8,1600,95
75,is1,is1,1167.77,2270.1,0.8,1600,95
76,sse,sse,252.99,465.78,0.8,1600,95
77,sse,crps,319.56,617.86,0.8,1600,95
78,sse,dss,-1620.51,-3390.78,0.8,1600,95
79,sse,is1,1258.69,2464.25,0.8,1600,95
