,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,285.66,537.62,0.0,800,4
1,crps,crps,215.97,427.46,0.0,800,4
2,crps,dss,-410.19,-852.31,0.0,800,4
3,crps,is1,2601.52,5196.75,0.0,800,4
4,dss,sse,279.0,570.12,0.0,800,4
5,dss,crps,216.18,444.3,0.0,800,4
6,dss,dss,-486.82,-799.23,0.0,800,4
7,dss,is1,2625.72,5285.38,0.0,800,4
8,is1,sse,285.58,538.07,0.0,800,4
9,is1,crps,215.87,428.38,0.0,800,4
10,is1,dss,-413.65,-826.73,0.0,800,4
11,is1,is1,2599.64,5194.75,0.0,800,4
12,sse,sse,285.67,537.75,0.0,800,4
13,sse,crps,216.14,427.21,0.0,800,4
14,sse,dss,-410.06,-850.98,0.0,800,4
15,sse,is1,2600.56,5197.34,0.0,800,4
16,crps,sse,344.42,602.39,0.1,800,4
17,crps,crps,235.1,445.92,0.1,800,4
18,crps,dss,-140.37,-427.35,0.1,800,4
19,crps,is1,2671.3,5223.05,0.1,800,4
20,dss,sse,284.91,556.72,0.1,800,4
21,dss,crps,219.36,437.54,0.1,800,4
22,dss,dss,-440.88,-908.3,0.1,800,4
23,dss,is1,2646.8,5254.88,0.1,800,4
24,is1,sse,313.31,569.72,0.1,800,4
25,is1,crps,228.21,438.54,0.1,800,4
26,is1,dss,-291.37,-744.86,0.1,800,4
27,is1,is1,2624.57,5168.57,0.1,800,4
28,sse,sse,344.42,602.39,0.1,800,4
29,sse,crps,235.1,445.92,0.1,800,4
30,sse,dss,-140.37,-427.35,0.1,800,4
31,sse,is1,2671.3,5223.05,0.1,800,4
32,crps,sse,800.25,1570.07,0.3,800,4
33,crps,crps,413.39,815.23,0.3,800,4
34,crps,dss,409.48,774.23,0.3,800,4
35,crps,is1,3051.24,6088.41,0.3,800,4
36,dss,sse,800.25,1570.07,0.3,800,4
37,dss,crps,413.39,815.23,0.3,800,4
38,dss,dss,409.48,774.23,0.3,800,4
39,dss,is1,3051.24,6088.41,0.3,800,4
40,is1,sse,800.25,1570.07,0.3,800,4
41,is1,crps,413.39,815.23,0.3,800,4
42,is1,dss,409.48,774.23,0.3,800,4
43,is1,is1,3051.24,6088.41,0.3,800,4
44,sse,sse,800.25,1570.07,0.3,800,4
45,sse,crps,413.39,815.23,0.3,800,4
46,sse,dss,409.48,774.23,0.3,800,4
47,sse,is1,3051.24,6088.41,0.3,800,4
48,crps,sse,800.25,1570.07,0.5,800,4
49,crps,crps,413.39,815.23,0.5,800,4
50,crps,dss,409.48,774.23,0.5,800,4
51,crps,is1,3051.24,6088.41,0.5,800,4
52,dss,sse,800.25,1570.07,0.5,800,4
53,dss,crps,413.39,815.23,0.5,800,4
54,dss,dss,409.48,774.23,0.5,800,4
55,dss,is1,3051.24,6088.41,0.5,800,4
56,is1,sse,800.25,1570.07,0.5,800,4
57,is1,crps,413.39,815.23,0.5,800,4
58,is1,dss,409.48,774.23,0.5,800,4
59,is1,is1,3051.24,6088.41,0.5,800,4
60,sse,sse,800.25,1570.07,0.5,800,4
61,sse,crps,413.39,815.23,0.5,800,4
62,sse,dss,409.48,774.23,0.5,800,4
63,sse,is1,3051.24,6088.41,0.5,800,4
64,crps,sse,800.25,1570.07,0.8,800,4
65,crps,crps,413.39,815.23,0.8,800,4
66,crps,dss,409.48,774.23,0.8,800,4
67,crps,is1,3051.24,6088.41,0.8,800,4
68,dss,sse,800.25,1570.07,0.8,800,4
69,dss,crps,413.39,815.23,0.8,800,4
70,dss,dss,409.48,774.23,0.8,800,4
71,dss,is1,3051.24,6088.41,0.8,800,4
72,is1,sse,800.25,1570.07,0.8,800,4
73,is1,crps,413.39,815.23,0.8,800,4
74,is1,dss,409.48,774.23,0.8,800,4
75,is1,is1,3051.24,6088.41,0.8,800,4
76,sse,sse,800.25,1570.07,0.8,800,4
77,sse,crps,413.39,815.23,0.8,800,4
78,sse,dss,409.48,774.23,0.8,800,4
79,sse,is1,3051.24,6088.41,0.8,800,4
