,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,135.67,630.56,0.0,400,95
1,crps,crps,102.61,464.83,0.0,400,95
2,crps,dss,-290.93,-684.11,0.0,400,95
3,crps,is1,1276.91,5327.88,0.0,400,95
4,dss,sse,132.21,593.87,0.0,400,95
5,dss,crps,101.09,452.57,0.0,400,95
6,dss,dss,-315.62,-686.27,0.0,400,95
7,dss,is1,1271.15,5269.57,0.0,400,95
8,is1,sse,124.67,586.31,0.0,400,95
9,is1,crps,99.55,448.23,0.0,400,95
10,is1,dss,-229.8,-400.88,0.0,400,95
11,is1,is1,1242.84,5206.55,0.0,400,95
12,sse,sse,135.53,629.96,0.0,400,95
13,sse,crps,102.9,464.0,0.0,400,95
14,sse,dss,-291.46,-687.43,0.0,400,95
15,sse,is1,1276.58,5328.77,0.0,400,95
16,crps,sse,137.87,630.69,0.1,400,95
17,crps,crps,105.3,460.44,0.1,400,95
18,crps,dss,-264.38,-714.97,0.1,400,95
19,crps,is1,1289.47,5329.0,0.1,400,95
20,dss,sse,132.39,593.91,0.1,400,95
21,dss,crps,102.28,449.5,0.1,400,95
22,dss,dss,-302.03,-773.42,0.1,400,95
23,dss,is1,1272.4,5263.29,0.1,400,95
24,is1,sse,130.77,604.73,0.1,400,95
25,is1,crps,102.18,448.93,0.1,400,95
26,is1,dss,-55.69,109.24,0.1,400,95
27,is1,is1,1249.03,5212.7,0.1,400,95
28,sse,sse,137.87,630.69,0.1,400,95
29,sse,crps,105.3,460.44,0.1,400,95
30,sse,dss,-264.38,-714.97,0.1,400,95
31,sse,is1,1289.47,5329.0,0.1,400,95
32,crps,sse,413.22,1756.67,0.3,400,95
33,crps,crps,206.32,861.5,0.3,400,95
34,crps,dss,204.94,965.89,0.3,400,95
35,crps,is1,1542.13,6240.97,0.3,400,95
36,dss,sse,413.22,1756.67,0.3,400,95
37,dss,crps,206.32,861.5,0.3,400,95
38,dss,dss,204.94,965.89,0.3,400,95
39,dss,is1,1542.13,6240.97,0.3,400,95
40,is1,sse,255.01,1009.76,0.3,400,95
41,is1,crps,131.0,538.71,0.3,400,95
42,is1,dss,102.62,582.14,0.3,400,95
43,is1,is1,1278.93,5302.28,0.3,400,95
44,sse,sse,413.22,1756.67,0.3,400,95
45,sse,crps,206.32,861.5,0.3,400,95
46,sse,dss,204.94,965.89,0.3,400,95
47,sse,is1,1542.13,6240.97,0.3,400,95
48,crps,sse,413.22,1756.67,0.5,400,95
49,crps,crps,206.32,861.5,0.5,400,95
50,crps,dss,204.94,965.89,0.5,400,95
51,crps,is1,1542.13,6240.97,0.5,400,95
52,dss,sse,413.22,1756.67,0.5,400,95
53,dss,crps,206.32,861.5,0.5,400,95
54,dss,dss,204.94,965.89,0.5,400,95
55,dss,is1,1542.13,6240.97,0.5,400,95
56,is1,sse,495.56,2018.78,0.5,400,95
57,is1,crps,223.66,914.33,0.5,400,95
58,is1,dss,483.56,1971.21,0.5,400,95
59,is1,is1,1514.56,6116.55,0.5,400,95
60,sse,sse,413.22,1756.67,0.5,400,95
61,sse,crps,206.32,861.5,0.5,400,95
62,sse,dss,204.94,965.89,0.5,400,95
63,sse,is1,1542.13,6240.97,0.5,400,95
64,crps,sse,413.22,1756.67,0.8,400,95
65,crps,crps,206.32,861.5,0.8,400,95
66,crps,dss,204.94,965.89,0.8,400,95
67,crps,is1,1542.13,6240.97,0.8,400,95
68,dss,sse,413.22,1756.67,0.8,400,95
69,dss,crps,206.32,861.5,0.8,400,95
70,dss,dss,204.94,965.89,0.8,400,95
71,dss,is1,1542.13,6240.97,0.8,400,95
72,is1,sse,495.56,2018.78,0.8,400,95
73,is1,crps,223.66,914.33,0.8,400,95
74,is1,dss,483.56,1971.21,0.8,400,95
75,is1,is1,1514.56,6116.55,0.8,400,95
76,sse,sse,413.22,1756.67,0.8,400,95
77,sse,crps,206.32,861.5,0.8,400,95
78,sse,dss,204.94,965.89,0.8,400,95
79,sse,is1,1542.13,6240.97,0.8,400,95
