,0
0,-0.7581458673058417
1,-0.3075741016382638
2,-0.04561970718286523
3,0.12717905559754872
4,0.4033320581823565
5,-0.22885293580942379
6,0.3256075937839691
7,0.3408026729971807
8,-0.5228931428991512
9,-0.5672695402543895
10,0.3098485283266357
11,0.7370597674883146
12,0.8781008174611333
13,0.35621454913782924
14,-0.30314452267932035
15,0.9122175208702263
16,-0.34160363493294055
17,0.7959527845133787
18,-0.6382866883725491
19,0.4607174718941409
20,-0.5740577856354785
21,-0.9820964115462254
22,0.769141452903465
23,-0.6490131270030137
24,-0.06949313702600102
25,-0.08544120054692184
26,0.8232681021501991
27,0.3510234651336954
28,-0.5824020659533844
29,-0.5771579442643828
30,-0.8236285781074808
31,-0.6445843373940974
32,-0.27208647327355906
33,-0.14192279581532996
34,-0.7526876481713629
35,-0.4412303771188619
36,0.26215665861014914
37,-0.04319853654758088
38,0.602296061559316
39,0.5257417231489605
40,-0.6348205736028638
41,-0.04957690397344727
42,-0.9476146479221745
43,-0.7242986284239046
44,0.6009174182721395
45,0.5879114165529398
46,0.5487123366419722
47,0.061556330914951385
48,0.6932805760913721
49,0.4022021904576245
50,0.8891745767043595
51,-0.13645723310067237
52,-0.32029223518154826
53,-0.6334245881793341
54,0.3149426217255247
55,-0.01688579561204606
56,0.3406826639762415
57,-0.28325521946557974
58,-0.2354886210078635
59,-0.28767357269141525
60,-0.2608957855275733
61,0.2745781548517119
62,-0.776454532892882
63,-0.3974643077477975
64,0.6540117885476133
65,-0.7706467058551991
66,0.7562098859109314
67,-0.9806178324204708
68,-0.09081199524484096
69,0.9798081161763639
70,0.87646598053986
71,0.29931816649322873
72,-0.8221428741282126
73,-0.15686281818726755
74,0.9649634316766909
75,0.6877066506540106
76,0.5175947218176278
77,0.10945454604680593
78,0.8147060862954933
79,-0.7706326756503843
80,-0.25316889513690644
81,0.8813112131930136
82,-0.669129527644829
83,0.6960096783665473
84,0.8792611523040863
85,-0.08284004317308868
86,-0.9305020958918657
87,-0.8271702246082466
88,0.17240916917825655
89,0.01154869791822044
90,0.16971597108127767
91,-0.24307168555000858
92,0.04264167015752807
93,0.9507599778175877
94,-0.022568865376293212
95,0.05211319643981338
96,-0.25232430275875295
97,-0.4498255267162763
98,-0.6120789658755217
99,-0.8424177963788657
100,-0.3538112099451389
101,0.5426688239431607
