,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,111.86,456.93,0.0,400,91
1,crps,crps,98.36,417.33,0.0,400,91
2,crps,dss,-298.77,-997.29,0.0,400,91
3,crps,is1,1230.95,5143.48,0.0,400,91
4,dss,sse,119.02,557.73,0.0,400,91
5,dss,crps,103.46,451.01,0.0,400,91
6,dss,dss,-263.38,-785.76,0.0,400,91
7,dss,is1,1264.07,5348.49,0.0,400,91
8,is1,sse,139.86,584.16,0.0,400,91
9,is1,crps,107.75,466.0,0.0,400,91
10,is1,dss,-175.43,-450.2,0.0,400,91
11,is1,is1,1234.01,5219.22,0.0,400,91
12,sse,sse,111.85,457.0,0.0,400,91
13,sse,crps,98.36,417.34,0.0,400,91
14,sse,dss,-298.9,-996.55,0.0,400,91
15,sse,is1,1230.47,5144.46,0.0,400,91
16,crps,sse,119.99,437.64,0.1,400,91
17,crps,crps,102.43,403.7,0.1,400,91
18,crps,dss,-142.86,-673.64,0.1,400,91
19,crps,is1,1239.6,5110.78,0.1,400,91
20,dss,sse,119.31,556.49,0.1,400,91
21,dss,crps,104.03,448.75,0.1,400,91
22,dss,dss,-260.48,-798.19,0.1,400,91
23,dss,is1,1265.3,5321.52,0.1,400,91
24,is1,sse,167.14,658.46,0.1,400,91
25,is1,crps,120.77,487.14,0.1,400,91
26,is1,dss,28.29,49.83,0.1,400,91
27,is1,is1,1248.28,5190.96,0.1,400,91
28,sse,sse,119.99,437.64,0.1,400,91
29,sse,crps,102.43,403.7,0.1,400,91
30,sse,dss,-142.86,-673.64,0.1,400,91
31,sse,is1,1239.6,5110.78,0.1,400,91
32,crps,sse,373.04,1516.55,0.3,400,91
33,crps,crps,199.7,804.52,0.3,400,91
34,crps,dss,338.68,1228.27,0.3,400,91
35,crps,is1,1464.87,6027.58,0.3,400,91
36,dss,sse,352.2,1500.71,0.3,400,91
37,dss,crps,195.29,801.61,0.3,400,91
38,dss,dss,171.21,715.99,0.3,400,91
39,dss,is1,1468.0,6045.81,0.3,400,91
40,is1,sse,167.14,658.46,0.3,400,91
41,is1,crps,120.77,487.14,0.3,400,91
42,is1,dss,28.29,49.83,0.3,400,91
43,is1,is1,1248.28,5190.96,0.3,400,91
44,sse,sse,373.04,1516.55,0.3,400,91
45,sse,crps,199.7,804.52,0.3,400,91
46,sse,dss,338.68,1228.27,0.3,400,91
47,sse,is1,1464.87,6027.58,0.3,400,91
48,crps,sse,373.04,1516.55,0.5,400,91
49,crps,crps,199.7,804.52,0.5,400,91
50,crps,dss,338.68,1228.27,0.5,400,91
51,crps,is1,1464.87,6027.58,0.5,400,91
52,dss,sse,520.81,2116.35,0.5,400,91
53,dss,crps,234.83,945.96,0.5,400,91
54,dss,dss,329.42,1276.99,0.5,400,91
55,dss,is1,1593.22,6496.81,0.5,400,91
56,is1,sse,373.04,1516.55,0.5,400,91
57,is1,crps,199.7,804.52,0.5,400,91
58,is1,dss,338.68,1228.27,0.5,400,91
59,is1,is1,1464.87,6027.58,0.5,400,91
60,sse,sse,373.04,1516.55,0.5,400,91
61,sse,crps,199.7,804.52,0.5,400,91
62,sse,dss,338.68,1228.27,0.5,400,91
63,sse,is1,1464.87,6027.58,0.5,400,91
64,crps,sse,373.04,1516.55,0.8,400,91
65,crps,crps,199.7,804.52,0.8,400,91
66,crps,dss,338.68,1228.27,0.8,400,91
67,crps,is1,1464.87,6027.58,0.8,400,91
68,dss,sse,520.81,2116.35,0.8,400,91
69,dss,crps,234.83,945.96,0.8,400,91
70,dss,dss,329.42,1276.99,0.8,400,91
71,dss,is1,1593.22,6496.81,0.8,400,91
72,is1,sse,373.04,1516.55,0.8,400,91
73,is1,crps,199.7,804.52,0.8,400,91
74,is1,dss,338.68,1228.27,0.8,400,91
75,is1,is1,1464.87,6027.58,0.8,400,91
76,sse,sse,373.04,1516.55,0.8,400,91
77,sse,crps,199.7,804.52,0.8,400,91
78,sse,dss,338.68,1228.27,0.8,400,91
79,sse,is1,1464.87,6027.58,0.8,400,91
