,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,167.91,632.03,0.0,400,15
1,crps,crps,115.01,453.05,0.0,400,15
2,crps,dss,-210.81,-938.62,0.0,400,15
3,crps,is1,1316.19,5187.55,0.0,400,15
4,dss,sse,167.86,633.31,0.0,400,15
5,dss,crps,115.05,453.33,0.0,400,15
6,dss,dss,-211.56,-926.57,0.0,400,15
7,dss,is1,1314.51,5201.13,0.0,400,15
8,is1,sse,132.55,570.59,0.0,400,15
9,is1,crps,105.46,442.89,0.0,400,15
10,is1,dss,-235.93,-725.67,0.0,400,15
11,is1,is1,1285.94,5162.98,0.0,400,15
12,sse,sse,167.86,633.31,0.0,400,15
13,sse,crps,115.05,453.33,0.0,400,15
14,sse,dss,-211.56,-926.57,0.0,400,15
15,sse,is1,1314.51,5201.13,0.0,400,15
16,crps,sse,176.17,650.89,0.1,400,15
17,crps,crps,118.69,455.74,0.1,400,15
18,crps,dss,-132.77,-659.32,0.1,400,15
19,crps,is1,1323.75,5185.92,0.1,400,15
20,dss,sse,172.37,627.85,0.1,400,15
21,dss,crps,117.54,448.75,0.1,400,15
22,dss,dss,-197.16,-956.79,0.1,400,15
23,dss,is1,1322.15,5184.45,0.1,400,15
24,is1,sse,170.29,748.12,0.1,400,15
25,is1,crps,117.81,494.55,0.1,400,15
26,is1,dss,45.49,330.71,0.1,400,15
27,is1,is1,1299.42,5165.88,0.1,400,15
28,sse,sse,176.17,650.89,0.1,400,15
29,sse,crps,118.69,455.74,0.1,400,15
30,sse,dss,-132.77,-659.32,0.1,400,15
31,sse,is1,1323.75,5185.92,0.1,400,15
32,crps,sse,426.55,1713.69,0.3,400,15
33,crps,crps,212.35,849.39,0.3,400,15
34,crps,dss,226.53,912.44,0.3,400,15
35,crps,is1,1548.1,6197.39,0.3,400,15
36,dss,sse,426.55,1713.69,0.3,400,15
37,dss,crps,212.35,849.39,0.3,400,15
38,dss,dss,226.53,912.44,0.3,400,15
39,dss,is1,1548.1,6197.39,0.3,400,15
40,is1,sse,519.4,2345.3,0.3,400,15
41,is1,crps,231.35,981.34,0.3,400,15
42,is1,dss,501.44,2184.0,0.3,400,15
43,is1,is1,1521.47,6157.8,0.3,400,15
44,sse,sse,426.55,1713.69,0.3,400,15
45,sse,crps,212.35,849.39,0.3,400,15
46,sse,dss,226.53,912.44,0.3,400,15
47,sse,is1,1548.1,6197.39,0.3,400,15
48,crps,sse,426.55,1713.69,0.5,400,15
49,crps,crps,212.35,849.39,0.5,400,15
50,crps,dss,226.53,912.44,0.5,400,15
51,crps,is1,1548.1,6197.39,0.5,400,15
52,dss,sse,426.55,1713.69,0.5,400,15
53,dss,crps,212.35,849.39,0.5,400,15
54,dss,dss,226.53,912.44,0.5,400,15
55,dss,is1,1548.1,6197.39,0.5,400,15
56,is1,sse,519.4,2345.3,0.5,400,15
57,is1,crps,231.35,981.34,0.5,400,15
58,is1,dss,501.44,2184.0,0.5,400,15
59,is1,is1,1521.47,6157.8,0.5,400,15
60,sse,sse,426.55,1713.69,0.5,400,15
61,sse,crps,212.35,849.39,0.5,400,15
62,sse,dss,226.53,912.44,0.5,400,15
63,sse,is1,1548.1,6197.39,0.5,400,15
64,crps,sse,426.55,1713.69,0.8,400,15
65,crps,crps,212.35,849.39,0.8,400,15
66,crps,dss,226.53,912.44,0.8,400,15
67,crps,is1,1548.1,6197.39,0.8,400,15
68,dss,sse,426.55,1713.69,0.8,400,15
69,dss,crps,212.35,849.39,0.8,400,15
70,dss,dss,226.53,912.44,0.8,400,15
71,dss,is1,1548.1,6197.39,0.8,400,15
72,is1,sse,519.4,2345.3,0.8,400,15
73,is1,crps,231.35,981.34,0.8,400,15
74,is1,dss,501.44,2184.0,0.8,400,15
75,is1,is1,1521.47,6157.8,0.8,400,15
76,sse,sse,426.55,1713.69,0.8,400,15
77,sse,crps,212.35,849.39,0.8,400,15
78,sse,dss,226.53,912.44,0.8,400,15
79,sse,is1,1548.1,6197.39,0.8,400,15
