,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,214.86,485.85,0.0,800,59
1,crps,crps,197.96,412.79,0.0,800,59
2,crps,dss,-609.63,-1121.11,0.0,800,59
3,crps,is1,2539.76,5120.51,0.0,800,59
4,dss,sse,226.16,543.04,0.0,800,59
5,dss,crps,202.63,436.98,0.0,800,59
6,dss,dss,-483.0,-691.95,0.0,800,59
7,dss,is1,2533.75,5137.51,0.0,800,59
8,is1,sse,217.44,473.03,0.0,800,59
9,is1,crps,198.26,409.54,0.0,800,59
10,is1,dss,-527.24,-1007.51,0.0,800,59
11,is1,is1,2528.92,5104.2,0.0,800,59
12,sse,sse,214.65,486.73,0.0,800,59
13,sse,crps,197.77,414.41,0.0,800,59
14,sse,dss,-611.65,-1112.3,0.0,800,59
15,sse,is1,2537.82,5124.77,0.0,800,59
16,crps,sse,255.59,555.62,0.1,800,59
17,crps,crps,211.3,426.64,0.1,800,59
18,crps,dss,-405.34,-677.02,0.1,800,59
19,crps,is1,2610.88,5234.75,0.1,800,59
20,dss,sse,230.5,542.78,0.1,800,59
21,dss,crps,205.69,434.32,0.1,800,59
22,dss,dss,-462.26,-707.64,0.1,800,59
23,dss,is1,2549.09,5128.58,0.1,800,59
24,is1,sse,255.21,573.78,0.1,800,59
25,is1,crps,215.4,445.53,0.1,800,59
26,is1,dss,-376.55,-647.74,0.1,800,59
27,is1,is1,2562.1,5149.31,0.1,800,59
28,sse,sse,255.59,555.62,0.1,800,59
29,sse,crps,211.3,426.64,0.1,800,59
30,sse,dss,-405.34,-677.02,0.1,800,59
31,sse,is1,2610.88,5234.75,0.1,800,59
32,crps,sse,746.93,1578.15,0.3,800,59
33,crps,crps,399.18,817.23,0.3,800,59
34,crps,dss,370.09,784.45,0.3,800,59
35,crps,is1,3021.84,6098.69,0.3,800,59
36,dss,sse,746.93,1578.15,0.3,800,59
37,dss,crps,399.18,817.23,0.3,800,59
38,dss,dss,370.09,784.45,0.3,800,59
39,dss,is1,3021.84,6098.69,0.3,800,59
40,is1,sse,746.93,1578.15,0.3,800,59
41,is1,crps,399.18,817.23,0.3,800,59
42,is1,dss,370.09,784.45,0.3,800,59
43,is1,is1,3021.84,6098.69,0.3,800,59
44,sse,sse,746.93,1578.15,0.3,800,59
45,sse,crps,399.18,817.23,0.3,800,59
46,sse,dss,370.09,784.45,0.3,800,59
47,sse,is1,3021.84,6098.69,0.3,800,59
48,crps,sse,746.93,1578.15,0.5,800,59
49,crps,crps,399.18,817.23,0.5,800,59
50,crps,dss,370.09,784.45,0.5,800,59
51,crps,is1,3021.84,6098.69,0.5,800,59
52,dss,sse,746.93,1578.15,0.5,800,59
53,dss,crps,399.18,817.23,0.5,800,59
54,dss,dss,370.09,784.45,0.5,800,59
55,dss,is1,3021.84,6098.69,0.5,800,59
56,is1,sse,746.93,1578.15,0.5,800,59
57,is1,crps,399.18,817.23,0.5,800,59
58,is1,dss,370.09,784.45,0.5,800,59
59,is1,is1,3021.84,6098.69,0.5,800,59
60,sse,sse,746.93,1578.15,0.5,800,59
61,sse,crps,399.18,817.23,0.5,800,59
62,sse,dss,370.09,784.45,0.5,800,59
63,sse,is1,3021.84,6098.69,0.5,800,59
64,crps,sse,746.93,1578.15,0.8,800,59
65,crps,crps,399.18,817.23,0.8,800,59
66,crps,dss,370.09,784.45,0.8,800,59
67,crps,is1,3021.84,6098.69,0.8,800,59
68,dss,sse,746.93,1578.15,0.8,800,59
69,dss,crps,399.18,817.23,0.8,800,59
70,dss,dss,370.09,784.45,0.8,800,59
71,dss,is1,3021.84,6098.69,0.8,800,59
72,is1,sse,746.93,1578.15,0.8,800,59
73,is1,crps,399.18,817.23,0.8,800,59
74,is1,dss,370.09,784.45,0.8,800,59
75,is1,is1,3021.84,6098.69,0.8,800,59
76,sse,sse,746.93,1578.15,0.8,800,59
77,sse,crps,399.18,817.23,0.8,800,59
78,sse,dss,370.09,784.45,0.8,800,59
79,sse,is1,3021.84,6098.69,0.8,800,59
