,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,111.01,460.74,0.0,800,19
1,crps,crps,141.39,580.18,0.0,800,19
2,crps,dss,-937.36,-3709.7,0.0,800,19
3,crps,is1,577.78,2297.46,0.0,800,19
4,dss,sse,111.27,469.53,0.0,800,19
5,dss,crps,141.9,593.28,0.0,800,19
6,dss,dss,-949.15,-3607.39,0.0,800,19
7,dss,is1,572.8,2343.82,0.0,800,19
8,is1,sse,109.75,461.59,0.0,800,19
9,is1,crps,141.04,584.92,0.0,800,19
10,is1,dss,-947.6,-3683.56,0.0,800,19
11,is1,is1,571.26,2317.96,0.0,800,19
12,sse,sse,111.06,469.77,0.0,800,19
13,sse,crps,142.52,590.54,0.0,800,19
14,sse,dss,-940.95,-3609.68,0.0,800,19
15,sse,is1,578.37,2329.88,0.0,800,19
16,crps,sse,111.01,460.74,0.1,800,19
17,crps,crps,141.39,580.18,0.1,800,19
18,crps,dss,-937.36,-3709.7,0.1,800,19
19,crps,is1,577.78,2297.46,0.1,800,19
20,dss,sse,111.61,466.67,0.1,800,19
21,dss,crps,142.7,592.71,0.1,800,19
22,dss,dss,-945.25,-3626.46,0.1,800,19
23,dss,is1,573.77,2344.88,0.1,800,19
24,is1,sse,109.75,461.59,0.1,800,19
25,is1,crps,141.04,584.92,0.1,800,19
26,is1,dss,-947.6,-3683.56,0.1,800,19
27,is1,is1,571.26,2317.96,0.1,800,19
28,sse,sse,111.06,469.77,0.1,800,19
29,sse,crps,142.52,590.54,0.1,800,19
30,sse,dss,-940.95,-3609.68,0.1,800,19
31,sse,is1,578.37,2329.88,0.1,800,19
32,crps,sse,111.03,460.12,0.3,800,19
33,crps,crps,141.58,580.83,0.3,800,19
34,crps,dss,-937.1,-3715.9,0.3,800,19
35,crps,is1,577.8,2295.12,0.3,800,19
36,dss,sse,114.61,461.94,0.3,800,19
37,dss,crps,149.21,596.04,0.3,800,19
38,dss,dss,-909.67,-3651.16,0.3,800,19
39,dss,is1,606.05,2363.99,0.3,800,19
40,is1,sse,111.99,455.67,0.3,800,19
41,is1,crps,143.73,579.95,0.3,800,19
42,is1,dss,-924.04,-3722.16,0.3,800,19
43,is1,is1,580.97,2294.26,0.3,800,19
44,sse,sse,112.54,468.73,0.3,800,19
45,sse,crps,147.64,610.31,0.3,800,19
46,sse,dss,-885.76,-3380.82,0.3,800,19
47,sse,is1,595.07,2429.76,0.3,800,19
48,crps,sse,113.48,453.81,0.5,800,19
49,crps,crps,144.29,574.35,0.5,800,19
50,crps,dss,-903.78,-3732.9,0.5,800,19
51,crps,is1,584.91,2262.14,0.5,800,19
52,dss,sse,114.61,461.94,0.5,800,19
53,dss,crps,149.21,596.04,0.5,800,19
54,dss,dss,-909.67,-3651.16,0.5,800,19
55,dss,is1,606.05,2363.99,0.5,800,19
56,is1,sse,111.99,455.67,0.5,800,19
57,is1,crps,143.73,579.95,0.5,800,19
58,is1,dss,-924.04,-3722.16,0.5,800,19
59,is1,is1,580.97,2294.26,0.5,800,19
60,sse,sse,113.47,462.42,0.5,800,19
61,sse,crps,148.62,603.35,0.5,800,19
62,sse,dss,-876.15,-3446.24,0.5,800,19
63,sse,is1,600.29,2401.22,0.5,800,19
64,crps,sse,113.48,453.81,0.8,800,19
65,crps,crps,144.29,574.35,0.8,800,19
66,crps,dss,-903.78,-3732.9,0.8,800,19
67,crps,is1,584.91,2262.14,0.8,800,19
68,dss,sse,116.2,466.4,0.8,800,19
69,dss,crps,155.23,619.86,0.8,800,19
70,dss,dss,-840.58,-3385.88,0.8,800,19
71,dss,is1,632.11,2474.15,0.8,800,19
72,is1,sse,111.99,455.67,0.8,800,19
73,is1,crps,143.73,579.95,0.8,800,19
74,is1,dss,-924.04,-3722.16,0.8,800,19
75,is1,is1,580.97,2294.26,0.8,800,19
76,sse,sse,114.78,463.83,0.8,800,19
77,sse,crps,150.68,606.01,0.8,800,19
78,sse,dss,-854.75,-3411.61,0.8,800,19
79,sse,is1,610.99,2415.57,0.8,800,19
