,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,141.52,990.88,0.0,200,93
1,crps,crps,71.05,551.58,0.0,200,93
2,crps,dss,-14.47,-234.7,0.0,200,93
3,crps,is1,668.33,5324.62,0.0,200,93
4,dss,sse,140.54,963.81,0.0,200,93
5,dss,crps,71.37,536.69,0.0,200,93
6,dss,dss,-30.49,-542.08,0.0,200,93
7,dss,is1,676.83,5284.16,0.0,200,93
8,is1,sse,124.19,942.65,0.0,200,93
9,is1,crps,67.17,553.23,0.0,200,93
10,is1,dss,-42.91,278.08,0.0,200,93
11,is1,is1,644.92,5308.15,0.0,200,93
12,sse,sse,140.68,1004.26,0.0,200,93
13,sse,crps,71.25,552.68,0.0,200,93
14,sse,dss,-18.07,-346.18,0.0,200,93
15,sse,is1,677.36,5341.29,0.0,200,93
16,crps,sse,144.08,993.96,0.1,200,93
17,crps,crps,72.87,545.14,0.1,200,93
18,crps,dss,1.81,-150.65,0.1,200,93
19,crps,is1,680.17,5275.67,0.1,200,93
20,dss,sse,243.68,2182.63,0.1,200,93
21,dss,crps,112.88,962.85,0.1,200,93
22,dss,dss,147.93,1334.8,0.1,200,93
23,dss,is1,786.28,6591.58,0.1,200,93
24,is1,sse,148.43,1007.56,0.1,200,93
25,is1,crps,73.19,562.38,0.1,200,93
26,is1,dss,80.19,1053.85,0.1,200,93
27,is1,is1,651.99,5269.4,0.1,200,93
28,sse,sse,243.68,2182.63,0.1,200,93
29,sse,crps,112.88,962.85,0.1,200,93
30,sse,dss,147.93,1334.8,0.1,200,93
31,sse,is1,786.28,6591.58,0.1,200,93
32,crps,sse,243.68,2182.63,0.3,200,93
33,crps,crps,112.88,962.85,0.3,200,93
34,crps,dss,147.93,1334.8,0.3,200,93
35,crps,is1,786.28,6591.58,0.3,200,93
36,dss,sse,243.68,2182.63,0.3,200,93
37,dss,crps,112.88,962.85,0.3,200,93
38,dss,dss,147.93,1334.8,0.3,200,93
39,dss,is1,786.28,6591.58,0.3,200,93
40,is1,sse,258.0,1864.97,0.3,200,93
41,is1,crps,114.38,881.13,0.3,200,93
42,is1,dss,250.39,1864.0,0.3,200,93
43,is1,is1,756.22,6105.12,0.3,200,93
44,sse,sse,243.68,2182.63,0.3,200,93
45,sse,crps,112.88,962.85,0.3,200,93
46,sse,dss,147.93,1334.8,0.3,200,93
47,sse,is1,786.28,6591.58,0.3,200,93
48,crps,sse,243.68,2182.63,0.5,200,93
49,crps,crps,112.88,962.85,0.5,200,93
50,crps,dss,147.93,1334.8,0.5,200,93
51,crps,is1,786.28,6591.58,0.5,200,93
52,dss,sse,243.68,2182.63,0.5,200,93
53,dss,crps,112.88,962.85,0.5,200,93
54,dss,dss,147.93,1334.8,0.5,200,93
55,dss,is1,786.28,6591.58,0.5,200,93
56,is1,sse,258.0,1864.97,0.5,200,93
57,is1,crps,114.38,881.13,0.5,200,93
58,is1,dss,250.39,1864.0,0.5,200,93
59,is1,is1,756.22,6105.12,0.5,200,93
60,sse,sse,243.68,2182.63,0.5,200,93
61,sse,crps,112.88,962.85,0.5,200,93
62,sse,dss,147.93,1334.8,0.5,200,93
63,sse,is1,786.28,6591.58,0.5,200,93
64,crps,sse,243.68,2182.63,0.8,200,93
65,crps,crps,112.88,962.85,0.8,200,93
66,crps,dss,147.93,1334.8,0.8,200,93
67,crps,is1,786.28,6591.58,0.8,200,93
68,dss,sse,243.68,2182.63,0.8,200,93
69,dss,crps,112.88,962.85,0.8,200,93
70,dss,dss,147.93,1334.8,0.8,200,93
71,dss,is1,786.28,6591.58,0.8,200,93
72,is1,sse,258.0,1864.97,0.8,200,93
73,is1,crps,114.38,881.13,0.8,200,93
74,is1,dss,250.39,1864.0,0.8,200,93
75,is1,is1,756.22,6105.12,0.8,200,93
76,sse,sse,243.68,2182.63,0.8,200,93
77,sse,crps,112.88,962.85,0.8,200,93
78,sse,dss,147.93,1334.8,0.8,200,93
79,sse,is1,786.28,6591.58,0.8,200,93
