,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,279.05,461.07,0.0,800,35
1,crps,crps,210.68,407.19,0.0,800,35
2,crps,dss,-515.37,-1101.86,0.0,800,35
3,crps,is1,2611.01,5116.58,0.0,800,35
4,dss,sse,248.06,403.93,0.0,800,35
5,dss,crps,201.6,392.03,0.0,800,35
6,dss,dss,-560.6,-1055.29,0.0,800,35
7,dss,is1,2590.66,5090.33,0.0,800,35
8,is1,sse,259.13,536.67,0.0,800,35
9,is1,crps,210.43,432.0,0.0,800,35
10,is1,dss,-487.68,-1011.4,0.0,800,35
11,is1,is1,2621.12,5215.14,0.0,800,35
12,sse,sse,248.06,403.93,0.0,800,35
13,sse,crps,201.6,392.03,0.0,800,35
14,sse,dss,-560.6,-1055.29,0.0,800,35
15,sse,is1,2590.66,5090.33,0.0,800,35
16,crps,sse,295.17,477.07,0.1,800,35
17,crps,crps,217.79,410.29,0.1,800,35
18,crps,dss,-450.77,-999.41,0.1,800,35
19,crps,is1,2650.32,5141.03,0.1,800,35
20,dss,sse,253.46,398.45,0.1,800,35
21,dss,crps,204.33,387.66,0.1,800,35
22,dss,dss,-531.05,-1171.06,0.1,800,35
23,dss,is1,2606.93,5077.73,0.1,800,35
24,is1,sse,271.98,547.5,0.1,800,35
25,is1,crps,216.31,433.77,0.1,800,35
26,is1,dss,-346.29,-707.59,0.1,800,35
27,is1,is1,2637.01,5175.22,0.1,800,35
28,sse,sse,291.6,543.64,0.1,800,35
29,sse,crps,220.39,441.74,0.1,800,35
30,sse,dss,-308.23,-580.01,0.1,800,35
31,sse,is1,2612.12,5107.57,0.1,800,35
32,crps,sse,912.0,1838.28,0.3,800,35
33,crps,crps,432.35,878.14,0.3,800,35
34,crps,dss,477.29,1028.03,0.3,800,35
35,crps,is1,3190.15,6284.34,0.3,800,35
36,dss,sse,912.0,1838.28,0.3,800,35
37,dss,crps,432.35,878.14,0.3,800,35
38,dss,dss,477.29,1028.03,0.3,800,35
39,dss,is1,3190.15,6284.34,0.3,800,35
40,is1,sse,518.14,944.89,0.3,800,35
41,is1,crps,272.55,522.2,0.3,800,35
42,is1,dss,310.15,464.97,0.3,800,35
43,is1,is1,2673.96,5200.86,0.3,800,35
44,sse,sse,912.0,1838.28,0.3,800,35
45,sse,crps,432.35,878.14,0.3,800,35
46,sse,dss,477.29,1028.03,0.3,800,35
47,sse,is1,3190.15,6284.34,0.3,800,35
48,crps,sse,912.0,1838.28,0.5,800,35
49,crps,crps,432.35,878.14,0.5,800,35
50,crps,dss,477.29,1028.03,0.5,800,35
51,crps,is1,3190.15,6284.34,0.5,800,35
52,dss,sse,912.0,1838.28,0.5,800,35
53,dss,crps,432.35,878.14,0.5,800,35
54,dss,dss,477.29,1028.03,0.5,800,35
55,dss,is1,3190.15,6284.34,0.5,800,35
56,is1,sse,972.54,1931.02,0.5,800,35
57,is1,crps,443.26,891.41,0.5,800,35
58,is1,dss,956.01,1901.55,0.5,800,35
59,is1,is1,3079.16,6082.41,0.5,800,35
60,sse,sse,912.0,1838.28,0.5,800,35
61,sse,crps,432.35,878.14,0.5,800,35
62,sse,dss,477.29,1028.03,0.5,800,35
63,sse,is1,3190.15,6284.34,0.5,800,35
64,crps,sse,912.0,1838.28,0.8,800,35
65,crps,crps,432.35,878.14,0.8,800,35
66,crps,dss,477.29,1028.03,0.8,800,35
67,crps,is1,3190.15,6284.34,0.8,800,35
68,dss,sse,912.0,1838.28,0.8,800,35
69,dss,crps,432.35,878.14,0.8,800,35
70,dss,dss,477.29,1028.03,0.8,800,35
71,dss,is1,3190.15,6284.34,0.8,800,35
72,is1,sse,972.54,1931.02,0.8,800,35
73,is1,crps,443.26,891.41,0.8,800,35
74,is1,dss,956.01,1901.55,0.8,800,35
75,is1,is1,3079.16,6082.41,0.8,800,35
76,sse,sse,912.0,1838.28,0.8,800,35
77,sse,crps,432.35,878.14,0.8,800,35
78,sse,dss,477.29,1028.03,0.8,800,35
79,sse,is1,3190.15,6284.34,0.8,800,35
