,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,154.39,434.1,0.0,800,39
1,crps,crps,177.17,408.41,0.0,800,39
2,crps,dss,-684.74,-830.61,0.0,800,39
3,crps,is1,2456.48,5089.17,0.0,800,39
4,dss,sse,210.77,470.09,0.0,800,39
5,dss,crps,197.9,418.45,0.0,800,39
6,dss,dss,-558.06,-857.1,0.0,800,39
7,dss,is1,2541.84,5171.32,0.0,800,39
8,is1,sse,251.81,591.28,0.0,800,39
9,is1,crps,199.46,438.28,0.0,800,39
10,is1,dss,-433.67,-450.33,0.0,800,39
11,is1,is1,2477.53,5126.29,0.0,800,39
12,sse,sse,154.23,433.6,0.0,800,39
13,sse,crps,177.4,407.02,0.0,800,39
14,sse,dss,-684.66,-838.51,0.0,800,39
15,sse,is1,2456.75,5092.32,0.0,800,39
16,crps,sse,164.43,450.54,0.1,800,39
17,crps,crps,182.4,411.83,0.1,800,39
18,crps,dss,-606.56,-764.52,0.1,800,39
19,crps,is1,2462.59,5093.29,0.1,800,39
20,dss,sse,212.47,470.5,0.1,800,39
21,dss,crps,199.65,418.07,0.1,800,39
22,dss,dss,-546.67,-877.69,0.1,800,39
23,dss,is1,2546.92,5177.83,0.1,800,39
24,is1,sse,299.16,690.12,0.1,800,39
25,is1,crps,217.26,472.47,0.1,800,39
26,is1,dss,-41.22,216.34,0.1,800,39
27,is1,is1,2498.97,5146.68,0.1,800,39
28,sse,sse,164.43,450.54,0.1,800,39
29,sse,crps,182.4,411.83,0.1,800,39
30,sse,dss,-606.56,-764.52,0.1,800,39
31,sse,is1,2462.59,5093.29,0.1,800,39
32,crps,sse,813.95,1767.57,0.3,800,39
33,crps,crps,413.81,862.03,0.3,800,39
34,crps,dss,411.7,967.95,0.3,800,39
35,crps,is1,3064.71,6237.55,0.3,800,39
36,dss,sse,813.95,1767.57,0.3,800,39
37,dss,crps,413.81,862.03,0.3,800,39
38,dss,dss,411.7,967.95,0.3,800,39
39,dss,is1,3064.71,6237.55,0.3,800,39
40,is1,sse,578.87,1236.85,0.3,800,39
41,is1,crps,280.64,594.9,0.3,800,39
42,is1,dss,236.97,764.17,0.3,800,39
43,is1,is1,2567.69,5278.96,0.3,800,39
44,sse,sse,813.95,1767.57,0.3,800,39
45,sse,crps,413.81,862.03,0.3,800,39
46,sse,dss,411.7,967.95,0.3,800,39
47,sse,is1,3064.71,6237.55,0.3,800,39
48,crps,sse,813.95,1767.57,0.5,800,39
49,crps,crps,413.81,862.03,0.5,800,39
50,crps,dss,411.7,967.95,0.5,800,39
51,crps,is1,3064.71,6237.55,0.5,800,39
52,dss,sse,813.95,1767.57,0.5,800,39
53,dss,crps,413.81,862.03,0.5,800,39
54,dss,dss,411.7,967.95,0.5,800,39
55,dss,is1,3064.71,6237.55,0.5,800,39
56,is1,sse,1080.62,2183.4,0.5,800,39
57,is1,crps,471.17,947.08,0.5,800,39
58,is1,dss,1027.96,2075.88,0.5,800,39
59,is1,is1,3046.57,6130.73,0.5,800,39
60,sse,sse,813.95,1767.57,0.5,800,39
61,sse,crps,413.81,862.03,0.5,800,39
62,sse,dss,411.7,967.95,0.5,800,39
63,sse,is1,3064.71,6237.55,0.5,800,39
64,crps,sse,813.95,1767.57,0.8,800,39
65,crps,crps,413.81,862.03,0.8,800,39
66,crps,dss,411.7,967.95,0.8,800,39
67,crps,is1,3064.71,6237.55,0.8,800,39
68,dss,sse,813.95,1767.57,0.8,800,39
69,dss,crps,413.81,862.03,0.8,800,39
70,dss,dss,411.7,967.95,0.8,800,39
71,dss,is1,3064.71,6237.55,0.8,800,39
72,is1,sse,1080.62,2183.4,0.8,800,39
73,is1,crps,471.17,947.08,0.8,800,39
74,is1,dss,1027.96,2075.88,0.8,800,39
75,is1,is1,3046.57,6130.73,0.8,800,39
76,sse,sse,813.95,1767.57,0.8,800,39
77,sse,crps,413.81,862.03,0.8,800,39
78,sse,dss,411.7,967.95,0.8,800,39
79,sse,is1,3064.71,6237.55,0.8,800,39
