,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,232.08,474.15,0.0,1600,88
1,crps,crps,287.23,587.92,0.0,1600,88
2,crps,dss,-1888.55,-3485.78,0.0,1600,88
3,crps,is1,1162.3,2327.35,0.0,1600,88
4,dss,sse,237.27,460.65,0.0,1600,88
5,dss,crps,290.84,576.1,0.0,1600,88
6,dss,dss,-1875.58,-3642.58,0.0,1600,88
7,dss,is1,1174.42,2266.88,0.0,1600,88
8,is1,sse,232.53,470.19,0.0,1600,88
9,is1,crps,287.26,586.09,0.0,1600,88
10,is1,dss,-1895.75,-3509.44,0.0,1600,88
11,is1,is1,1159.38,2330.35,0.0,1600,88
12,sse,sse,231.63,472.67,0.0,1600,88
13,sse,crps,288.86,592.28,0.0,1600,88
14,sse,dss,-1870.32,-3469.4,0.0,1600,88
15,sse,is1,1166.72,2348.84,0.0,1600,88
16,crps,sse,232.92,469.26,0.1,1600,88
17,crps,crps,288.35,584.67,0.1,1600,88
18,crps,dss,-1880.21,-3534.24,0.1,1600,88
19,crps,is1,1166.02,2325.29,0.1,1600,88
20,dss,sse,238.4,457.57,0.1,1600,88
21,dss,crps,292.56,572.97,0.1,1600,88
22,dss,dss,-1851.01,-3689.43,0.1,1600,88
23,dss,is1,1182.92,2262.25,0.1,1600,88
24,is1,sse,233.1,468.23,0.1,1600,88
25,is1,crps,288.21,583.77,0.1,1600,88
26,is1,dss,-1888.23,-3528.06,0.1,1600,88
27,is1,is1,1162.89,2326.06,0.1,1600,88
28,sse,sse,232.37,467.27,0.1,1600,88
29,sse,crps,289.92,587.28,0.1,1600,88
30,sse,dss,-1862.41,-3524.08,0.1,1600,88
31,sse,is1,1169.26,2343.91,0.1,1600,88
32,crps,sse,234.52,464.91,0.3,1600,88
33,crps,crps,289.84,582.0,0.3,1600,88
34,crps,dss,-1851.76,-3583.62,0.3,1600,88
35,crps,is1,1178.51,2302.17,0.3,1600,88
36,dss,sse,241.54,463.43,0.3,1600,88
37,dss,crps,307.67,607.16,0.3,1600,88
38,dss,dss,-1795.09,-3553.98,0.3,1600,88
39,dss,is1,1234.68,2412.88,0.3,1600,88
40,is1,sse,236.02,465.07,0.3,1600,88
41,is1,crps,290.35,581.31,0.3,1600,88
42,is1,dss,-1870.39,-3546.56,0.3,1600,88
43,is1,is1,1168.15,2320.35,0.3,1600,88
44,sse,sse,236.41,466.82,0.3,1600,88
45,sse,crps,295.73,595.35,0.3,1600,88
46,sse,dss,-1831.52,-3439.93,0.3,1600,88
47,sse,is1,1181.61,2374.37,0.3,1600,88
48,crps,sse,237.62,460.72,0.5,1600,88
49,crps,crps,291.84,578.64,0.5,1600,88
50,crps,dss,-1841.94,-3595.94,0.5,1600,88
51,crps,is1,1180.65,2297.23,0.5,1600,88
52,dss,sse,243.71,465.37,0.5,1600,88
53,dss,crps,311.32,611.01,0.5,1600,88
54,dss,dss,-1756.7,-3495.07,0.5,1600,88
55,dss,is1,1252.52,2432.03,0.5,1600,88
56,is1,sse,237.62,460.72,0.5,1600,88
57,is1,crps,291.84,578.64,0.5,1600,88
58,is1,dss,-1841.94,-3595.94,0.5,1600,88
59,is1,is1,1180.65,2297.23,0.5,1600,88
60,sse,sse,237.76,466.02,0.5,1600,88
61,sse,crps,299.95,600.0,0.5,1600,88
62,sse,dss,-1785.65,-3365.34,0.5,1600,88
63,sse,is1,1205.09,2395.58,0.5,1600,88
64,crps,sse,237.62,460.72,0.8,1600,88
65,crps,crps,291.84,578.64,0.8,1600,88
66,crps,dss,-1841.94,-3595.94,0.8,1600,88
67,crps,is1,1180.65,2297.23,0.8,1600,88
68,dss,sse,244.93,465.69,0.8,1600,88
69,dss,crps,316.78,618.61,0.8,1600,88
70,dss,dss,-1664.23,-3401.42,0.8,1600,88
71,dss,is1,1279.83,2468.1,0.8,1600,88
72,is1,sse,237.62,460.72,0.8,1600,88
73,is1,crps,291.84,578.64,0.8,1600,88
74,is1,dss,-1841.94,-3595.94,0.8,1600,88
75,is1,is1,1180.65,2297.23,0.8,1600,88
76,sse,sse,242.92,467.34,0.8,1600,88
77,sse,crps,316.06,621.92,0.8,1600,88
78,sse,dss,-1663.2,-3273.78,0.8,1600,88
79,sse,is1,1276.88,2489.19,0.8,1600,88
