,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,273.52,572.14,0.0,800,80
1,crps,crps,211.73,442.57,0.0,800,80
2,crps,dss,-458.98,-748.63,0.0,800,80
3,crps,is1,2605.62,5254.24,0.0,800,80
4,dss,sse,277.33,565.7,0.0,800,80
5,dss,crps,213.4,440.45,0.0,800,80
6,dss,dss,-451.53,-748.21,0.0,800,80
7,dss,is1,2615.46,5228.63,0.0,800,80
8,is1,sse,199.69,454.78,0.0,800,80
9,is1,crps,191.59,409.99,0.0,800,80
10,is1,dss,-606.98,-867.99,0.0,800,80
11,is1,is1,2544.87,5172.19,0.0,800,80
12,sse,sse,238.81,463.83,0.0,800,80
13,sse,crps,202.92,417.85,0.0,800,80
14,sse,dss,-527.64,-976.24,0.0,800,80
15,sse,is1,2569.8,5137.19,0.0,800,80
16,crps,sse,281.44,560.49,0.1,800,80
17,crps,crps,216.3,434.83,0.1,800,80
18,crps,dss,-420.77,-849.51,0.1,800,80
19,crps,is1,2626.24,5210.23,0.1,800,80
20,dss,sse,281.44,560.49,0.1,800,80
21,dss,crps,216.3,434.83,0.1,800,80
22,dss,dss,-420.77,-849.51,0.1,800,80
23,dss,is1,2626.24,5210.23,0.1,800,80
24,is1,sse,211.86,443.19,0.1,800,80
25,is1,crps,197.87,401.2,0.1,800,80
26,is1,dss,-506.47,-900.68,0.1,800,80
27,is1,is1,2573.22,5114.62,0.1,800,80
28,sse,sse,289.69,569.87,0.1,800,80
29,sse,crps,224.17,455.45,0.1,800,80
30,sse,dss,-297.72,-527.71,0.1,800,80
31,sse,is1,2635.81,5213.16,0.1,800,80
32,crps,sse,881.42,1841.99,0.3,800,80
33,crps,crps,424.3,879.68,0.3,800,80
34,crps,dss,458.25,1032.03,0.3,800,80
35,crps,is1,3136.19,6289.91,0.3,800,80
36,dss,sse,881.42,1841.99,0.3,800,80
37,dss,crps,424.3,879.68,0.3,800,80
38,dss,dss,458.25,1032.03,0.3,800,80
39,dss,is1,3136.19,6289.91,0.3,800,80
40,is1,sse,977.94,1869.3,0.3,800,80
41,is1,crps,444.44,878.91,0.3,800,80
42,is1,dss,959.72,1856.39,0.3,800,80
43,is1,is1,3050.72,6077.29,0.3,800,80
44,sse,sse,881.42,1841.99,0.3,800,80
45,sse,crps,424.3,879.68,0.3,800,80
46,sse,dss,458.25,1032.03,0.3,800,80
47,sse,is1,3136.19,6289.91,0.3,800,80
48,crps,sse,881.42,1841.99,0.5,800,80
49,crps,crps,424.3,879.68,0.5,800,80
50,crps,dss,458.25,1032.03,0.5,800,80
51,crps,is1,3136.19,6289.91,0.5,800,80
52,dss,sse,881.42,1841.99,0.5,800,80
53,dss,crps,424.3,879.68,0.5,800,80
54,dss,dss,458.25,1032.03,0.5,800,80
55,dss,is1,3136.19,6289.91,0.5,800,80
56,is1,sse,977.94,1869.3,0.5,800,80
57,is1,crps,444.44,878.91,0.5,800,80
58,is1,dss,959.72,1856.39,0.5,800,80
59,is1,is1,3050.72,6077.29,0.5,800,80
60,sse,sse,881.42,1841.99,0.5,800,80
61,sse,crps,424.3,879.68,0.5,800,80
62,sse,dss,458.25,1032.03,0.5,800,80
63,sse,is1,3136.19,6289.91,0.5,800,80
64,crps,sse,881.42,1841.99,0.8,800,80
65,crps,crps,424.3,879.68,0.8,800,80
66,crps,dss,458.25,1032.03,0.8,800,80
67,crps,is1,3136.19,6289.91,0.8,800,80
68,dss,sse,881.42,1841.99,0.8,800,80
69,dss,crps,424.3,879.68,0.8,800,80
70,dss,dss,458.25,1032.03,0.8,800,80
71,dss,is1,3136.19,6289.91,0.8,800,80
72,is1,sse,977.94,1869.3,0.8,800,80
73,is1,crps,444.44,878.91,0.8,800,80
74,is1,dss,959.72,1856.39,0.8,800,80
75,is1,is1,3050.72,6077.29,0.8,800,80
76,sse,sse,881.42,1841.99,0.8,800,80
77,sse,crps,424.3,879.68,0.8,800,80
78,sse,dss,458.25,1032.03,0.8,800,80
79,sse,is1,3136.19,6289.91,0.8,800,80
