,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,481.48,470.82,0.0,1600,55
1,crps,crps,415.65,406.81,0.0,1600,55
2,crps,dss,-1059.65,-1154.34,0.0,1600,55
3,crps,is1,5072.43,5110.13,0.0,1600,55
4,dss,sse,480.71,470.07,0.0,1600,55
5,dss,crps,415.79,406.26,0.0,1600,55
6,dss,dss,-1080.59,-1146.16,0.0,1600,55
7,dss,is1,5068.7,5119.72,0.0,1600,55
8,is1,sse,483.68,460.53,0.0,1600,55
9,is1,crps,416.79,404.26,0.0,1600,55
10,is1,dss,-1063.79,-1181.28,0.0,1600,55
11,is1,is1,5070.41,5114.54,0.0,1600,55
12,sse,sse,480.67,471.36,0.0,1600,55
13,sse,crps,416.06,406.34,0.0,1600,55
14,sse,dss,-1068.19,-1141.92,0.0,1600,55
15,sse,is1,5068.37,5118.35,0.0,1600,55
16,crps,sse,483.5,467.87,0.1,1600,55
17,crps,crps,418.28,403.71,0.1,1600,55
18,crps,dss,-1050.82,-1167.53,0.1,1600,55
19,crps,is1,5076.05,5106.34,0.1,1600,55
20,dss,sse,483.5,467.87,0.1,1600,55
21,dss,crps,418.28,403.71,0.1,1600,55
22,dss,dss,-1050.82,-1167.53,0.1,1600,55
23,dss,is1,5076.05,5106.34,0.1,1600,55
24,is1,sse,533.02,537.93,0.1,1600,55
25,is1,crps,438.66,431.72,0.1,1600,55
26,is1,dss,-765.02,-760.13,0.1,1600,55
27,is1,is1,5088.41,5119.56,0.1,1600,55
28,sse,sse,555.97,500.65,0.1,1600,55
29,sse,crps,444.44,415.17,0.1,1600,55
30,sse,dss,-681.85,-896.98,0.1,1600,55
31,sse,is1,5097.25,5115.3,0.1,1600,55
32,crps,sse,1544.87,1627.09,0.3,1600,55
33,crps,crps,807.26,829.34,0.3,1600,55
34,crps,dss,758.33,831.27,0.3,1600,55
35,crps,is1,6039.48,6135.34,0.3,1600,55
36,dss,sse,1544.87,1627.09,0.3,1600,55
37,dss,crps,807.26,829.34,0.3,1600,55
38,dss,dss,758.33,831.27,0.3,1600,55
39,dss,is1,6039.48,6135.34,0.3,1600,55
40,is1,sse,1544.87,1627.09,0.3,1600,55
41,is1,crps,807.26,829.34,0.3,1600,55
42,is1,dss,758.33,831.27,0.3,1600,55
43,is1,is1,6039.48,6135.34,0.3,1600,55
44,sse,sse,1544.87,1627.09,0.3,1600,55
45,sse,crps,807.26,829.34,0.3,1600,55
46,sse,dss,758.33,831.27,0.3,1600,55
47,sse,is1,6039.48,6135.34,0.3,1600,55
48,crps,sse,1544.87,1627.09,0.5,1600,55
49,crps,crps,807.26,829.34,0.5,1600,55
50,crps,dss,758.33,831.27,0.5,1600,55
51,crps,is1,6039.48,6135.34,0.5,1600,55
52,dss,sse,1544.87,1627.09,0.5,1600,55
53,dss,crps,807.26,829.34,0.5,1600,55
54,dss,dss,758.33,831.27,0.5,1600,55
55,dss,is1,6039.48,6135.34,0.5,1600,55
56,is1,sse,1544.87,1627.09,0.5,1600,55
57,is1,crps,807.26,829.34,0.5,1600,55
58,is1,dss,758.33,831.27,0.5,1600,55
59,is1,is1,6039.48,6135.34,0.5,1600,55
60,sse,sse,1544.87,1627.09,0.5,1600,55
61,sse,crps,807.26,829.34,0.5,1600,55
62,sse,dss,758.33,831.27,0.5,1600,55
63,sse,is1,6039.48,6135.34,0.5,1600,55
64,crps,sse,1544.87,1627.09,0.8,1600,55
65,crps,crps,807.26,829.34,0.8,1600,55
66,crps,dss,758.33,831.27,0.8,1600,55
67,crps,is1,6039.48,6135.34,0.8,1600,55
68,dss,sse,1544.87,1627.09,0.8,1600,55
69,dss,crps,807.26,829.34,0.8,1600,55
70,dss,dss,758.33,831.27,0.8,1600,55
71,dss,is1,6039.48,6135.34,0.8,1600,55
72,is1,sse,1544.87,1627.09,0.8,1600,55
73,is1,crps,807.26,829.34,0.8,1600,55
74,is1,dss,758.33,831.27,0.8,1600,55
75,is1,is1,6039.48,6135.34,0.8,1600,55
76,sse,sse,1544.87,1627.09,0.8,1600,55
77,sse,crps,807.26,829.34,0.8,1600,55
78,sse,dss,758.33,831.27,0.8,1600,55
79,sse,is1,6039.48,6135.34,0.8,1600,55
