,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,75.73,580.07,0.0,200,14
1,crps,crps,52.92,447.94,0.0,200,14
2,crps,dss,-109.48,-472.86,0.0,200,14
3,crps,is1,635.59,5199.85,0.0,200,14
4,dss,sse,123.0,858.81,0.0,200,14
5,dss,crps,68.23,536.49,0.0,200,14
6,dss,dss,-33.94,48.78,0.0,200,14
7,dss,is1,659.61,5278.3,0.0,200,14
8,is1,sse,83.88,638.53,0.0,200,14
9,is1,crps,56.23,466.27,0.0,200,14
10,is1,dss,-78.98,-500.81,0.0,200,14
11,is1,is1,642.55,5210.94,0.0,200,14
12,sse,sse,75.71,579.83,0.0,200,14
13,sse,crps,53.04,446.06,0.0,200,14
14,sse,dss,-110.03,-480.57,0.0,200,14
15,sse,is1,636.26,5194.22,0.0,200,14
16,crps,sse,83.56,578.61,0.1,200,14
17,crps,crps,56.6,433.59,0.1,200,14
18,crps,dss,7.13,-175.54,0.1,200,14
19,crps,is1,648.14,5118.93,0.1,200,14
20,dss,sse,124.07,846.83,0.1,200,14
21,dss,crps,69.06,529.82,0.1,200,14
22,dss,dss,-24.06,-133.26,0.1,200,14
23,dss,is1,661.83,5249.14,0.1,200,14
24,is1,sse,93.26,646.96,0.1,200,14
25,is1,crps,60.0,457.03,0.1,200,14
26,is1,dss,38.02,101.75,0.1,200,14
27,is1,is1,655.41,5152.68,0.1,200,14
28,sse,sse,195.25,1687.11,0.1,200,14
29,sse,crps,98.6,842.69,0.1,200,14
30,sse,dss,186.16,1600.03,0.1,200,14
31,sse,is1,757.78,6052.84,0.1,200,14
32,crps,sse,195.25,1687.11,0.3,200,14
33,crps,crps,98.6,842.69,0.3,200,14
34,crps,dss,186.16,1600.03,0.3,200,14
35,crps,is1,757.78,6052.84,0.3,200,14
36,dss,sse,258.34,2159.94,0.3,200,14
37,dss,crps,113.04,958.13,0.3,200,14
38,dss,dss,141.21,1301.72,0.3,200,14
39,dss,is1,819.19,6529.67,0.3,200,14
40,is1,sse,195.25,1687.11,0.3,200,14
41,is1,crps,98.6,842.69,0.3,200,14
42,is1,dss,186.16,1600.03,0.3,200,14
43,is1,is1,757.78,6052.84,0.3,200,14
44,sse,sse,195.25,1687.11,0.3,200,14
45,sse,crps,98.6,842.69,0.3,200,14
46,sse,dss,186.16,1600.03,0.3,200,14
47,sse,is1,757.78,6052.84,0.3,200,14
48,crps,sse,195.25,1687.11,0.5,200,14
49,crps,crps,98.6,842.69,0.5,200,14
50,crps,dss,186.16,1600.03,0.5,200,14
51,crps,is1,757.78,6052.84,0.5,200,14
52,dss,sse,258.34,2159.94,0.5,200,14
53,dss,crps,113.04,958.13,0.5,200,14
54,dss,dss,141.21,1301.72,0.5,200,14
55,dss,is1,819.19,6529.67,0.5,200,14
56,is1,sse,195.25,1687.11,0.5,200,14
57,is1,crps,98.6,842.69,0.5,200,14
58,is1,dss,186.16,1600.03,0.5,200,14
59,is1,is1,757.78,6052.84,0.5,200,14
60,sse,sse,195.25,1687.11,0.5,200,14
61,sse,crps,98.6,842.69,0.5,200,14
62,sse,dss,186.16,1600.03,0.5,200,14
63,sse,is1,757.78,6052.84,0.5,200,14
64,crps,sse,195.25,1687.11,0.8,200,14
65,crps,crps,98.6,842.69,0.8,200,14
66,crps,dss,186.16,1600.03,0.8,200,14
67,crps,is1,757.78,6052.84,0.8,200,14
68,dss,sse,258.34,2159.94,0.8,200,14
69,dss,crps,113.04,958.13,0.8,200,14
70,dss,dss,141.21,1301.72,0.8,200,14
71,dss,is1,819.19,6529.67,0.8,200,14
72,is1,sse,195.25,1687.11,0.8,200,14
73,is1,crps,98.6,842.69,0.8,200,14
74,is1,dss,186.16,1600.03,0.8,200,14
75,is1,is1,757.78,6052.84,0.8,200,14
76,sse,sse,195.25,1687.11,0.8,200,14
77,sse,crps,98.6,842.69,0.8,200,14
78,sse,dss,186.16,1600.03,0.8,200,14
79,sse,is1,757.78,6052.84,0.8,200,14
