,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,27.3,479.51,0.0,200,1
1,crps,crps,33.54,602.67,0.0,200,1
2,crps,dss,-255.07,-3360.58,0.0,200,1
3,crps,is1,122.94,2373.23,0.0,200,1
4,dss,sse,27.34,486.26,0.0,200,1
5,dss,crps,33.46,608.86,0.0,200,1
6,dss,dss,-253.25,-3358.36,0.0,200,1
7,dss,is1,120.8,2393.18,0.0,200,1
8,is1,sse,27.51,478.43,0.0,200,1
9,is1,crps,33.53,602.0,0.0,200,1
10,is1,dss,-248.39,-3359.85,0.0,200,1
11,is1,is1,120.99,2425.06,0.0,200,1
12,sse,sse,26.36,504.24,0.0,200,1
13,sse,crps,33.45,617.25,0.0,200,1
14,sse,dss,-248.13,-3323.1,0.0,200,1
15,sse,is1,123.59,2432.53,0.0,200,1
16,crps,sse,27.3,479.51,0.1,200,1
17,crps,crps,33.54,602.67,0.1,200,1
18,crps,dss,-255.07,-3360.58,0.1,200,1
19,crps,is1,122.94,2373.23,0.1,200,1
20,dss,sse,27.44,486.58,0.1,200,1
21,dss,crps,33.92,606.58,0.1,200,1
22,dss,dss,-251.55,-3339.42,0.1,200,1
23,dss,is1,122.52,2405.56,0.1,200,1
24,is1,sse,27.51,478.43,0.1,200,1
25,is1,crps,33.53,602.0,0.1,200,1
26,is1,dss,-248.39,-3359.85,0.1,200,1
27,is1,is1,120.99,2425.06,0.1,200,1
28,sse,sse,26.36,504.24,0.1,200,1
29,sse,crps,33.45,617.25,0.1,200,1
30,sse,dss,-248.13,-3323.1,0.1,200,1
31,sse,is1,123.59,2432.53,0.1,200,1
32,crps,sse,27.3,479.51,0.3,200,1
33,crps,crps,33.54,602.67,0.3,200,1
34,crps,dss,-255.07,-3360.58,0.3,200,1
35,crps,is1,122.94,2373.23,0.3,200,1
36,dss,sse,27.78,479.65,0.3,200,1
37,dss,crps,34.47,606.12,0.3,200,1
38,dss,dss,-247.37,-3367.5,0.3,200,1
39,dss,is1,126.84,2403.11,0.3,200,1
40,is1,sse,27.51,478.43,0.3,200,1
41,is1,crps,33.53,602.0,0.3,200,1
42,is1,dss,-248.39,-3359.85,0.3,200,1
43,is1,is1,120.99,2425.06,0.3,200,1
44,sse,sse,26.37,503.3,0.3,200,1
45,sse,crps,33.65,618.47,0.3,200,1
46,sse,dss,-247.54,-3278.17,0.3,200,1
47,sse,is1,124.02,2449.41,0.3,200,1
48,crps,sse,27.32,479.26,0.5,200,1
49,crps,crps,33.6,602.31,0.5,200,1
50,crps,dss,-254.83,-3363.06,0.5,200,1
51,crps,is1,123.33,2377.07,0.5,200,1
52,dss,sse,28.29,481.32,0.5,200,1
53,dss,crps,36.27,623.46,0.5,200,1
54,dss,dss,-242.29,-3350.82,0.5,200,1
55,dss,is1,136.01,2474.39,0.5,200,1
56,is1,sse,27.51,478.43,0.5,200,1
57,is1,crps,33.53,602.0,0.5,200,1
58,is1,dss,-248.39,-3359.85,0.5,200,1
59,is1,is1,120.99,2425.06,0.5,200,1
60,sse,sse,26.37,503.3,0.5,200,1
61,sse,crps,33.65,618.47,0.5,200,1
62,sse,dss,-247.54,-3278.17,0.5,200,1
63,sse,is1,124.02,2449.41,0.5,200,1
64,crps,sse,27.37,478.46,0.8,200,1
65,crps,crps,33.84,598.54,0.8,200,1
66,crps,dss,-254.3,-3371.11,0.8,200,1
67,crps,is1,123.83,2372.84,0.8,200,1
68,dss,sse,28.29,481.32,0.8,200,1
69,dss,crps,36.27,623.46,0.8,200,1
70,dss,dss,-242.29,-3350.82,0.8,200,1
71,dss,is1,136.01,2474.39,0.8,200,1
72,is1,sse,27.54,477.92,0.8,200,1
73,is1,crps,33.66,600.12,0.8,200,1
74,is1,dss,-248.09,-3364.97,0.8,200,1
75,is1,is1,121.28,2423.18,0.8,200,1
76,sse,sse,26.4,501.66,0.8,200,1
77,sse,crps,33.68,617.45,0.8,200,1
78,sse,dss,-247.18,-3294.54,0.8,200,1
79,sse,is1,124.2,2436.55,0.8,200,1
