,0
0,-0.41171543654833953
1,-0.23713879155938655
2,0.040369928899065766
3,-0.4762533384217502
4,0.7672330295468894
5,-0.28459100599470344
6,-0.5311505661169349
7,0.7640630448110688
8,0.49362993654010934
9,-0.026865776372102745
10,-0.46553727976576886
11,0.08263046168804977
12,-0.9804162148782685
13,-0.6299373322961803
14,-0.2982930996144746
15,0.883703508841841
16,-0.7470057138471999
17,0.7996159312154043
18,-0.4754262757588952
19,0.7798210342250531
20,-0.08823604050483369
21,0.21355683865917618
22,-0.6458184118970769
23,-0.8989614934457848
24,0.9288145207732073
25,-0.22214100276965554
26,0.9990293267594357
27,-0.39467173570718805
28,0.9400220176280685
29,0.37173809125977053
30,0.18458984447586757
31,0.5114030536800671
32,-0.8796600993436234
33,0.3600532054774144
34,0.8094284790482462
35,0.6921871908323614
36,-0.8247332967125169
37,0.16264322303857925
38,-0.696478573595722
39,-0.7048811015375422
40,0.31012890023847617
41,-0.45985652524307197
42,0.5059236715630835
43,0.9622463736242637
44,0.4335687809482991
45,0.15096429035509118
46,-0.030423932755557104
47,-0.30286026311614633
48,0.8417425155498741
49,0.3953310465547222
50,0.9558166379406443
51,0.47087123203815606
52,-0.11929562226437151
53,-0.8558564705796556
54,0.2832808017099546
55,0.8573597952844072
56,0.02546923393672529
57,0.5863634037227641
58,-0.8461256248392393
59,0.6276855662944045
60,0.5947545913033965
61,-0.2791613901686205
62,0.391779715554057
63,0.7339641651653479
64,-0.3099975530824126
65,-0.6069032253779494
66,-0.7902936550246671
67,-0.15052342150002507
68,0.32337413253046154
69,0.6169019096657726
70,-0.13162334311195556
71,-0.7709407916735711
72,0.22404991730795776
73,-0.8643592834759533
74,-0.6762700836617113
75,-0.6407149194634716
76,0.3390196112864041
77,0.05695620130561574
78,-0.4577193938342261
79,-0.0620646191805172
80,-0.24486921897635372
81,0.923040738387346
82,-0.4330636832349528
83,0.4708863433281365
84,-0.674219481502567
85,-0.8689813089154483
86,0.41107606128632934
87,0.8298090302280927
88,0.49246093181193284
89,0.12156810535185847
90,0.4003612793352225
91,-0.6053956612183604
92,-0.9080210259911299
93,0.7905379801236996
94,0.6118445776039998
95,0.4928193226225357
96,-0.6969315682599952
97,0.6446459341242408
98,0.4104654101680947
99,-0.9025598298748116
100,0.12207487665513983
101,0.2613074455425599
102,0.38400482031292515
103,0.14293042693889602
104,-0.44206887494080194
105,-0.2196258033701466
106,-0.15983035052178685
107,-0.6495834076032638
108,0.21905494994045904
109,0.38750737366277854
110,-0.7437015787075809
111,0.5129272808716347
112,-0.6605519295766276
113,0.8318094894405865
114,-0.5154344200361458
115,-0.5191358698561241
116,-0.7289203767861359
117,-0.46201023846994205
118,0.32522933539398147
119,-0.722497430423646
120,0.250643134577083
121,0.711821845378231
122,-0.03557673266919026
123,-0.7339367385784792
124,0.5021687180753509
125,-0.005409636497705428
126,0.09125814128783749
127,0.510848424284218
128,-0.3422272891577962
129,-0.7989853018447328
130,0.23937133589169135
131,-0.6251387706334233
132,-0.47689745325432153
133,0.613464629909537
134,0.02140087905666288
135,-0.6854643859566174
136,0.5033735131430646
137,0.7063094347920384
138,-0.26159474102027813
139,-0.762239850186313
140,-0.3134660813705239
141,0.19464408495633734
142,-0.5425063774451631
143,-0.6302357015511517
144,-0.5186134869220249
145,-0.18783660134548752
146,0.5405921933527453
147,-0.946193710717707
148,0.9643300772648704
149,0.388663883667431
150,0.5864614192437076
151,0.464681769152967
152,0.8846489660836898
153,-0.17391485545760865
154,0.49944960434506425
155,0.42821745766024333
156,0.5175561589494548
157,-0.19622411337503287
158,0.7634608202286
159,-0.2147321793348751
160,0.1965142835782172
161,-0.8606920442936947
162,0.6199079132277872
163,0.8278918776494504
164,-0.21060560951599783
165,-0.6245782708011962
166,0.7381223285918572
167,0.601938002657024
168,-0.6119079199164974
169,-0.6986176577902699
170,0.036406717235704544
171,0.3585230184257169
172,-0.718243928547788
173,0.8608246252083287
174,-0.6735478812835582
175,0.5899756558284746
176,0.9124637921016774
177,-0.743141537063515
178,0.27407167941126853
179,0.9134927285744496
180,0.35225558475626206
181,0.8884350412025939
182,-0.11452793845057352
183,-0.5523448021902764
184,-0.403982020334406
185,0.9577961997364675
186,-0.49063675670737705
187,0.28048914659758517
188,0.42378058608348557
189,0.41730106138928647
190,-0.6138569740587763
191,-0.005170936004017301
192,0.918343732945647
193,-0.9594748856642561
194,-0.9891943543651665
195,-0.9277712737100132
196,0.2239332883530476
197,-0.25630133206164585
198,-0.4248179775925418
199,0.29077663688946753
200,-0.5284473957910187
201,-0.13094471190317525
202,-0.6366178780473246
203,0.5977515791136978
204,0.2643661563976527
205,0.5816957477346083
206,-0.8141405055884721
207,-0.6867185655259582
208,0.733445690467845
209,-0.08196379309996216
210,-0.04055231928021197
211,0.6998296205631318
212,-0.5474331683351497
213,-0.32425456928366914
214,-0.640068400470535
215,0.35256487037692574
216,0.2500585450948385
217,-0.07221375497718774
218,0.6328606482726111
219,0.8092113775728131
220,0.7933148307366007
221,-0.34364135314183497
222,-0.8194590652677893
223,-0.003420099527112308
224,-0.3535433140070101
225,0.9963584010362758
226,0.11415965490409241
227,0.8751382177532261
228,0.8936148735386267
229,-0.25075767348655864
230,0.8380084668712571
231,0.5299939670975962
232,-0.6206542808431137
233,-0.33205829107508844
234,-0.4373294796102394
235,-0.25010375693120546
236,0.8677268428149605
237,0.5960276963306601
238,0.9392272857966479
239,-0.09404649003866994
240,-0.1372215292715282
241,0.9097903036392734
242,0.33259533614281733
243,-0.9113833895563097
244,-0.4920699142725795
245,-0.9803412708670234
246,0.5606884100244534
247,-0.4955132325166245
248,-0.6674194124816195
249,0.723068978671024
250,-0.04535308899932433
251,-0.577029347895085
252,-0.7504569261089309
253,0.4152294632005862
254,-0.16630250243585065
255,0.38819124242596104
256,0.0022004238210697746
257,0.3911190407565428
258,0.7648586431808471
259,0.5066874115011617
260,-0.1881556186207769
261,-0.44456148148283603
262,0.0897218215865776
263,-0.8319148236249567
264,-0.3559862002846099
265,0.6768505167982435
266,0.2033173194514506
267,0.9792983098533468
268,-0.6486007123633688
269,-0.554750496052882
270,-0.5956552089728957
271,0.16487065378203214
272,-0.016359040280639503
273,0.6510822244676331
274,-0.47216988728269804
275,0.3366208524345804
276,0.14710863455197853
277,0.6711254746462536
278,0.6296863050484072
279,0.9396820899320495
280,-0.7556990804165851
281,0.9097212581638427
282,-0.3815974009605987
283,0.8240849106774082
284,-0.9698594158906182
285,-0.9665959686829602
286,-0.1523962797542633
287,0.4591407272324133
288,0.4596428972698574
289,-0.6484342131643184
290,-0.9839485679142175
291,0.7168537815731206
292,-0.9736396001445333
