,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,136.34,554.31,0.0,400,71
1,crps,crps,101.21,439.95,0.0,400,71
2,crps,dss,-307.47,-976.47,0.0,400,71
3,crps,is1,1332.99,5216.85,0.0,400,71
4,dss,sse,95.09,387.37,0.0,400,71
5,dss,crps,92.83,394.43,0.0,400,71
6,dss,dss,-338.02,-1213.77,0.0,400,71
7,dss,is1,1328.54,5110.3,0.0,400,71
8,is1,sse,153.13,638.67,0.0,400,71
9,is1,crps,104.95,462.58,0.0,400,71
10,is1,dss,-219.2,-501.44,0.0,400,71
11,is1,is1,1328.42,5184.1,0.0,400,71
12,sse,sse,149.17,593.82,0.0,400,71
13,sse,crps,106.15,456.1,0.0,400,71
14,sse,dss,-229.87,-657.02,0.0,400,71
15,sse,is1,1337.84,5208.36,0.0,400,71
16,crps,sse,142.08,572.98,0.1,400,71
17,crps,crps,104.42,441.99,0.1,400,71
18,crps,dss,-277.26,-874.2,0.1,400,71
19,crps,is1,1348.11,5248.94,0.1,400,71
20,dss,sse,96.21,389.13,0.1,400,71
21,dss,crps,93.84,392.62,0.1,400,71
22,dss,dss,-331.45,-1193.69,0.1,400,71
23,dss,is1,1329.75,5104.69,0.1,400,71
24,is1,sse,190.92,797.02,0.1,400,71
25,is1,crps,119.53,515.02,0.1,400,71
26,is1,dss,78.79,431.71,0.1,400,71
27,is1,is1,1344.46,5203.16,0.1,400,71
28,sse,sse,170.35,836.72,0.1,400,71
29,sse,crps,115.01,540.79,0.1,400,71
30,sse,dss,-153.06,-144.79,0.1,400,71
31,sse,is1,1345.67,5250.87,0.1,400,71
32,crps,sse,416.7,1658.39,0.3,400,71
33,crps,crps,205.04,832.89,0.3,400,71
34,crps,dss,402.81,1580.13,0.3,400,71
35,crps,is1,1531.37,6042.78,0.3,400,71
36,dss,sse,96.21,389.13,0.3,400,71
37,dss,crps,93.84,392.62,0.3,400,71
38,dss,dss,-331.45,-1193.69,0.3,400,71
39,dss,is1,1329.75,5104.69,0.3,400,71
40,is1,sse,416.7,1658.39,0.3,400,71
41,is1,crps,205.04,832.89,0.3,400,71
42,is1,dss,402.81,1580.13,0.3,400,71
43,is1,is1,1531.37,6042.78,0.3,400,71
44,sse,sse,416.7,1658.39,0.3,400,71
45,sse,crps,205.04,832.89,0.3,400,71
46,sse,dss,402.81,1580.13,0.3,400,71
47,sse,is1,1531.37,6042.78,0.3,400,71
48,crps,sse,416.7,1658.39,0.5,400,71
49,crps,crps,205.04,832.89,0.5,400,71
50,crps,dss,402.81,1580.13,0.5,400,71
51,crps,is1,1531.37,6042.78,0.5,400,71
52,dss,sse,504.59,1914.53,0.5,400,71
53,dss,crps,227.84,895.49,0.5,400,71
54,dss,dss,272.43,1093.81,0.5,400,71
55,dss,is1,1640.26,6331.92,0.5,400,71
56,is1,sse,416.7,1658.39,0.5,400,71
57,is1,crps,205.04,832.89,0.5,400,71
58,is1,dss,402.81,1580.13,0.5,400,71
59,is1,is1,1531.37,6042.78,0.5,400,71
60,sse,sse,416.7,1658.39,0.5,400,71
61,sse,crps,205.04,832.89,0.5,400,71
62,sse,dss,402.81,1580.13,0.5,400,71
63,sse,is1,1531.37,6042.78,0.5,400,71
64,crps,sse,416.7,1658.39,0.8,400,71
65,crps,crps,205.04,832.89,0.8,400,71
66,crps,dss,402.81,1580.13,0.8,400,71
67,crps,is1,1531.37,6042.78,0.8,400,71
68,dss,sse,504.59,1914.53,0.8,400,71
69,dss,crps,227.84,895.49,0.8,400,71
70,dss,dss,272.43,1093.81,0.8,400,71
71,dss,is1,1640.26,6331.92,0.8,400,71
72,is1,sse,416.7,1658.39,0.8,400,71
73,is1,crps,205.04,832.89,0.8,400,71
74,is1,dss,402.81,1580.13,0.8,400,71
75,is1,is1,1531.37,6042.78,0.8,400,71
76,sse,sse,416.7,1658.39,0.8,400,71
77,sse,crps,205.04,832.89,0.8,400,71
78,sse,dss,402.81,1580.13,0.8,400,71
79,sse,is1,1531.37,6042.78,0.8,400,71
