,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,244.11,461.01,0.0,1600,78
1,crps,crps,290.04,577.19,0.0,1600,78
2,crps,dss,-1855.01,-3697.26,0.0,1600,78
3,crps,is1,1151.52,2270.63,0.0,1600,78
4,dss,sse,243.95,458.32,0.0,1600,78
5,dss,crps,290.53,574.45,0.0,1600,78
6,dss,dss,-1871.26,-3732.54,0.0,1600,78
7,dss,is1,1145.1,2287.24,0.0,1600,78
8,is1,sse,243.68,461.39,0.0,1600,78
9,is1,crps,290.53,578.5,0.0,1600,78
10,is1,dss,-1846.05,-3645.34,0.0,1600,78
11,is1,is1,1142.83,2295.86,0.0,1600,78
12,sse,sse,244.17,459.29,0.0,1600,78
13,sse,crps,294.99,584.49,0.0,1600,78
14,sse,dss,-1812.34,-3639.6,0.0,1600,78
15,sse,is1,1160.15,2305.33,0.0,1600,78
16,crps,sse,244.11,460.99,0.1,1600,78
17,crps,crps,290.08,577.07,0.1,1600,78
18,crps,dss,-1854.98,-3697.47,0.1,1600,78
19,crps,is1,1151.94,2270.04,0.1,1600,78
20,dss,sse,245.03,456.9,0.1,1600,78
21,dss,crps,292.16,572.02,0.1,1600,78
22,dss,dss,-1857.11,-3740.1,0.1,1600,78
23,dss,is1,1152.92,2272.99,0.1,1600,78
24,is1,sse,243.68,461.37,0.1,1600,78
25,is1,crps,290.57,578.39,0.1,1600,78
26,is1,dss,-1846.02,-3645.55,0.1,1600,78
27,is1,is1,1143.25,2295.27,0.1,1600,78
28,sse,sse,244.29,459.41,0.1,1600,78
29,sse,crps,295.2,584.34,0.1,1600,78
30,sse,dss,-1811.23,-3638.43,0.1,1600,78
31,sse,is1,1161.06,2304.57,0.1,1600,78
32,crps,sse,245.86,456.2,0.3,1600,78
33,crps,crps,292.66,571.24,0.3,1600,78
34,crps,dss,-1837.44,-3736.02,0.3,1600,78
35,crps,is1,1159.93,2253.56,0.3,1600,78
36,dss,sse,249.36,459.02,0.3,1600,78
37,dss,crps,305.81,591.92,0.3,1600,78
38,dss,dss,-1783.3,-3708.91,0.3,1600,78
39,dss,is1,1222.95,2346.73,0.3,1600,78
40,is1,sse,244.95,459.1,0.3,1600,78
41,is1,crps,292.63,575.49,0.3,1600,78
42,is1,dss,-1829.69,-3662.33,0.3,1600,78
43,is1,is1,1154.7,2281.02,0.3,1600,78
44,sse,sse,245.93,457.5,0.3,1600,78
45,sse,crps,297.12,581.79,0.3,1600,78
46,sse,dss,-1794.53,-3653.36,0.3,1600,78
47,sse,is1,1170.49,2296.16,0.3,1600,78
48,crps,sse,245.93,456.14,0.5,1600,78
49,crps,crps,293.48,571.6,0.5,1600,78
50,crps,dss,-1806.0,-3710.66,0.5,1600,78
51,crps,is1,1163.64,2254.38,0.5,1600,78
52,dss,sse,250.35,461.91,0.5,1600,78
53,dss,crps,308.23,598.16,0.5,1600,78
54,dss,dss,-1756.46,-3640.91,0.5,1600,78
55,dss,is1,1232.61,2372.84,0.5,1600,78
56,is1,sse,245.93,457.12,0.5,1600,78
57,is1,crps,293.7,573.44,0.5,1600,78
58,is1,dss,-1803.03,-3669.27,0.5,1600,78
59,is1,is1,1162.73,2264.4,0.5,1600,78
60,sse,sse,248.05,460.57,0.5,1600,78
61,sse,crps,306.93,596.46,0.5,1600,78
62,sse,dss,-1653.93,-3451.53,0.5,1600,78
63,sse,is1,1215.56,2364.29,0.5,1600,78
64,crps,sse,245.93,456.14,0.8,1600,78
65,crps,crps,293.48,571.6,0.8,1600,78
66,crps,dss,-1806.0,-3710.66,0.8,1600,78
67,crps,is1,1163.64,2254.38,0.8,1600,78
68,dss,sse,250.35,461.91,0.8,1600,78
69,dss,crps,308.23,598.16,0.8,1600,78
70,dss,dss,-1756.46,-3640.91,0.8,1600,78
71,dss,is1,1232.61,2372.84,0.8,1600,78
72,is1,sse,245.93,457.12,0.8,1600,78
73,is1,crps,293.7,573.44,0.8,1600,78
74,is1,dss,-1803.03,-3669.27,0.8,1600,78
75,is1,is1,1162.73,2264.4,0.8,1600,78
76,sse,sse,248.05,460.57,0.8,1600,78
77,sse,crps,306.93,596.46,0.8,1600,78
78,sse,dss,-1653.93,-3451.53,0.8,1600,78
79,sse,is1,1215.56,2364.29,0.8,1600,78
