,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,451.88,431.91,0.0,1600,62
1,crps,crps,411.34,405.65,0.0,1600,62
2,crps,dss,-991.88,-1087.55,0.0,1600,62
3,crps,is1,5068.19,5141.4,0.0,1600,62
4,dss,sse,451.95,432.72,0.0,1600,62
5,dss,crps,412.25,405.12,0.0,1600,62
6,dss,dss,-994.87,-1064.28,0.0,1600,62
7,dss,is1,5072.83,5135.12,0.0,1600,62
8,is1,sse,454.71,453.07,0.0,1600,62
9,is1,crps,414.09,411.62,0.0,1600,62
10,is1,dss,-944.07,-939.14,0.0,1600,62
11,is1,is1,5069.87,5122.84,0.0,1600,62
12,sse,sse,448.74,439.48,0.0,1600,62
13,sse,crps,410.37,408.45,0.0,1600,62
14,sse,dss,-1006.59,-1057.11,0.0,1600,62
15,sse,is1,5055.59,5161.07,0.0,1600,62
16,crps,sse,528.65,490.16,0.1,1600,62
17,crps,crps,443.04,421.89,0.1,1600,62
18,crps,dss,-582.21,-697.49,0.1,1600,62
19,crps,is1,5147.81,5165.02,0.1,1600,62
20,dss,sse,478.47,441.44,0.1,1600,62
21,dss,crps,426.08,404.84,0.1,1600,62
22,dss,dss,-909.79,-1034.19,0.1,1600,62
23,dss,is1,5140.58,5162.61,0.1,1600,62
24,is1,sse,466.83,457.4,0.1,1600,62
25,is1,crps,419.93,411.77,0.1,1600,62
26,is1,dss,-809.74,-791.01,0.1,1600,62
27,is1,is1,5095.08,5130.59,0.1,1600,62
28,sse,sse,528.65,490.16,0.1,1600,62
29,sse,crps,443.04,421.89,0.1,1600,62
30,sse,dss,-582.21,-697.49,0.1,1600,62
31,sse,is1,5147.81,5165.02,0.1,1600,62
32,crps,sse,1442.12,1484.42,0.3,1600,62
33,crps,crps,790.2,796.25,0.3,1600,62
34,crps,dss,701.23,693.38,0.3,1600,62
35,crps,is1,5969.3,6030.46,0.3,1600,62
36,dss,sse,1442.12,1484.42,0.3,1600,62
37,dss,crps,790.2,796.25,0.3,1600,62
38,dss,dss,701.23,693.38,0.3,1600,62
39,dss,is1,5969.3,6030.46,0.3,1600,62
40,is1,sse,1442.12,1484.42,0.3,1600,62
41,is1,crps,790.2,796.25,0.3,1600,62
42,is1,dss,701.23,693.38,0.3,1600,62
43,is1,is1,5969.3,6030.46,0.3,1600,62
44,sse,sse,1442.12,1484.42,0.3,1600,62
45,sse,crps,790.2,796.25,0.3,1600,62
46,sse,dss,701.23,693.38,0.3,1600,62
47,sse,is1,5969.3,6030.46,0.3,1600,62
48,crps,sse,1442.12,1484.42,0.5,1600,62
49,crps,crps,790.2,796.25,0.5,1600,62
50,crps,dss,701.23,693.38,0.5,1600,62
51,crps,is1,5969.3,6030.46,0.5,1600,62
52,dss,sse,1442.12,1484.42,0.5,1600,62
53,dss,crps,790.2,796.25,0.5,1600,62
54,dss,dss,701.23,693.38,0.5,1600,62
55,dss,is1,5969.3,6030.46,0.5,1600,62
56,is1,sse,1442.12,1484.42,0.5,1600,62
57,is1,crps,790.2,796.25,0.5,1600,62
58,is1,dss,701.23,693.38,0.5,1600,62
59,is1,is1,5969.3,6030.46,0.5,1600,62
60,sse,sse,1442.12,1484.42,0.5,1600,62
61,sse,crps,790.2,796.25,0.5,1600,62
62,sse,dss,701.23,693.38,0.5,1600,62
63,sse,is1,5969.3,6030.46,0.5,1600,62
64,crps,sse,1442.12,1484.42,0.8,1600,62
65,crps,crps,790.2,796.25,0.8,1600,62
66,crps,dss,701.23,693.38,0.8,1600,62
67,crps,is1,5969.3,6030.46,0.8,1600,62
68,dss,sse,1442.12,1484.42,0.8,1600,62
69,dss,crps,790.2,796.25,0.8,1600,62
70,dss,dss,701.23,693.38,0.8,1600,62
71,dss,is1,5969.3,6030.46,0.8,1600,62
72,is1,sse,1442.12,1484.42,0.8,1600,62
73,is1,crps,790.2,796.25,0.8,1600,62
74,is1,dss,701.23,693.38,0.8,1600,62
75,is1,is1,5969.3,6030.46,0.8,1600,62
76,sse,sse,1442.12,1484.42,0.8,1600,62
77,sse,crps,790.2,796.25,0.8,1600,62
78,sse,dss,701.23,693.38,0.8,1600,62
79,sse,is1,5969.3,6030.46,0.8,1600,62
