,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,228.61,458.64,0.0,1600,27
1,crps,crps,284.64,576.4,0.0,1600,27
2,crps,dss,-1921.0,-3707.29,0.0,1600,27
3,crps,is1,1133.57,2262.89,0.0,1600,27
4,dss,sse,228.31,463.12,0.0,1600,27
5,dss,crps,285.59,580.34,0.0,1600,27
6,dss,dss,-1953.71,-3656.76,0.0,1600,27
7,dss,is1,1135.27,2284.01,0.0,1600,27
8,is1,sse,229.64,456.18,0.0,1600,27
9,is1,crps,285.19,576.88,0.0,1600,27
10,is1,dss,-1939.88,-3715.8,0.0,1600,27
11,is1,is1,1127.44,2285.36,0.0,1600,27
12,sse,sse,225.47,468.55,0.0,1600,27
13,sse,crps,286.02,588.63,0.0,1600,27
14,sse,dss,-1895.58,-3514.72,0.0,1600,27
15,sse,is1,1141.3,2318.27,0.0,1600,27
16,crps,sse,228.61,458.64,0.1,1600,27
17,crps,crps,284.64,576.4,0.1,1600,27
18,crps,dss,-1921.0,-3707.29,0.1,1600,27
19,crps,is1,1133.57,2262.89,0.1,1600,27
20,dss,sse,231.66,455.56,0.1,1600,27
21,dss,crps,288.85,573.71,0.1,1600,27
22,dss,dss,-1917.4,-3722.29,0.1,1600,27
23,dss,is1,1145.76,2260.59,0.1,1600,27
24,is1,sse,229.64,456.18,0.1,1600,27
25,is1,crps,285.19,576.88,0.1,1600,27
26,is1,dss,-1939.88,-3715.8,0.1,1600,27
27,is1,is1,1127.44,2285.36,0.1,1600,27
28,sse,sse,225.65,468.07,0.1,1600,27
29,sse,crps,286.42,587.93,0.1,1600,27
30,sse,dss,-1891.38,-3521.05,0.1,1600,27
31,sse,is1,1142.96,2315.23,0.1,1600,27
32,crps,sse,231.04,456.06,0.3,1600,27
33,crps,crps,287.44,573.06,0.3,1600,27
34,crps,dss,-1902.55,-3717.92,0.3,1600,27
35,crps,is1,1142.33,2257.75,0.3,1600,27
36,dss,sse,234.9,459.99,0.3,1600,27
37,dss,crps,300.43,595.23,0.3,1600,27
38,dss,dss,-1885.04,-3677.98,0.3,1600,27
39,dss,is1,1200.08,2361.3,0.3,1600,27
40,is1,sse,231.21,455.17,0.3,1600,27
41,is1,crps,288.48,574.96,0.3,1600,27
42,is1,dss,-1883.8,-3667.56,0.3,1600,27
43,is1,is1,1143.64,2268.19,0.3,1600,27
44,sse,sse,227.62,463.22,0.3,1600,27
45,sse,crps,289.84,586.08,0.3,1600,27
46,sse,dss,-1819.48,-3516.3,0.3,1600,27
47,sse,is1,1151.93,2324.21,0.3,1600,27
48,crps,sse,231.04,456.06,0.5,1600,27
49,crps,crps,287.44,573.06,0.5,1600,27
50,crps,dss,-1902.55,-3717.92,0.5,1600,27
51,crps,is1,1142.33,2257.75,0.5,1600,27
52,dss,sse,236.01,461.99,0.5,1600,27
53,dss,crps,302.79,599.26,0.5,1600,27
54,dss,dss,-1858.04,-3636.19,0.5,1600,27
55,dss,is1,1209.68,2378.0,0.5,1600,27
56,is1,sse,231.21,455.17,0.5,1600,27
57,is1,crps,288.48,574.96,0.5,1600,27
58,is1,dss,-1883.8,-3667.56,0.5,1600,27
59,is1,is1,1143.64,2268.19,0.5,1600,27
60,sse,sse,227.62,463.22,0.5,1600,27
61,sse,crps,289.84,586.08,0.5,1600,27
62,sse,dss,-1819.48,-3516.3,0.5,1600,27
63,sse,is1,1151.93,2324.21,0.5,1600,27
64,crps,sse,231.21,455.17,0.8,1600,27
65,crps,crps,288.48,574.96,0.8,1600,27
66,crps,dss,-1883.8,-3667.56,0.8,1600,27
67,crps,is1,1143.64,2268.19,0.8,1600,27
68,dss,sse,236.01,461.99,0.8,1600,27
69,dss,crps,302.79,599.26,0.8,1600,27
70,dss,dss,-1858.04,-3636.19,0.8,1600,27
71,dss,is1,1209.68,2378.0,0.8,1600,27
72,is1,sse,231.21,455.17,0.8,1600,27
73,is1,crps,288.48,574.96,0.8,1600,27
74,is1,dss,-1883.8,-3667.56,0.8,1600,27
75,is1,is1,1143.64,2268.19,0.8,1600,27
76,sse,sse,236.19,467.43,0.8,1600,27
77,sse,crps,311.4,620.85,0.8,1600,27
78,sse,dss,-1632.13,-3310.94,0.8,1600,27
79,sse,is1,1246.09,2483.29,0.8,1600,27
