,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,33.06,495.79,0.0,200,31
1,crps,crps,37.92,616.04,0.0,200,31
2,crps,dss,-212.95,-3447.49,0.0,200,31
3,crps,is1,149.21,2426.28,0.0,200,31
4,dss,sse,32.23,505.46,0.0,200,31
5,dss,crps,36.82,631.0,0.0,200,31
6,dss,dss,-221.0,-3474.73,0.0,200,31
7,dss,is1,149.85,2444.98,0.0,200,31
8,is1,sse,31.8,513.58,0.0,200,31
9,is1,crps,38.02,626.4,0.0,200,31
10,is1,dss,-219.3,-3298.37,0.0,200,31
11,is1,is1,148.5,2496.38,0.0,200,31
12,sse,sse,32.71,501.55,0.0,200,31
13,sse,crps,38.77,630.74,0.0,200,31
14,sse,dss,-197.23,-3260.39,0.0,200,31
15,sse,is1,154.49,2398.65,0.0,200,31
16,crps,sse,33.06,495.79,0.1,200,31
17,crps,crps,37.92,616.04,0.1,200,31
18,crps,dss,-212.95,-3447.49,0.1,200,31
19,crps,is1,149.21,2426.28,0.1,200,31
20,dss,sse,32.27,504.85,0.1,200,31
21,dss,crps,36.9,629.78,0.1,200,31
22,dss,dss,-220.62,-3480.85,0.1,200,31
23,dss,is1,150.27,2441.7,0.1,200,31
24,is1,sse,31.8,513.58,0.1,200,31
25,is1,crps,38.02,626.4,0.1,200,31
26,is1,dss,-219.3,-3298.37,0.1,200,31
27,is1,is1,148.5,2496.38,0.1,200,31
28,sse,sse,32.71,501.55,0.1,200,31
29,sse,crps,38.77,630.74,0.1,200,31
30,sse,dss,-197.23,-3260.39,0.1,200,31
31,sse,is1,154.49,2398.65,0.1,200,31
32,crps,sse,33.06,495.79,0.3,200,31
33,crps,crps,37.92,616.04,0.3,200,31
34,crps,dss,-212.95,-3447.49,0.3,200,31
35,crps,is1,149.21,2426.28,0.3,200,31
36,dss,sse,32.31,505.74,0.3,200,31
37,dss,crps,37.01,628.75,0.3,200,31
38,dss,dss,-216.3,-3451.35,0.3,200,31
39,dss,is1,150.29,2435.52,0.3,200,31
40,is1,sse,31.8,513.58,0.3,200,31
41,is1,crps,38.02,626.4,0.3,200,31
42,is1,dss,-219.3,-3298.37,0.3,200,31
43,is1,is1,148.5,2496.38,0.3,200,31
44,sse,sse,32.71,501.55,0.3,200,31
45,sse,crps,38.77,630.74,0.3,200,31
46,sse,dss,-197.23,-3260.39,0.3,200,31
47,sse,is1,154.49,2398.65,0.3,200,31
48,crps,sse,33.06,495.79,0.5,200,31
49,crps,crps,37.92,616.04,0.5,200,31
50,crps,dss,-212.95,-3447.49,0.5,200,31
51,crps,is1,149.21,2426.28,0.5,200,31
52,dss,sse,34.06,479.22,0.5,200,31
53,dss,crps,39.59,596.95,0.5,200,31
54,dss,dss,-205.11,-3603.36,0.5,200,31
55,dss,is1,155.11,2350.66,0.5,200,31
56,is1,sse,31.87,511.62,0.5,200,31
57,is1,crps,38.08,624.72,0.5,200,31
58,is1,dss,-217.76,-3319.04,0.5,200,31
59,is1,is1,148.67,2497.32,0.5,200,31
60,sse,sse,32.71,501.55,0.5,200,31
61,sse,crps,38.77,630.74,0.5,200,31
62,sse,dss,-197.23,-3260.39,0.5,200,31
63,sse,is1,154.49,2398.65,0.5,200,31
64,crps,sse,33.1,495.29,0.8,200,31
65,crps,crps,38.0,615.04,0.8,200,31
66,crps,dss,-212.61,-3452.53,0.8,200,31
67,crps,is1,149.62,2423.35,0.8,200,31
68,dss,sse,34.79,477.96,0.8,200,31
69,dss,crps,41.01,606.56,0.8,200,31
70,dss,dss,-197.8,-3618.38,0.8,200,31
71,dss,is1,162.74,2406.82,0.8,200,31
72,is1,sse,31.87,511.62,0.8,200,31
73,is1,crps,38.08,624.72,0.8,200,31
74,is1,dss,-217.76,-3319.04,0.8,200,31
75,is1,is1,148.67,2497.32,0.8,200,31
76,sse,sse,32.71,501.55,0.8,200,31
77,sse,crps,38.77,630.74,0.8,200,31
78,sse,dss,-197.23,-3260.39,0.8,200,31
79,sse,is1,154.49,2398.65,0.8,200,31
