,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,242.01,471.36,0.0,1600,46
1,crps,crps,287.02,583.39,0.0,1600,46
2,crps,dss,-1856.78,-3549.06,0.0,1600,46
3,crps,is1,1131.5,2312.52,0.0,1600,46
4,dss,sse,242.76,465.42,0.0,1600,46
5,dss,crps,288.28,581.21,0.0,1600,46
6,dss,dss,-1885.93,-3595.04,0.0,1600,46
7,dss,is1,1135.79,2288.29,0.0,1600,46
8,is1,sse,243.32,466.38,0.0,1600,46
9,is1,crps,288.75,581.54,0.0,1600,46
10,is1,dss,-1834.97,-3586.62,0.0,1600,46
11,is1,is1,1130.21,2310.54,0.0,1600,46
12,sse,sse,241.26,469.48,0.0,1600,46
13,sse,crps,289.96,592.71,0.0,1600,46
14,sse,dss,-1866.33,-3536.81,0.0,1600,46
15,sse,is1,1130.9,2349.67,0.0,1600,46
16,crps,sse,242.01,471.36,0.1,1600,46
17,crps,crps,287.02,583.39,0.1,1600,46
18,crps,dss,-1856.78,-3549.06,0.1,1600,46
19,crps,is1,1131.5,2312.52,0.1,1600,46
20,dss,sse,243.83,465.46,0.1,1600,46
21,dss,crps,292.44,585.78,0.1,1600,46
22,dss,dss,-1875.5,-3595.83,0.1,1600,46
23,dss,is1,1149.09,2317.97,0.1,1600,46
24,is1,sse,245.1,461.08,0.1,1600,46
25,is1,crps,291.14,579.04,0.1,1600,46
26,is1,dss,-1816.09,-3609.33,0.1,1600,46
27,is1,is1,1136.43,2293.0,0.1,1600,46
28,sse,sse,242.69,469.87,0.1,1600,46
29,sse,crps,296.36,599.05,0.1,1600,46
30,sse,dss,-1844.87,-3497.87,0.1,1600,46
31,sse,is1,1157.19,2391.89,0.1,1600,46
32,crps,sse,243.46,466.28,0.3,1600,46
33,crps,crps,289.44,579.26,0.3,1600,46
34,crps,dss,-1823.37,-3594.36,0.3,1600,46
35,crps,is1,1137.66,2287.24,0.3,1600,46
36,dss,sse,247.2,466.28,0.3,1600,46
37,dss,crps,305.97,611.01,0.3,1600,46
38,dss,dss,-1790.2,-3434.82,0.3,1600,46
39,dss,is1,1186.71,2431.02,0.3,1600,46
40,is1,sse,245.24,460.58,0.3,1600,46
41,is1,crps,291.34,578.54,0.3,1600,46
42,is1,dss,-1814.83,-3613.1,0.3,1600,46
43,is1,is1,1138.29,2288.01,0.3,1600,46
44,sse,sse,244.59,465.02,0.3,1600,46
45,sse,crps,299.04,599.78,0.3,1600,46
46,sse,dss,-1817.96,-3452.62,0.3,1600,46
47,sse,is1,1163.99,2391.4,0.3,1600,46
48,crps,sse,245.24,460.58,0.5,1600,46
49,crps,crps,291.34,578.54,0.5,1600,46
50,crps,dss,-1814.83,-3613.1,0.5,1600,46
51,crps,is1,1138.29,2288.01,0.5,1600,46
52,dss,sse,247.2,466.28,0.5,1600,46
53,dss,crps,305.97,611.01,0.5,1600,46
54,dss,dss,-1790.2,-3434.82,0.5,1600,46
55,dss,is1,1186.71,2431.02,0.5,1600,46
56,is1,sse,245.24,460.58,0.5,1600,46
57,is1,crps,291.34,578.54,0.5,1600,46
58,is1,dss,-1814.83,-3613.1,0.5,1600,46
59,is1,is1,1138.29,2288.01,0.5,1600,46
60,sse,sse,246.05,466.14,0.5,1600,46
61,sse,crps,306.12,608.99,0.5,1600,46
62,sse,dss,-1707.92,-3326.19,0.5,1600,46
63,sse,is1,1198.87,2436.42,0.5,1600,46
64,crps,sse,245.24,460.58,0.8,1600,46
65,crps,crps,291.34,578.54,0.8,1600,46
66,crps,dss,-1814.83,-3613.1,0.8,1600,46
67,crps,is1,1138.29,2288.01,0.8,1600,46
68,dss,sse,248.22,467.44,0.8,1600,46
69,dss,crps,312.54,620.51,0.8,1600,46
70,dss,dss,-1686.25,-3313.17,0.8,1600,46
71,dss,is1,1218.24,2477.42,0.8,1600,46
72,is1,sse,245.24,460.58,0.8,1600,46
73,is1,crps,291.34,578.54,0.8,1600,46
74,is1,dss,-1814.83,-3613.1,0.8,1600,46
75,is1,is1,1138.29,2288.01,0.8,1600,46
76,sse,sse,248.22,467.44,0.8,1600,46
77,sse,crps,312.54,620.51,0.8,1600,46
78,sse,dss,-1686.25,-3313.17,0.8,1600,46
79,sse,is1,1218.24,2477.42,0.8,1600,46
