,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,32.59,493.09,0.0,200,26
1,crps,crps,37.72,619.81,0.0,200,26
2,crps,dss,-204.8,-3107.95,0.0,200,26
3,crps,is1,162.84,2422.52,0.0,200,26
4,dss,sse,33.06,487.87,0.0,200,26
5,dss,crps,37.9,613.69,0.0,200,26
6,dss,dss,-217.87,-3229.02,0.0,200,26
7,dss,is1,162.46,2423.21,0.0,200,26
8,is1,sse,33.77,480.42,0.0,200,26
9,is1,crps,38.4,609.85,0.0,200,26
10,is1,dss,-195.73,-3226.67,0.0,200,26
11,is1,is1,163.04,2446.15,0.0,200,26
12,sse,sse,32.1,489.39,0.0,200,26
13,sse,crps,37.6,607.59,0.0,200,26
14,sse,dss,-213.73,-3393.68,0.0,200,26
15,sse,is1,159.96,2408.77,0.0,200,26
16,crps,sse,32.59,493.09,0.1,200,26
17,crps,crps,37.72,619.81,0.1,200,26
18,crps,dss,-204.8,-3107.95,0.1,200,26
19,crps,is1,162.84,2422.52,0.1,200,26
20,dss,sse,33.08,487.73,0.1,200,26
21,dss,crps,37.97,612.67,0.1,200,26
22,dss,dss,-217.67,-3230.43,0.1,200,26
23,dss,is1,163.09,2415.98,0.1,200,26
24,is1,sse,33.78,479.56,0.1,200,26
25,is1,crps,38.46,608.84,0.1,200,26
26,is1,dss,-195.53,-3236.29,0.1,200,26
27,is1,is1,163.15,2441.34,0.1,200,26
28,sse,sse,32.13,488.89,0.1,200,26
29,sse,crps,37.67,606.6,0.1,200,26
30,sse,dss,-213.46,-3398.76,0.1,200,26
31,sse,is1,160.26,2408.75,0.1,200,26
32,crps,sse,32.59,493.09,0.3,200,26
33,crps,crps,37.72,619.81,0.3,200,26
34,crps,dss,-204.8,-3107.95,0.3,200,26
35,crps,is1,162.84,2422.52,0.3,200,26
36,dss,sse,33.22,489.8,0.3,200,26
37,dss,crps,38.38,611.78,0.3,200,26
38,dss,dss,-216.22,-3200.52,0.3,200,26
39,dss,is1,166.73,2419.27,0.3,200,26
40,is1,sse,33.81,480.12,0.3,200,26
41,is1,crps,38.7,615.56,0.3,200,26
42,is1,dss,-192.86,-3192.28,0.3,200,26
43,is1,is1,164.07,2415.37,0.3,200,26
44,sse,sse,33.67,486.25,0.3,200,26
45,sse,crps,40.35,630.8,0.3,200,26
46,sse,dss,-177.77,-3111.72,0.3,200,26
47,sse,is1,173.08,2537.44,0.3,200,26
48,crps,sse,32.59,493.09,0.5,200,26
49,crps,crps,37.72,619.81,0.5,200,26
50,crps,dss,-204.8,-3107.95,0.5,200,26
51,crps,is1,162.84,2422.52,0.5,200,26
52,dss,sse,34.37,474.98,0.5,200,26
53,dss,crps,40.39,618.55,0.5,200,26
54,dss,dss,-184.95,-3388.15,0.5,200,26
55,dss,is1,172.64,2453.84,0.5,200,26
56,is1,sse,34.27,473.44,0.5,200,26
57,is1,crps,39.28,605.03,0.5,200,26
58,is1,dss,-185.07,-3411.51,0.5,200,26
59,is1,is1,167.19,2383.11,0.5,200,26
60,sse,sse,33.67,486.25,0.5,200,26
61,sse,crps,40.35,630.8,0.5,200,26
62,sse,dss,-177.77,-3111.72,0.5,200,26
63,sse,is1,173.08,2537.44,0.5,200,26
64,crps,sse,34.11,478.19,0.8,200,26
65,crps,crps,39.03,611.67,0.8,200,26
66,crps,dss,-186.68,-3364.0,0.8,200,26
67,crps,is1,166.16,2398.58,0.8,200,26
68,dss,sse,34.37,474.98,0.8,200,26
69,dss,crps,40.39,618.55,0.8,200,26
70,dss,dss,-184.95,-3388.15,0.8,200,26
71,dss,is1,172.64,2453.84,0.8,200,26
72,is1,sse,34.85,469.5,0.8,200,26
73,is1,crps,40.01,607.58,0.8,200,26
74,is1,dss,-168.23,-3323.31,0.8,200,26
75,is1,is1,170.24,2404.35,0.8,200,26
76,sse,sse,33.67,486.25,0.8,200,26
77,sse,crps,40.35,630.8,0.8,200,26
78,sse,dss,-177.77,-3111.72,0.8,200,26
79,sse,is1,173.08,2537.44,0.8,200,26
