,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,69.59,586.76,0.0,200,12
1,crps,crps,52.33,449.82,0.0,200,12
2,crps,dss,-132.08,-651.14,0.0,200,12
3,crps,is1,654.4,5313.55,0.0,200,12
4,dss,sse,69.15,592.83,0.0,200,12
5,dss,crps,52.13,452.65,0.0,200,12
6,dss,dss,-136.65,-540.57,0.0,200,12
7,dss,is1,653.39,5319.85,0.0,200,12
8,is1,sse,69.33,649.33,0.0,200,12
9,is1,crps,52.3,474.14,0.0,200,12
10,is1,dss,-137.08,-612.1,0.0,200,12
11,is1,is1,652.99,5346.35,0.0,200,12
12,sse,sse,67.99,597.6,0.0,200,12
13,sse,crps,51.85,453.17,0.0,200,12
14,sse,dss,-136.23,-624.18,0.0,200,12
15,sse,is1,655.8,5306.35,0.0,200,12
16,crps,sse,75.48,583.26,0.1,200,12
17,crps,crps,55.27,437.91,0.1,200,12
18,crps,dss,-59.84,-502.83,0.1,200,12
19,crps,is1,660.51,5253.8,0.1,200,12
20,dss,sse,69.76,586.05,0.1,200,12
21,dss,crps,53.23,442.52,0.1,200,12
22,dss,dss,-129.95,-666.89,0.1,200,12
23,dss,is1,657.28,5283.98,0.1,200,12
24,is1,sse,75.13,674.64,0.1,200,12
25,is1,crps,54.96,474.65,0.1,200,12
26,is1,dss,-59.85,-262.34,0.1,200,12
27,is1,is1,661.03,5292.81,0.1,200,12
28,sse,sse,75.48,583.26,0.1,200,12
29,sse,crps,55.27,437.91,0.1,200,12
30,sse,dss,-59.84,-502.83,0.1,200,12
31,sse,is1,660.51,5253.8,0.1,200,12
32,crps,sse,197.14,1611.3,0.3,200,12
33,crps,crps,102.37,830.87,0.3,200,12
34,crps,dss,92.08,823.8,0.3,200,12
35,crps,is1,752.31,6121.03,0.3,200,12
36,dss,sse,197.14,1611.3,0.3,200,12
37,dss,crps,102.37,830.87,0.3,200,12
38,dss,dss,92.08,823.8,0.3,200,12
39,dss,is1,752.31,6121.03,0.3,200,12
40,is1,sse,197.14,1611.3,0.3,200,12
41,is1,crps,102.37,830.87,0.3,200,12
42,is1,dss,92.08,823.8,0.3,200,12
43,is1,is1,752.31,6121.03,0.3,200,12
44,sse,sse,197.14,1611.3,0.3,200,12
45,sse,crps,102.37,830.87,0.3,200,12
46,sse,dss,92.08,823.8,0.3,200,12
47,sse,is1,752.31,6121.03,0.3,200,12
48,crps,sse,197.14,1611.3,0.5,200,12
49,crps,crps,102.37,830.87,0.5,200,12
50,crps,dss,92.08,823.8,0.5,200,12
51,crps,is1,752.31,6121.03,0.5,200,12
52,dss,sse,197.14,1611.3,0.5,200,12
53,dss,crps,102.37,830.87,0.5,200,12
54,dss,dss,92.08,823.8,0.5,200,12
55,dss,is1,752.31,6121.03,0.5,200,12
56,is1,sse,197.14,1611.3,0.5,200,12
57,is1,crps,102.37,830.87,0.5,200,12
58,is1,dss,92.08,823.8,0.5,200,12
59,is1,is1,752.31,6121.03,0.5,200,12
60,sse,sse,197.14,1611.3,0.5,200,12
61,sse,crps,102.37,830.87,0.5,200,12
62,sse,dss,92.08,823.8,0.5,200,12
63,sse,is1,752.31,6121.03,0.5,200,12
64,crps,sse,197.14,1611.3,0.8,200,12
65,crps,crps,102.37,830.87,0.8,200,12
66,crps,dss,92.08,823.8,0.8,200,12
67,crps,is1,752.31,6121.03,0.8,200,12
68,dss,sse,197.14,1611.3,0.8,200,12
69,dss,crps,102.37,830.87,0.8,200,12
70,dss,dss,92.08,823.8,0.8,200,12
71,dss,is1,752.31,6121.03,0.8,200,12
72,is1,sse,197.14,1611.3,0.8,200,12
73,is1,crps,102.37,830.87,0.8,200,12
74,is1,dss,92.08,823.8,0.8,200,12
75,is1,is1,752.31,6121.03,0.8,200,12
76,sse,sse,197.14,1611.3,0.8,200,12
77,sse,crps,102.37,830.87,0.8,200,12
78,sse,dss,92.08,823.8,0.8,200,12
79,sse,is1,752.31,6121.03,0.8,200,12
