,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,62.54,653.27,0.0,200,67
1,crps,crps,51.81,490.27,0.0,200,67
2,crps,dss,-107.84,17.45,0.0,200,67
3,crps,is1,632.42,5252.81,0.0,200,67
4,dss,sse,69.9,536.66,0.0,200,67
5,dss,crps,54.46,443.47,0.0,200,67
6,dss,dss,-106.9,-706.97,0.0,200,67
7,dss,is1,653.25,5237.12,0.0,200,67
8,is1,sse,62.9,655.5,0.0,200,67
9,is1,crps,52.3,487.11,0.0,200,67
10,is1,dss,-102.61,-216.65,0.0,200,67
11,is1,is1,632.25,5250.02,0.0,200,67
12,sse,sse,62.4,657.71,0.0,200,67
13,sse,crps,52.0,487.37,0.0,200,67
14,sse,dss,-104.97,-184.91,0.0,200,67
15,sse,is1,632.04,5252.35,0.0,200,67
16,crps,sse,65.34,642.55,0.1,200,67
17,crps,crps,53.69,476.65,0.1,200,67
18,crps,dss,-78.37,-198.58,0.1,200,67
19,crps,is1,636.88,5210.45,0.1,200,67
20,dss,sse,71.52,541.32,0.1,200,67
21,dss,crps,55.74,438.9,0.1,200,67
22,dss,dss,-94.83,-691.86,0.1,200,67
23,dss,is1,655.51,5216.44,0.1,200,67
24,is1,sse,65.34,642.55,0.1,200,67
25,is1,crps,53.69,476.65,0.1,200,67
26,is1,dss,-78.37,-198.58,0.1,200,67
27,is1,is1,636.88,5210.45,0.1,200,67
28,sse,sse,65.34,642.55,0.1,200,67
29,sse,crps,53.69,476.65,0.1,200,67
30,sse,dss,-78.37,-198.58,0.1,200,67
31,sse,is1,636.88,5210.45,0.1,200,67
32,crps,sse,183.16,1520.52,0.3,200,67
33,crps,crps,99.1,805.92,0.3,200,67
34,crps,dss,86.46,728.31,0.3,200,67
35,crps,is1,746.59,6060.79,0.3,200,67
36,dss,sse,183.16,1520.52,0.3,200,67
37,dss,crps,99.1,805.92,0.3,200,67
38,dss,dss,86.46,728.31,0.3,200,67
39,dss,is1,746.59,6060.79,0.3,200,67
40,is1,sse,183.16,1520.52,0.3,200,67
41,is1,crps,99.1,805.92,0.3,200,67
42,is1,dss,86.46,728.31,0.3,200,67
43,is1,is1,746.59,6060.79,0.3,200,67
44,sse,sse,183.16,1520.52,0.3,200,67
45,sse,crps,99.1,805.92,0.3,200,67
46,sse,dss,86.46,728.31,0.3,200,67
47,sse,is1,746.59,6060.79,0.3,200,67
48,crps,sse,183.16,1520.52,0.5,200,67
49,crps,crps,99.1,805.92,0.5,200,67
50,crps,dss,86.46,728.31,0.5,200,67
51,crps,is1,746.59,6060.79,0.5,200,67
52,dss,sse,183.16,1520.52,0.5,200,67
53,dss,crps,99.1,805.92,0.5,200,67
54,dss,dss,86.46,728.31,0.5,200,67
55,dss,is1,746.59,6060.79,0.5,200,67
56,is1,sse,183.16,1520.52,0.5,200,67
57,is1,crps,99.1,805.92,0.5,200,67
58,is1,dss,86.46,728.31,0.5,200,67
59,is1,is1,746.59,6060.79,0.5,200,67
60,sse,sse,183.16,1520.52,0.5,200,67
61,sse,crps,99.1,805.92,0.5,200,67
62,sse,dss,86.46,728.31,0.5,200,67
63,sse,is1,746.59,6060.79,0.5,200,67
64,crps,sse,183.16,1520.52,0.8,200,67
65,crps,crps,99.1,805.92,0.8,200,67
66,crps,dss,86.46,728.31,0.8,200,67
67,crps,is1,746.59,6060.79,0.8,200,67
68,dss,sse,183.16,1520.52,0.8,200,67
69,dss,crps,99.1,805.92,0.8,200,67
70,dss,dss,86.46,728.31,0.8,200,67
71,dss,is1,746.59,6060.79,0.8,200,67
72,is1,sse,183.16,1520.52,0.8,200,67
73,is1,crps,99.1,805.92,0.8,200,67
74,is1,dss,86.46,728.31,0.8,200,67
75,is1,is1,746.59,6060.79,0.8,200,67
76,sse,sse,183.16,1520.52,0.8,200,67
77,sse,crps,99.1,805.92,0.8,200,67
78,sse,dss,86.46,728.31,0.8,200,67
79,sse,is1,746.59,6060.79,0.8,200,67
