,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,56.46,491.09,0.0,400,53
1,crps,crps,70.24,603.54,0.0,400,53
2,crps,dss,-502.2,-3510.62,0.0,400,53
3,crps,is1,275.9,2383.62,0.0,400,53
4,dss,sse,59.1,459.75,0.0,400,53
5,dss,crps,71.33,586.12,0.0,400,53
6,dss,dss,-502.41,-3613.46,0.0,400,53
7,dss,is1,277.48,2310.07,0.0,400,53
8,is1,sse,56.57,488.85,0.0,400,53
9,is1,crps,70.66,600.58,0.0,400,53
10,is1,dss,-497.02,-3543.46,0.0,400,53
11,is1,is1,272.58,2402.31,0.0,400,53
12,sse,sse,57.61,475.14,0.0,400,53
13,sse,crps,71.35,598.17,0.0,400,53
14,sse,dss,-488.09,-3422.69,0.0,400,53
15,sse,is1,279.75,2377.19,0.0,400,53
16,crps,sse,56.46,491.09,0.1,400,53
17,crps,crps,70.24,603.54,0.1,400,53
18,crps,dss,-502.2,-3510.62,0.1,400,53
19,crps,is1,275.9,2383.62,0.1,400,53
20,dss,sse,59.33,456.34,0.1,400,53
21,dss,crps,71.84,582.0,0.1,400,53
22,dss,dss,-499.3,-3607.06,0.1,400,53
23,dss,is1,281.94,2290.26,0.1,400,53
24,is1,sse,56.57,488.85,0.1,400,53
25,is1,crps,70.66,600.58,0.1,400,53
26,is1,dss,-497.02,-3543.46,0.1,400,53
27,is1,is1,272.58,2402.31,0.1,400,53
28,sse,sse,57.61,475.14,0.1,400,53
29,sse,crps,71.35,598.17,0.1,400,53
30,sse,dss,-488.09,-3422.69,0.1,400,53
31,sse,is1,279.75,2377.19,0.1,400,53
32,crps,sse,56.51,490.75,0.3,400,53
33,crps,crps,70.36,603.0,0.3,400,53
34,crps,dss,-501.64,-3513.96,0.3,400,53
35,crps,is1,276.41,2384.39,0.3,400,53
36,dss,sse,60.29,459.17,0.3,400,53
37,dss,crps,75.25,599.08,0.3,400,53
38,dss,dss,-487.73,-3586.05,0.3,400,53
39,dss,is1,296.19,2364.27,0.3,400,53
40,is1,sse,56.57,488.85,0.3,400,53
41,is1,crps,70.66,600.58,0.3,400,53
42,is1,dss,-497.02,-3543.46,0.3,400,53
43,is1,is1,272.58,2402.31,0.3,400,53
44,sse,sse,57.72,473.67,0.3,400,53
45,sse,crps,71.6,595.45,0.3,400,53
46,sse,dss,-486.97,-3438.24,0.3,400,53
47,sse,is1,280.28,2378.67,0.3,400,53
48,crps,sse,56.81,487.13,0.5,400,53
49,crps,crps,71.04,598.05,0.5,400,53
50,crps,dss,-496.75,-3534.22,0.5,400,53
51,crps,is1,280.5,2370.25,0.5,400,53
52,dss,sse,60.29,459.1,0.5,400,53
53,dss,crps,75.63,597.1,0.5,400,53
54,dss,dss,-482.19,-3608.48,0.5,400,53
55,dss,is1,298.25,2359.64,0.5,400,53
56,is1,sse,56.61,488.41,0.5,400,53
57,is1,crps,70.82,599.32,0.5,400,53
58,is1,dss,-496.62,-3548.46,0.5,400,53
59,is1,is1,273.77,2397.84,0.5,400,53
60,sse,sse,59.12,465.52,0.5,400,53
61,sse,crps,74.14,600.47,0.5,400,53
62,sse,dss,-438.34,-3442.26,0.5,400,53
63,sse,is1,290.1,2422.3,0.5,400,53
64,crps,sse,56.81,487.13,0.8,400,53
65,crps,crps,71.04,598.05,0.8,400,53
66,crps,dss,-496.75,-3534.22,0.8,400,53
67,crps,is1,280.5,2370.25,0.8,400,53
68,dss,sse,60.29,459.1,0.8,400,53
69,dss,crps,75.63,597.1,0.8,400,53
70,dss,dss,-482.19,-3608.48,0.8,400,53
71,dss,is1,298.25,2359.64,0.8,400,53
72,is1,sse,56.75,487.33,0.8,400,53
73,is1,crps,70.97,598.02,0.8,400,53
74,is1,dss,-494.98,-3556.12,0.8,400,53
75,is1,is1,274.89,2387.58,0.8,400,53
76,sse,sse,60.32,472.58,0.8,400,53
77,sse,crps,78.09,621.73,0.8,400,53
78,sse,dss,-417.87,-3342.13,0.8,400,53
79,sse,is1,309.0,2523.37,0.8,400,53
