,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,54.24,473.17,0.0,400,61
1,crps,crps,69.63,590.75,0.0,400,61
2,crps,dss,-500.24,-3568.72,0.0,400,61
3,crps,is1,269.88,2330.05,0.0,400,61
4,dss,sse,53.35,473.73,0.0,400,61
5,dss,crps,68.74,592.43,0.0,400,61
6,dss,dss,-515.67,-3536.83,0.0,400,61
7,dss,is1,268.87,2321.62,0.0,400,61
8,is1,sse,53.86,468.19,0.0,400,61
9,is1,crps,69.48,586.19,0.0,400,61
10,is1,dss,-504.69,-3634.42,0.0,400,61
11,is1,is1,265.14,2322.5,0.0,400,61
12,sse,sse,53.63,474.16,0.0,400,61
13,sse,crps,71.34,603.65,0.0,400,61
14,sse,dss,-459.9,-3412.77,0.0,400,61
15,sse,is1,275.56,2389.76,0.0,400,61
16,crps,sse,54.24,473.17,0.1,400,61
17,crps,crps,69.63,590.75,0.1,400,61
18,crps,dss,-500.24,-3568.72,0.1,400,61
19,crps,is1,269.88,2330.05,0.1,400,61
20,dss,sse,53.4,473.47,0.1,400,61
21,dss,crps,68.86,591.86,0.1,400,61
22,dss,dss,-515.08,-3539.48,0.1,400,61
23,dss,is1,269.26,2317.62,0.1,400,61
24,is1,sse,53.86,468.19,0.1,400,61
25,is1,crps,69.48,586.19,0.1,400,61
26,is1,dss,-504.69,-3634.42,0.1,400,61
27,is1,is1,265.14,2322.5,0.1,400,61
28,sse,sse,53.63,474.16,0.1,400,61
29,sse,crps,71.34,603.65,0.1,400,61
30,sse,dss,-459.9,-3412.77,0.1,400,61
31,sse,is1,275.56,2389.76,0.1,400,61
32,crps,sse,54.26,473.04,0.3,400,61
33,crps,crps,69.68,590.38,0.3,400,61
34,crps,dss,-500.04,-3569.95,0.3,400,61
35,crps,is1,270.57,2325.9,0.3,400,61
36,dss,sse,54.33,466.1,0.3,400,61
37,dss,crps,70.15,585.13,0.3,400,61
38,dss,dss,-502.74,-3509.86,0.3,400,61
39,dss,is1,271.76,2321.02,0.3,400,61
40,is1,sse,53.87,467.77,0.3,400,61
41,is1,crps,69.53,585.53,0.3,400,61
42,is1,dss,-504.55,-3638.63,0.3,400,61
43,is1,is1,265.21,2312.02,0.3,400,61
44,sse,sse,53.65,474.03,0.3,400,61
45,sse,crps,71.39,603.28,0.3,400,61
46,sse,dss,-459.7,-3414.01,0.3,400,61
47,sse,is1,276.25,2385.61,0.3,400,61
48,crps,sse,54.74,469.13,0.5,400,61
49,crps,crps,70.41,584.78,0.5,400,61
50,crps,dss,-493.08,-3615.27,0.5,400,61
51,crps,is1,273.13,2299.95,0.5,400,61
52,dss,sse,56.55,476.24,0.5,400,61
53,dss,crps,74.76,609.61,0.5,400,61
54,dss,dss,-479.42,-3410.59,0.5,400,61
55,dss,is1,289.98,2440.99,0.5,400,61
56,is1,sse,54.24,468.73,0.5,400,61
57,is1,crps,70.1,583.39,0.5,400,61
58,is1,dss,-500.9,-3627.97,0.5,400,61
59,is1,is1,269.09,2301.33,0.5,400,61
60,sse,sse,53.65,474.03,0.5,400,61
61,sse,crps,71.39,603.28,0.5,400,61
62,sse,dss,-459.7,-3414.01,0.5,400,61
63,sse,is1,276.25,2385.61,0.5,400,61
64,crps,sse,54.76,468.98,0.8,400,61
65,crps,crps,70.67,585.71,0.8,400,61
66,crps,dss,-492.86,-3602.26,0.8,400,61
67,crps,is1,274.27,2307.7,0.8,400,61
68,dss,sse,56.55,476.24,0.8,400,61
69,dss,crps,74.76,609.61,0.8,400,61
70,dss,dss,-479.42,-3410.59,0.8,400,61
71,dss,is1,289.98,2440.99,0.8,400,61
72,is1,sse,54.77,466.02,0.8,400,61
73,is1,crps,70.52,580.75,0.8,400,61
74,is1,dss,-498.45,-3635.91,0.8,400,61
75,is1,is1,270.37,2293.22,0.8,400,61
76,sse,sse,54.42,469.06,0.8,400,61
77,sse,crps,73.08,599.77,0.8,400,61
78,sse,dss,-447.6,-3441.27,0.8,400,61
79,sse,is1,283.55,2349.25,0.8,400,61
