,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,230.56,463.3,0.0,1600,30
1,crps,crps,276.93,578.13,0.0,1600,30
2,crps,dss,-1960.64,-3632.71,0.0,1600,30
3,crps,is1,1087.23,2283.08,0.0,1600,30
4,dss,sse,232.8,460.67,0.0,1600,30
5,dss,crps,279.04,580.65,0.0,1600,30
6,dss,dss,-1989.54,-3643.89,0.0,1600,30
7,dss,is1,1096.15,2277.33,0.0,1600,30
8,is1,sse,232.69,461.16,0.0,1600,30
9,is1,crps,277.54,579.47,0.0,1600,30
10,is1,dss,-1952.13,-3643.25,0.0,1600,30
11,is1,is1,1080.16,2305.42,0.0,1600,30
12,sse,sse,229.86,466.48,0.0,1600,30
13,sse,crps,277.43,583.0,0.0,1600,30
14,sse,dss,-1990.68,-3624.28,0.0,1600,30
15,sse,is1,1092.27,2286.23,0.0,1600,30
16,crps,sse,230.56,463.3,0.1,1600,30
17,crps,crps,276.93,578.13,0.1,1600,30
18,crps,dss,-1960.64,-3632.71,0.1,1600,30
19,crps,is1,1087.23,2283.08,0.1,1600,30
20,dss,sse,233.93,461.48,0.1,1600,30
21,dss,crps,281.34,581.17,0.1,1600,30
22,dss,dss,-1972.24,-3627.61,0.1,1600,30
23,dss,is1,1101.86,2298.97,0.1,1600,30
24,is1,sse,232.71,461.02,0.1,1600,30
25,is1,crps,277.73,578.96,0.1,1600,30
26,is1,dss,-1951.86,-3644.69,0.1,1600,30
27,is1,is1,1080.56,2305.93,0.1,1600,30
28,sse,sse,230.26,467.9,0.1,1600,30
29,sse,crps,278.8,586.08,0.1,1600,30
30,sse,dss,-1984.68,-3611.81,0.1,1600,30
31,sse,is1,1098.09,2309.86,0.1,1600,30
32,crps,sse,233.13,460.13,0.3,1600,30
33,crps,crps,280.18,576.43,0.3,1600,30
34,crps,dss,-1903.05,-3674.83,0.3,1600,30
35,crps,is1,1099.27,2274.81,0.3,1600,30
36,dss,sse,236.98,465.0,0.3,1600,30
37,dss,crps,292.78,598.58,0.3,1600,30
38,dss,dss,-1927.9,-3567.16,0.3,1600,30
39,dss,is1,1155.53,2371.58,0.3,1600,30
40,is1,sse,235.07,457.55,0.3,1600,30
41,is1,crps,281.65,573.89,0.3,1600,30
42,is1,dss,-1894.91,-3696.98,0.3,1600,30
43,is1,is1,1102.57,2263.83,0.3,1600,30
44,sse,sse,235.32,461.98,0.3,1600,30
45,sse,crps,292.83,602.22,0.3,1600,30
46,sse,dss,-1795.59,-3448.71,0.3,1600,30
47,sse,is1,1141.97,2397.41,0.3,1600,30
48,crps,sse,235.07,457.55,0.5,1600,30
49,crps,crps,281.65,573.89,0.5,1600,30
50,crps,dss,-1894.91,-3696.98,0.5,1600,30
51,crps,is1,1102.57,2263.83,0.5,1600,30
52,dss,sse,237.82,461.91,0.5,1600,30
53,dss,crps,293.58,595.76,0.5,1600,30
54,dss,dss,-1874.82,-3653.84,0.5,1600,30
55,dss,is1,1157.8,2361.0,0.5,1600,30
56,is1,sse,235.07,457.55,0.5,1600,30
57,is1,crps,281.65,573.89,0.5,1600,30
58,is1,dss,-1894.91,-3696.98,0.5,1600,30
59,is1,is1,1102.57,2263.83,0.5,1600,30
60,sse,sse,235.32,461.98,0.5,1600,30
61,sse,crps,292.83,602.22,0.5,1600,30
62,sse,dss,-1795.59,-3448.71,0.5,1600,30
63,sse,is1,1141.97,2397.41,0.5,1600,30
64,crps,sse,235.07,457.55,0.8,1600,30
65,crps,crps,281.65,573.89,0.8,1600,30
66,crps,dss,-1894.91,-3696.98,0.8,1600,30
67,crps,is1,1102.57,2263.83,0.8,1600,30
68,dss,sse,238.21,464.81,0.8,1600,30
69,dss,crps,303.02,617.16,0.8,1600,30
70,dss,dss,-1766.75,-3420.38,0.8,1600,30
71,dss,is1,1191.27,2460.68,0.8,1600,30
72,is1,sse,235.07,457.55,0.8,1600,30
73,is1,crps,281.65,573.89,0.8,1600,30
74,is1,dss,-1894.91,-3696.98,0.8,1600,30
75,is1,is1,1102.57,2263.83,0.8,1600,30
76,sse,sse,238.21,464.81,0.8,1600,30
77,sse,crps,303.02,617.16,0.8,1600,30
78,sse,dss,-1766.75,-3420.38,0.8,1600,30
79,sse,is1,1191.27,2460.68,0.8,1600,30
