,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,249.73,664.25,0.0,800,48
1,crps,crps,206.67,459.24,0.0,800,48
2,crps,dss,-562.75,-791.78,0.0,800,48
3,crps,is1,2619.13,5208.94,0.0,800,48
4,dss,sse,234.32,472.58,0.0,800,48
5,dss,crps,206.78,422.21,0.0,800,48
6,dss,dss,-477.12,-829.18,0.0,800,48
7,dss,is1,2624.91,5193.72,0.0,800,48
8,is1,sse,226.35,557.66,0.0,800,48
9,is1,crps,202.0,435.55,0.0,800,48
10,is1,dss,-512.96,-801.24,0.0,800,48
11,is1,is1,2584.14,5149.84,0.0,800,48
12,sse,sse,249.72,664.08,0.0,800,48
13,sse,crps,206.78,458.93,0.0,800,48
14,sse,dss,-555.54,-824.76,0.0,800,48
15,sse,is1,2619.46,5208.78,0.0,800,48
16,crps,sse,262.94,687.34,0.1,800,48
17,crps,crps,212.91,464.39,0.1,800,48
18,crps,dss,-406.0,-653.92,0.1,800,48
19,crps,is1,2624.53,5187.94,0.1,800,48
20,dss,sse,237.03,464.05,0.1,800,48
21,dss,crps,208.98,417.92,0.1,800,48
22,dss,dss,-450.66,-874.86,0.1,800,48
23,dss,is1,2632.67,5179.54,0.1,800,48
24,is1,sse,342.01,684.99,0.1,800,48
25,is1,crps,240.29,476.27,0.1,800,48
26,is1,dss,93.21,184.53,0.1,800,48
27,is1,is1,2621.23,5149.7,0.1,800,48
28,sse,sse,262.94,687.34,0.1,800,48
29,sse,crps,212.91,464.39,0.1,800,48
30,sse,dss,-406.0,-653.92,0.1,800,48
31,sse,is1,2624.53,5187.94,0.1,800,48
32,crps,sse,754.56,1690.82,0.3,800,48
33,crps,crps,395.61,840.42,0.3,800,48
34,crps,dss,331.3,833.03,0.3,800,48
35,crps,is1,3072.42,6092.7,0.3,800,48
36,dss,sse,937.96,2100.07,0.3,800,48
37,dss,crps,440.04,941.14,0.3,800,48
38,dss,dss,511.31,1265.45,0.3,800,48
39,dss,is1,3209.39,6474.78,0.3,800,48
40,is1,sse,925.89,1861.5,0.3,800,48
41,is1,crps,435.08,877.87,0.3,800,48
42,is1,dss,915.48,1838.52,0.3,800,48
43,is1,is1,3077.3,6072.77,0.3,800,48
44,sse,sse,754.56,1690.82,0.3,800,48
45,sse,crps,395.61,840.42,0.3,800,48
46,sse,dss,331.3,833.03,0.3,800,48
47,sse,is1,3072.42,6092.7,0.3,800,48
48,crps,sse,925.89,1861.5,0.5,800,48
49,crps,crps,435.08,877.87,0.5,800,48
50,crps,dss,915.48,1838.52,0.5,800,48
51,crps,is1,3077.3,6072.77,0.5,800,48
52,dss,sse,937.96,2100.07,0.5,800,48
53,dss,crps,440.04,941.14,0.5,800,48
54,dss,dss,511.31,1265.45,0.5,800,48
55,dss,is1,3209.39,6474.78,0.5,800,48
56,is1,sse,925.89,1861.5,0.5,800,48
57,is1,crps,435.08,877.87,0.5,800,48
58,is1,dss,915.48,1838.52,0.5,800,48
59,is1,is1,3077.3,6072.77,0.5,800,48
60,sse,sse,925.89,1861.5,0.5,800,48
61,sse,crps,435.08,877.87,0.5,800,48
62,sse,dss,915.48,1838.52,0.5,800,48
63,sse,is1,3077.3,6072.77,0.5,800,48
64,crps,sse,925.89,1861.5,0.8,800,48
65,crps,crps,435.08,877.87,0.8,800,48
66,crps,dss,915.48,1838.52,0.8,800,48
67,crps,is1,3077.3,6072.77,0.8,800,48
68,dss,sse,937.96,2100.07,0.8,800,48
69,dss,crps,440.04,941.14,0.8,800,48
70,dss,dss,511.31,1265.45,0.8,800,48
71,dss,is1,3209.39,6474.78,0.8,800,48
72,is1,sse,925.89,1861.5,0.8,800,48
73,is1,crps,435.08,877.87,0.8,800,48
74,is1,dss,915.48,1838.52,0.8,800,48
75,is1,is1,3077.3,6072.77,0.8,800,48
76,sse,sse,925.89,1861.5,0.8,800,48
77,sse,crps,435.08,877.87,0.8,800,48
78,sse,dss,915.48,1838.52,0.8,800,48
79,sse,is1,3077.3,6072.77,0.8,800,48
