,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,68.61,713.6,0.0,200,86
1,crps,crps,50.89,497.9,0.0,200,86
2,crps,dss,-112.11,71.68,0.0,200,86
3,crps,is1,669.28,5321.87,0.0,200,86
4,dss,sse,68.95,615.02,0.0,200,86
5,dss,crps,51.51,459.9,0.0,200,86
6,dss,dss,-142.2,-512.67,0.0,200,86
7,dss,is1,682.02,5385.66,0.0,200,86
8,is1,sse,69.29,709.92,0.0,200,86
9,is1,crps,51.08,495.98,0.0,200,86
10,is1,dss,-94.72,-49.2,0.0,200,86
11,is1,is1,668.16,5311.32,0.0,200,86
12,sse,sse,67.98,704.83,0.0,200,86
13,sse,crps,50.9,496.76,0.0,200,86
14,sse,dss,-113.96,31.87,0.0,200,86
15,sse,is1,670.03,5330.09,0.0,200,86
16,crps,sse,74.74,682.97,0.1,200,86
17,crps,crps,53.71,482.08,0.1,200,86
18,crps,dss,-64.87,-237.28,0.1,200,86
19,crps,is1,672.71,5300.45,0.1,200,86
20,dss,sse,69.95,597.39,0.1,200,86
21,dss,crps,52.2,450.93,0.1,200,86
22,dss,dss,-134.51,-806.1,0.1,200,86
23,dss,is1,683.17,5379.35,0.1,200,86
24,is1,sse,74.74,682.97,0.1,200,86
25,is1,crps,53.71,482.08,0.1,200,86
26,is1,dss,-64.87,-237.28,0.1,200,86
27,is1,is1,672.71,5300.45,0.1,200,86
28,sse,sse,74.74,682.97,0.1,200,86
29,sse,crps,53.71,482.08,0.1,200,86
30,sse,dss,-64.87,-237.28,0.1,200,86
31,sse,is1,672.71,5300.45,0.1,200,86
32,crps,sse,182.24,1570.05,0.3,200,86
33,crps,crps,96.38,817.96,0.3,200,86
34,crps,dss,66.87,779.11,0.3,200,86
35,crps,is1,771.63,6093.53,0.3,200,86
36,dss,sse,182.24,1570.05,0.3,200,86
37,dss,crps,96.38,817.96,0.3,200,86
38,dss,dss,66.87,779.11,0.3,200,86
39,dss,is1,771.63,6093.53,0.3,200,86
40,is1,sse,182.24,1570.05,0.3,200,86
41,is1,crps,96.38,817.96,0.3,200,86
42,is1,dss,66.87,779.11,0.3,200,86
43,is1,is1,771.63,6093.53,0.3,200,86
44,sse,sse,182.24,1570.05,0.3,200,86
45,sse,crps,96.38,817.96,0.3,200,86
46,sse,dss,66.87,779.11,0.3,200,86
47,sse,is1,771.63,6093.53,0.3,200,86
48,crps,sse,182.24,1570.05,0.5,200,86
49,crps,crps,96.38,817.96,0.5,200,86
50,crps,dss,66.87,779.11,0.5,200,86
51,crps,is1,771.63,6093.53,0.5,200,86
52,dss,sse,182.24,1570.05,0.5,200,86
53,dss,crps,96.38,817.96,0.5,200,86
54,dss,dss,66.87,779.11,0.5,200,86
55,dss,is1,771.63,6093.53,0.5,200,86
56,is1,sse,182.24,1570.05,0.5,200,86
57,is1,crps,96.38,817.96,0.5,200,86
58,is1,dss,66.87,779.11,0.5,200,86
59,is1,is1,771.63,6093.53,0.5,200,86
60,sse,sse,182.24,1570.05,0.5,200,86
61,sse,crps,96.38,817.96,0.5,200,86
62,sse,dss,66.87,779.11,0.5,200,86
63,sse,is1,771.63,6093.53,0.5,200,86
64,crps,sse,182.24,1570.05,0.8,200,86
65,crps,crps,96.38,817.96,0.8,200,86
66,crps,dss,66.87,779.11,0.8,200,86
67,crps,is1,771.63,6093.53,0.8,200,86
68,dss,sse,182.24,1570.05,0.8,200,86
69,dss,crps,96.38,817.96,0.8,200,86
70,dss,dss,66.87,779.11,0.8,200,86
71,dss,is1,771.63,6093.53,0.8,200,86
72,is1,sse,182.24,1570.05,0.8,200,86
73,is1,crps,96.38,817.96,0.8,200,86
74,is1,dss,66.87,779.11,0.8,200,86
75,is1,is1,771.63,6093.53,0.8,200,86
76,sse,sse,182.24,1570.05,0.8,200,86
77,sse,crps,96.38,817.96,0.8,200,86
78,sse,dss,66.87,779.11,0.8,200,86
79,sse,is1,771.63,6093.53,0.8,200,86
