,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,53.87,519.48,0.0,400,14
1,crps,crps,68.11,630.48,0.0,400,14
2,crps,dss,-507.14,-3404.07,0.0,400,14
3,crps,is1,286.29,2343.93,0.0,400,14
4,dss,sse,53.87,519.81,0.0,400,14
5,dss,crps,68.32,628.69,0.0,400,14
6,dss,dss,-507.14,-3400.81,0.0,400,14
7,dss,is1,285.27,2348.49,0.0,400,14
8,is1,sse,55.41,498.51,0.0,400,14
9,is1,crps,68.95,615.88,0.0,400,14
10,is1,dss,-505.89,-3480.67,0.0,400,14
11,is1,is1,281.91,2381.35,0.0,400,14
12,sse,sse,53.87,519.81,0.0,400,14
13,sse,crps,68.32,628.69,0.0,400,14
14,sse,dss,-507.14,-3400.81,0.0,400,14
15,sse,is1,285.27,2348.49,0.0,400,14
16,crps,sse,53.87,519.48,0.1,400,14
17,crps,crps,68.11,630.48,0.1,400,14
18,crps,dss,-507.14,-3404.07,0.1,400,14
19,crps,is1,286.29,2343.93,0.1,400,14
20,dss,sse,54.36,516.24,0.1,400,14
21,dss,crps,69.74,624.64,0.1,400,14
22,dss,dss,-502.3,-3436.49,0.1,400,14
23,dss,is1,289.34,2336.32,0.1,400,14
24,is1,sse,55.67,495.39,0.1,400,14
25,is1,crps,69.35,611.22,0.1,400,14
26,is1,dss,-503.38,-3511.88,0.1,400,14
27,is1,is1,282.31,2376.94,0.1,400,14
28,sse,sse,53.96,519.29,0.1,400,14
29,sse,crps,68.64,626.44,0.1,400,14
30,sse,dss,-506.26,-3406.01,0.1,400,14
31,sse,is1,287.43,2335.4,0.1,400,14
32,crps,sse,53.95,518.94,0.3,400,14
33,crps,crps,68.4,628.3,0.3,400,14
34,crps,dss,-506.35,-3409.5,0.3,400,14
35,crps,is1,288.37,2334.04,0.3,400,14
36,dss,sse,58.85,478.32,0.3,400,14
37,dss,crps,75.26,611.61,0.3,400,14
38,dss,dss,-477.04,-3573.27,0.3,400,14
39,dss,is1,312.19,2413.1,0.3,400,14
40,is1,sse,56.65,486.08,0.3,400,14
41,is1,crps,70.76,598.73,0.3,400,14
42,is1,dss,-488.49,-3620.42,0.3,400,14
43,is1,is1,289.61,2329.42,0.3,400,14
44,sse,sse,54.36,516.24,0.3,400,14
45,sse,crps,69.74,624.64,0.3,400,14
46,sse,dss,-502.3,-3436.49,0.3,400,14
47,sse,is1,289.34,2336.32,0.3,400,14
48,crps,sse,54.43,514.77,0.5,400,14
49,crps,crps,69.33,620.98,0.5,400,14
50,crps,dss,-501.57,-3451.24,0.5,400,14
51,crps,is1,289.03,2322.13,0.5,400,14
52,dss,sse,59.32,472.65,0.5,400,14
53,dss,crps,75.67,606.79,0.5,400,14
54,dss,dss,-467.52,-3642.98,0.5,400,14
55,dss,is1,312.44,2405.37,0.5,400,14
56,is1,sse,56.65,486.08,0.5,400,14
57,is1,crps,70.76,598.73,0.5,400,14
58,is1,dss,-488.49,-3620.42,0.5,400,14
59,is1,is1,289.61,2329.42,0.5,400,14
60,sse,sse,54.36,516.24,0.5,400,14
61,sse,crps,69.74,624.64,0.5,400,14
62,sse,dss,-502.3,-3436.49,0.5,400,14
63,sse,is1,289.34,2336.32,0.5,400,14
64,crps,sse,55.27,505.81,0.8,400,14
65,crps,crps,70.21,611.63,0.8,400,14
66,crps,dss,-488.34,-3553.79,0.8,400,14
67,crps,is1,292.66,2289.6,0.8,400,14
68,dss,sse,59.32,472.65,0.8,400,14
69,dss,crps,75.67,606.79,0.8,400,14
70,dss,dss,-467.52,-3642.98,0.8,400,14
71,dss,is1,312.44,2405.37,0.8,400,14
72,is1,sse,57.03,481.48,0.8,400,14
73,is1,crps,71.22,594.86,0.8,400,14
74,is1,dss,-483.63,-3657.8,0.8,400,14
75,is1,is1,291.37,2322.61,0.8,400,14
76,sse,sse,55.2,507.29,0.8,400,14
77,sse,crps,70.62,615.29,0.8,400,14
78,sse,dss,-489.07,-3539.04,0.8,400,14
79,sse,is1,292.97,2303.79,0.8,400,14
