,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,217.26,531.41,0.0,800,18
1,crps,crps,197.92,440.97,0.0,800,18
2,crps,dss,-465.38,-540.81,0.0,800,18
3,crps,is1,2501.07,5146.73,0.0,800,18
4,dss,sse,250.44,608.59,0.0,800,18
5,dss,crps,209.28,464.04,0.0,800,18
6,dss,dss,-482.83,-608.05,0.0,800,18
7,dss,is1,2577.22,5334.48,0.0,800,18
8,is1,sse,241.46,523.2,0.0,800,18
9,is1,crps,202.0,418.86,0.0,800,18
10,is1,dss,-535.72,-1052.87,0.0,800,18
11,is1,is1,2520.02,5114.16,0.0,800,18
12,sse,sse,217.62,530.77,0.0,800,18
13,sse,crps,198.65,439.87,0.0,800,18
14,sse,dss,-461.7,-547.12,0.0,800,18
15,sse,is1,2503.23,5146.81,0.0,800,18
16,crps,sse,224.74,515.81,0.1,800,18
17,crps,crps,202.6,430.71,0.1,800,18
18,crps,dss,-427.57,-723.6,0.1,800,18
19,crps,is1,2517.65,5111.27,0.1,800,18
20,dss,sse,257.56,593.62,0.1,800,18
21,dss,crps,213.22,454.87,0.1,800,18
22,dss,dss,-448.7,-784.53,0.1,800,18
23,dss,is1,2591.64,5298.94,0.1,800,18
24,is1,sse,290.28,566.39,0.1,800,18
25,is1,crps,214.43,425.63,0.1,800,18
26,is1,dss,-115.91,-304.91,0.1,800,18
27,is1,is1,2530.2,5103.89,0.1,800,18
28,sse,sse,265.57,582.77,0.1,800,18
29,sse,crps,217.89,454.25,0.1,800,18
30,sse,dss,-315.68,-588.45,0.1,800,18
31,sse,is1,2535.38,5132.43,0.1,800,18
32,crps,sse,789.61,1646.53,0.3,800,18
33,crps,crps,406.73,834.3,0.3,800,18
34,crps,dss,403.53,853.36,0.3,800,18
35,crps,is1,3060.86,6144.69,0.3,800,18
36,dss,sse,789.61,1646.53,0.3,800,18
37,dss,crps,406.73,834.3,0.3,800,18
38,dss,dss,403.53,853.36,0.3,800,18
39,dss,is1,3060.86,6144.69,0.3,800,18
40,is1,sse,558.01,1028.41,0.3,800,18
41,is1,crps,275.45,529.56,0.3,800,18
42,is1,dss,143.16,183.99,0.3,800,18
43,is1,is1,2591.98,5215.4,0.3,800,18
44,sse,sse,789.61,1646.53,0.3,800,18
45,sse,crps,406.73,834.3,0.3,800,18
46,sse,dss,403.53,853.36,0.3,800,18
47,sse,is1,3060.86,6144.69,0.3,800,18
48,crps,sse,789.61,1646.53,0.5,800,18
49,crps,crps,406.73,834.3,0.5,800,18
50,crps,dss,403.53,853.36,0.5,800,18
51,crps,is1,3060.86,6144.69,0.5,800,18
52,dss,sse,789.61,1646.53,0.5,800,18
53,dss,crps,406.73,834.3,0.5,800,18
54,dss,dss,403.53,853.36,0.5,800,18
55,dss,is1,3060.86,6144.69,0.5,800,18
56,is1,sse,1062.77,2104.64,0.5,800,18
57,is1,crps,466.59,930.88,0.5,800,18
58,is1,dss,1014.11,2030.67,0.5,800,18
59,is1,is1,3054.18,6113.28,0.5,800,18
60,sse,sse,789.61,1646.53,0.5,800,18
61,sse,crps,406.73,834.3,0.5,800,18
62,sse,dss,403.53,853.36,0.5,800,18
63,sse,is1,3060.86,6144.69,0.5,800,18
64,crps,sse,789.61,1646.53,0.8,800,18
65,crps,crps,406.73,834.3,0.8,800,18
66,crps,dss,403.53,853.36,0.8,800,18
67,crps,is1,3060.86,6144.69,0.8,800,18
68,dss,sse,789.61,1646.53,0.8,800,18
69,dss,crps,406.73,834.3,0.8,800,18
70,dss,dss,403.53,853.36,0.8,800,18
71,dss,is1,3060.86,6144.69,0.8,800,18
72,is1,sse,1062.77,2104.64,0.8,800,18
73,is1,crps,466.59,930.88,0.8,800,18
74,is1,dss,1014.11,2030.67,0.8,800,18
75,is1,is1,3054.18,6113.28,0.8,800,18
76,sse,sse,789.61,1646.53,0.8,800,18
77,sse,crps,406.73,834.3,0.8,800,18
78,sse,dss,403.53,853.36,0.8,800,18
79,sse,is1,3060.86,6144.69,0.8,800,18
