,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,218.2,456.54,0.0,1600,90
1,crps,crps,275.07,573.76,0.0,1600,90
2,crps,dss,-1912.67,-3733.01,0.0,1600,90
3,crps,is1,1126.0,2254.09,0.0,1600,90
4,dss,sse,217.85,459.24,0.0,1600,90
5,dss,crps,274.8,574.14,0.0,1600,90
6,dss,dss,-1948.04,-3674.99,0.0,1600,90
7,dss,is1,1124.03,2259.5,0.0,1600,90
8,is1,sse,218.05,458.71,0.0,1600,90
9,is1,crps,275.11,575.14,0.0,1600,90
10,is1,dss,-1933.53,-3685.1,0.0,1600,90
11,is1,is1,1117.67,2268.04,0.0,1600,90
12,sse,sse,217.04,456.82,0.0,1600,90
13,sse,crps,276.08,576.7,0.0,1600,90
14,sse,dss,-1925.58,-3715.83,0.0,1600,90
15,sse,is1,1126.83,2265.98,0.0,1600,90
16,crps,sse,218.45,455.82,0.1,1600,90
17,crps,crps,275.53,572.41,0.1,1600,90
18,crps,dss,-1910.24,-3740.18,0.1,1600,90
19,crps,is1,1128.94,2247.99,0.1,1600,90
20,dss,sse,219.69,457.17,0.1,1600,90
21,dss,crps,277.76,572.0,0.1,1600,90
22,dss,dss,-1929.56,-3694.57,0.1,1600,90
23,dss,is1,1134.3,2249.91,0.1,1600,90
24,is1,sse,218.29,458.0,0.1,1600,90
25,is1,crps,275.57,573.79,0.1,1600,90
26,is1,dss,-1931.1,-3692.27,0.1,1600,90
27,is1,is1,1120.6,2261.94,0.1,1600,90
28,sse,sse,217.61,455.63,0.1,1600,90
29,sse,crps,276.8,575.08,0.1,1600,90
30,sse,dss,-1909.53,-3727.16,0.1,1600,90
31,sse,is1,1129.38,2260.78,0.1,1600,90
32,crps,sse,218.61,455.47,0.3,1600,90
33,crps,crps,275.76,572.08,0.3,1600,90
34,crps,dss,-1902.69,-3735.42,0.3,1600,90
35,crps,is1,1130.8,2245.22,0.3,1600,90
36,dss,sse,221.39,460.15,0.3,1600,90
37,dss,crps,284.07,585.46,0.3,1600,90
38,dss,dss,-1891.78,-3619.9,0.3,1600,90
39,dss,is1,1156.73,2307.21,0.3,1600,90
40,is1,sse,219.66,455.61,0.3,1600,90
41,is1,crps,278.18,571.16,0.3,1600,90
42,is1,dss,-1898.56,-3754.03,0.3,1600,90
43,is1,is1,1131.87,2249.41,0.3,1600,90
44,sse,sse,218.91,454.12,0.3,1600,90
45,sse,crps,278.98,574.25,0.3,1600,90
46,sse,dss,-1896.46,-3741.1,0.3,1600,90
47,sse,is1,1135.41,2256.82,0.3,1600,90
48,crps,sse,220.32,454.27,0.5,1600,90
49,crps,crps,278.74,572.08,0.5,1600,90
50,crps,dss,-1866.99,-3726.72,0.5,1600,90
51,crps,is1,1138.92,2248.64,0.5,1600,90
52,dss,sse,224.9,464.49,0.5,1600,90
53,dss,crps,295.84,606.52,0.5,1600,90
54,dss,dss,-1856.7,-3576.45,0.5,1600,90
55,dss,is1,1209.79,2410.24,0.5,1600,90
56,is1,sse,219.71,456.11,0.5,1600,90
57,is1,crps,279.48,574.99,0.5,1600,90
58,is1,dss,-1893.79,-3734.54,0.5,1600,90
59,is1,is1,1136.15,2261.12,0.5,1600,90
60,sse,sse,219.71,456.11,0.5,1600,90
61,sse,crps,279.48,574.99,0.5,1600,90
62,sse,dss,-1893.79,-3734.54,0.5,1600,90
63,sse,is1,1136.15,2261.12,0.5,1600,90
64,crps,sse,220.32,454.27,0.8,1600,90
65,crps,crps,278.74,572.08,0.8,1600,90
66,crps,dss,-1866.99,-3726.72,0.8,1600,90
67,crps,is1,1138.92,2248.64,0.8,1600,90
68,dss,sse,224.9,464.49,0.8,1600,90
69,dss,crps,295.84,606.52,0.8,1600,90
70,dss,dss,-1856.7,-3576.45,0.8,1600,90
71,dss,is1,1209.79,2410.24,0.8,1600,90
72,is1,sse,219.71,456.11,0.8,1600,90
73,is1,crps,279.48,574.99,0.8,1600,90
74,is1,dss,-1893.79,-3734.54,0.8,1600,90
75,is1,is1,1136.15,2261.12,0.8,1600,90
76,sse,sse,224.2,460.94,0.8,1600,90
77,sse,crps,292.53,596.76,0.8,1600,90
78,sse,dss,-1739.6,-3456.44,0.8,1600,90
79,sse,is1,1199.99,2360.66,0.8,1600,90
