,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,25.02,478.53,0.0,200,8
1,crps,crps,32.76,603.04,0.0,200,8
2,crps,dss,-262.87,-3475.11,0.0,200,8
3,crps,is1,132.32,2402.4,0.0,200,8
4,dss,sse,24.44,496.93,0.0,200,8
5,dss,crps,32.81,614.19,0.0,200,8
6,dss,dss,-267.83,-3381.96,0.0,200,8
7,dss,is1,131.1,2499.48,0.0,200,8
8,is1,sse,24.56,492.58,0.0,200,8
9,is1,crps,32.85,605.34,0.0,200,8
10,is1,dss,-266.41,-3427.04,0.0,200,8
11,is1,is1,130.74,2466.17,0.0,200,8
12,sse,sse,23.09,533.53,0.0,200,8
13,sse,crps,32.56,640.32,0.0,200,8
14,sse,dss,-265.81,-3116.64,0.0,200,8
15,sse,is1,138.39,2507.09,0.0,200,8
16,crps,sse,25.02,478.53,0.1,200,8
17,crps,crps,32.76,603.04,0.1,200,8
18,crps,dss,-262.87,-3475.11,0.1,200,8
19,crps,is1,132.32,2402.4,0.1,200,8
20,dss,sse,24.5,494.51,0.1,200,8
21,dss,crps,32.89,611.72,0.1,200,8
22,dss,dss,-267.26,-3406.26,0.1,200,8
23,dss,is1,131.12,2498.95,0.1,200,8
24,is1,sse,24.56,492.58,0.1,200,8
25,is1,crps,32.85,605.34,0.1,200,8
26,is1,dss,-266.41,-3427.04,0.1,200,8
27,is1,is1,130.74,2466.17,0.1,200,8
28,sse,sse,23.09,533.53,0.1,200,8
29,sse,crps,32.56,640.32,0.1,200,8
30,sse,dss,-265.81,-3116.64,0.1,200,8
31,sse,is1,138.39,2507.09,0.1,200,8
32,crps,sse,25.02,478.53,0.3,200,8
33,crps,crps,32.76,603.04,0.3,200,8
34,crps,dss,-262.87,-3475.11,0.3,200,8
35,crps,is1,132.32,2402.4,0.3,200,8
36,dss,sse,24.66,490.64,0.3,200,8
37,dss,crps,33.2,607.08,0.3,200,8
38,dss,dss,-265.6,-3444.91,0.3,200,8
39,dss,is1,132.34,2488.91,0.3,200,8
40,is1,sse,24.6,490.29,0.3,200,8
41,is1,crps,32.9,603.05,0.3,200,8
42,is1,dss,-266.07,-3449.94,0.3,200,8
43,is1,is1,130.85,2463.17,0.3,200,8
44,sse,sse,23.31,526.79,0.3,200,8
45,sse,crps,33.53,638.15,0.3,200,8
46,sse,dss,-252.0,-3087.67,0.3,200,8
47,sse,is1,139.73,2506.17,0.3,200,8
48,crps,sse,25.12,475.82,0.5,200,8
49,crps,crps,32.9,599.6,0.5,200,8
50,crps,dss,-261.91,-3502.16,0.5,200,8
51,crps,is1,132.73,2387.19,0.5,200,8
52,dss,sse,25.42,490.7,0.5,200,8
53,dss,crps,34.95,617.09,0.5,200,8
54,dss,dss,-257.22,-3456.14,0.5,200,8
55,dss,is1,143.12,2525.35,0.5,200,8
56,is1,sse,24.6,490.15,0.5,200,8
57,is1,crps,32.93,602.45,0.5,200,8
58,is1,dss,-266.06,-3451.34,0.5,200,8
59,is1,is1,131.05,2461.29,0.5,200,8
60,sse,sse,23.31,526.79,0.5,200,8
61,sse,crps,33.53,638.15,0.5,200,8
62,sse,dss,-252.0,-3087.67,0.5,200,8
63,sse,is1,139.73,2506.17,0.5,200,8
64,crps,sse,25.19,474.78,0.8,200,8
65,crps,crps,33.05,597.83,0.8,200,8
66,crps,dss,-261.19,-3512.6,0.8,200,8
67,crps,is1,133.37,2383.58,0.8,200,8
68,dss,sse,25.42,490.7,0.8,200,8
69,dss,crps,34.95,617.09,0.8,200,8
70,dss,dss,-257.22,-3456.14,0.8,200,8
71,dss,is1,143.12,2525.35,0.8,200,8
72,is1,sse,24.61,490.25,0.8,200,8
73,is1,crps,33.0,601.72,0.8,200,8
74,is1,dss,-265.91,-3450.4,0.8,200,8
75,is1,is1,131.4,2453.89,0.8,200,8
76,sse,sse,23.57,528.93,0.8,200,8
77,sse,crps,33.91,640.39,0.8,200,8
78,sse,dss,-249.38,-3066.22,0.8,200,8
79,sse,is1,143.24,2525.93,0.8,200,8
