,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,469.58,392.75,0.0,1600,13
1,crps,crps,411.7,392.28,0.0,1600,13
2,crps,dss,-1102.89,-1160.44,0.0,1600,13
3,crps,is1,5226.16,5083.39,0.0,1600,13
4,dss,sse,505.54,404.35,0.0,1600,13
5,dss,crps,424.13,397.24,0.0,1600,13
6,dss,dss,-1032.56,-1119.79,0.0,1600,13
7,dss,is1,5276.66,5119.59,0.0,1600,13
8,is1,sse,515.41,486.4,0.0,1600,13
9,is1,crps,425.29,417.34,0.0,1600,13
10,is1,dss,-842.7,-889.12,0.0,1600,13
11,is1,is1,5248.72,5146.0,0.0,1600,13
12,sse,sse,469.56,392.78,0.0,1600,13
13,sse,crps,411.74,392.31,0.0,1600,13
14,sse,dss,-1103.09,-1160.1,0.0,1600,13
15,sse,is1,5226.7,5083.79,0.0,1600,13
16,crps,sse,474.86,398.73,0.1,1600,13
17,crps,crps,415.23,392.94,0.1,1600,13
18,crps,dss,-1062.33,-1023.63,0.1,1600,13
19,crps,is1,5245.01,5090.27,0.1,1600,13
20,dss,sse,507.46,402.47,0.1,1600,13
21,dss,crps,425.74,394.87,0.1,1600,13
22,dss,dss,-1014.4,-1148.25,0.1,1600,13
23,dss,is1,5280.23,5112.88,0.1,1600,13
24,is1,sse,804.69,669.44,0.1,1600,13
25,is1,crps,503.16,467.86,0.1,1600,13
26,is1,dss,380.79,156.02,0.1,1600,13
27,is1,is1,5297.78,5149.22,0.1,1600,13
28,sse,sse,474.86,398.73,0.1,1600,13
29,sse,crps,415.23,392.94,0.1,1600,13
30,sse,dss,-1062.33,-1023.63,0.1,1600,13
31,sse,is1,5245.01,5090.27,0.1,1600,13
32,crps,sse,1656.27,1641.33,0.3,1600,13
33,crps,crps,840.33,833.07,0.3,1600,13
34,crps,dss,845.38,842.94,0.3,1600,13
35,crps,is1,6185.82,6135.83,0.3,1600,13
36,dss,sse,1656.27,1641.33,0.3,1600,13
37,dss,crps,840.33,833.07,0.3,1600,13
38,dss,dss,845.38,842.94,0.3,1600,13
39,dss,is1,6185.82,6135.83,0.3,1600,13
40,is1,sse,1937.79,1762.27,0.3,1600,13
41,is1,crps,845.73,805.2,0.3,1600,13
42,is1,dss,1586.21,1443.72,0.3,1600,13
43,is1,is1,5728.65,5612.25,0.3,1600,13
44,sse,sse,1656.27,1641.33,0.3,1600,13
45,sse,crps,840.33,833.07,0.3,1600,13
46,sse,dss,845.38,842.94,0.3,1600,13
47,sse,is1,6185.82,6135.83,0.3,1600,13
48,crps,sse,1656.27,1641.33,0.5,1600,13
49,crps,crps,840.33,833.07,0.5,1600,13
50,crps,dss,845.38,842.94,0.5,1600,13
51,crps,is1,6185.82,6135.83,0.5,1600,13
52,dss,sse,1656.27,1641.33,0.5,1600,13
53,dss,crps,840.33,833.07,0.5,1600,13
54,dss,dss,845.38,842.94,0.5,1600,13
55,dss,is1,6185.82,6135.83,0.5,1600,13
56,is1,sse,2228.72,2046.19,0.5,1600,13
57,is1,crps,964.06,918.87,0.5,1600,13
58,is1,dss,2106.62,1999.86,0.5,1600,13
59,is1,is1,6171.69,6102.5,0.5,1600,13
60,sse,sse,1656.27,1641.33,0.5,1600,13
61,sse,crps,840.33,833.07,0.5,1600,13
62,sse,dss,845.38,842.94,0.5,1600,13
63,sse,is1,6185.82,6135.83,0.5,1600,13
64,crps,sse,1656.27,1641.33,0.8,1600,13
65,crps,crps,840.33,833.07,0.8,1600,13
66,crps,dss,845.38,842.94,0.8,1600,13
67,crps,is1,6185.82,6135.83,0.8,1600,13
68,dss,sse,1656.27,1641.33,0.8,1600,13
69,dss,crps,840.33,833.07,0.8,1600,13
70,dss,dss,845.38,842.94,0.8,1600,13
71,dss,is1,6185.82,6135.83,0.8,1600,13
72,is1,sse,2228.72,2046.19,0.8,1600,13
73,is1,crps,964.06,918.87,0.8,1600,13
74,is1,dss,2106.62,1999.86,0.8,1600,13
75,is1,is1,6171.69,6102.5,0.8,1600,13
76,sse,sse,1656.27,1641.33,0.8,1600,13
77,sse,crps,840.33,833.07,0.8,1600,13
78,sse,dss,845.38,842.94,0.8,1600,13
79,sse,is1,6185.82,6135.83,0.8,1600,13
