,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,75.25,742.23,0.0,200,31
1,crps,crps,52.13,471.87,0.0,200,31
2,crps,dss,-131.94,-843.57,0.0,200,31
3,crps,is1,649.39,5485.43,0.0,200,31
4,dss,sse,75.52,739.53,0.0,200,31
5,dss,crps,52.4,470.23,0.0,200,31
6,dss,dss,-134.95,-803.31,0.0,200,31
7,dss,is1,650.09,5486.46,0.0,200,31
8,is1,sse,123.23,821.57,0.0,200,31
9,is1,crps,63.47,504.83,0.0,200,31
10,is1,dss,-63.91,-679.99,0.0,200,31
11,is1,is1,650.93,5255.59,0.0,200,31
12,sse,sse,75.03,789.16,0.0,200,31
13,sse,crps,52.55,484.08,0.0,200,31
14,sse,dss,-120.74,-519.9,0.0,200,31
15,sse,is1,647.73,5480.58,0.0,200,31
16,crps,sse,78.99,778.3,0.1,200,31
17,crps,crps,54.53,472.61,0.1,200,31
18,crps,dss,-86.72,-530.96,0.1,200,31
19,crps,is1,652.19,5444.73,0.1,200,31
20,dss,sse,77.58,719.07,0.1,200,31
21,dss,crps,53.59,459.44,0.1,200,31
22,dss,dss,-121.02,-1020.52,0.1,200,31
23,dss,is1,651.8,5461.77,0.1,200,31
24,is1,sse,176.24,1023.66,0.1,200,31
25,is1,crps,75.94,543.34,0.1,200,31
26,is1,dss,96.17,609.09,0.1,200,31
27,is1,is1,655.48,5234.81,0.1,200,31
28,sse,sse,78.99,778.3,0.1,200,31
29,sse,crps,54.53,472.61,0.1,200,31
30,sse,dss,-86.72,-530.96,0.1,200,31
31,sse,is1,652.19,5444.73,0.1,200,31
32,crps,sse,227.21,1772.9,0.3,200,31
33,crps,crps,111.06,865.24,0.3,200,31
34,crps,dss,137.6,966.6,0.3,200,31
35,crps,is1,760.82,6235.73,0.3,200,31
36,dss,sse,227.21,1772.9,0.3,200,31
37,dss,crps,111.06,865.24,0.3,200,31
38,dss,dss,137.6,966.6,0.3,200,31
39,dss,is1,760.82,6235.73,0.3,200,31
40,is1,sse,311.33,2024.39,0.3,200,31
41,is1,crps,127.18,914.22,0.3,200,31
42,is1,dss,280.13,2035.95,0.3,200,31
43,is1,is1,759.45,6095.81,0.3,200,31
44,sse,sse,227.21,1772.9,0.3,200,31
45,sse,crps,111.06,865.24,0.3,200,31
46,sse,dss,137.6,966.6,0.3,200,31
47,sse,is1,760.82,6235.73,0.3,200,31
48,crps,sse,227.21,1772.9,0.5,200,31
49,crps,crps,111.06,865.24,0.5,200,31
50,crps,dss,137.6,966.6,0.5,200,31
51,crps,is1,760.82,6235.73,0.5,200,31
52,dss,sse,227.21,1772.9,0.5,200,31
53,dss,crps,111.06,865.24,0.5,200,31
54,dss,dss,137.6,966.6,0.5,200,31
55,dss,is1,760.82,6235.73,0.5,200,31
56,is1,sse,311.33,2024.39,0.5,200,31
57,is1,crps,127.18,914.22,0.5,200,31
58,is1,dss,280.13,2035.95,0.5,200,31
59,is1,is1,759.45,6095.81,0.5,200,31
60,sse,sse,227.21,1772.9,0.5,200,31
61,sse,crps,111.06,865.24,0.5,200,31
62,sse,dss,137.6,966.6,0.5,200,31
63,sse,is1,760.82,6235.73,0.5,200,31
64,crps,sse,227.21,1772.9,0.8,200,31
65,crps,crps,111.06,865.24,0.8,200,31
66,crps,dss,137.6,966.6,0.8,200,31
67,crps,is1,760.82,6235.73,0.8,200,31
68,dss,sse,227.21,1772.9,0.8,200,31
69,dss,crps,111.06,865.24,0.8,200,31
70,dss,dss,137.6,966.6,0.8,200,31
71,dss,is1,760.82,6235.73,0.8,200,31
72,is1,sse,311.33,2024.39,0.8,200,31
73,is1,crps,127.18,914.22,0.8,200,31
74,is1,dss,280.13,2035.95,0.8,200,31
75,is1,is1,759.45,6095.81,0.8,200,31
76,sse,sse,227.21,1772.9,0.8,200,31
77,sse,crps,111.06,865.24,0.8,200,31
78,sse,dss,137.6,966.6,0.8,200,31
79,sse,is1,760.82,6235.73,0.8,200,31
