,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,31.31,496.33,0.0,200,85
1,crps,crps,34.93,609.44,0.0,200,85
2,crps,dss,-233.63,-3162.95,0.0,200,85
3,crps,is1,144.33,2463.04,0.0,200,85
4,dss,sse,31.07,501.55,0.0,200,85
5,dss,crps,35.27,619.43,0.0,200,85
6,dss,dss,-244.25,-2981.57,0.0,200,85
7,dss,is1,146.71,2637.51,0.0,200,85
8,is1,sse,31.07,506.56,0.0,200,85
9,is1,crps,34.91,620.94,0.0,200,85
10,is1,dss,-223.37,-3108.12,0.0,200,85
11,is1,is1,141.42,2465.86,0.0,200,85
12,sse,sse,30.71,516.33,0.0,200,85
13,sse,crps,35.24,619.53,0.0,200,85
14,sse,dss,-235.21,-3018.72,0.0,200,85
15,sse,is1,144.25,2622.22,0.0,200,85
16,crps,sse,31.31,496.33,0.1,200,85
17,crps,crps,34.93,609.44,0.1,200,85
18,crps,dss,-233.63,-3162.95,0.1,200,85
19,crps,is1,144.33,2463.04,0.1,200,85
20,dss,sse,31.7,495.33,0.1,200,85
21,dss,crps,36.53,622.75,0.1,200,85
22,dss,dss,-237.44,-3035.09,0.1,200,85
23,dss,is1,151.29,2653.99,0.1,200,85
24,is1,sse,31.07,506.56,0.1,200,85
25,is1,crps,34.91,620.94,0.1,200,85
26,is1,dss,-223.37,-3108.12,0.1,200,85
27,is1,is1,141.42,2465.86,0.1,200,85
28,sse,sse,30.71,516.33,0.1,200,85
29,sse,crps,35.24,619.53,0.1,200,85
30,sse,dss,-235.21,-3018.72,0.1,200,85
31,sse,is1,144.25,2622.22,0.1,200,85
32,crps,sse,31.31,496.33,0.3,200,85
33,crps,crps,34.93,609.44,0.3,200,85
34,crps,dss,-233.63,-3162.95,0.3,200,85
35,crps,is1,144.33,2463.04,0.3,200,85
36,dss,sse,31.7,495.33,0.3,200,85
37,dss,crps,36.53,622.75,0.3,200,85
38,dss,dss,-237.44,-3035.09,0.3,200,85
39,dss,is1,151.29,2653.99,0.3,200,85
40,is1,sse,31.07,506.48,0.3,200,85
41,is1,crps,34.95,620.93,0.3,200,85
42,is1,dss,-223.36,-3108.92,0.3,200,85
43,is1,is1,141.63,2467.47,0.3,200,85
44,sse,sse,30.98,518.51,0.3,200,85
45,sse,crps,36.54,634.62,0.3,200,85
46,sse,dss,-232.49,-2997.44,0.3,200,85
47,sse,is1,150.91,2696.59,0.3,200,85
48,crps,sse,31.31,496.33,0.5,200,85
49,crps,crps,34.99,608.79,0.5,200,85
50,crps,dss,-233.63,-3162.96,0.5,200,85
51,crps,is1,144.5,2460.59,0.5,200,85
52,dss,sse,32.46,466.74,0.5,200,85
53,dss,crps,37.35,619.44,0.5,200,85
54,dss,dss,-226.15,-3344.38,0.5,200,85
55,dss,is1,152.49,2459.25,0.5,200,85
56,is1,sse,31.31,504.41,0.5,200,85
57,is1,crps,35.48,615.06,0.5,200,85
58,is1,dss,-220.87,-3130.59,0.5,200,85
59,is1,is1,143.52,2414.06,0.5,200,85
60,sse,sse,30.98,518.51,0.5,200,85
61,sse,crps,36.54,634.62,0.5,200,85
62,sse,dss,-232.49,-2997.44,0.5,200,85
63,sse,is1,150.91,2696.59,0.5,200,85
64,crps,sse,31.51,496.03,0.8,200,85
65,crps,crps,35.47,605.18,0.8,200,85
66,crps,dss,-231.66,-3165.99,0.8,200,85
67,crps,is1,146.5,2437.91,0.8,200,85
68,dss,sse,32.46,466.74,0.8,200,85
69,dss,crps,37.35,619.44,0.8,200,85
70,dss,dss,-226.15,-3344.38,0.8,200,85
71,dss,is1,152.49,2459.25,0.8,200,85
72,is1,sse,32.56,467.67,0.8,200,85
73,is1,crps,36.37,598.07,0.8,200,85
74,is1,dss,-204.11,-3271.31,0.8,200,85
75,is1,is1,146.05,2355.52,0.8,200,85
76,sse,sse,32.67,469.05,0.8,200,85
77,sse,crps,37.97,625.63,0.8,200,85
78,sse,dss,-202.9,-3279.4,0.8,200,85
79,sse,is1,156.0,2499.81,0.8,200,85
