,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,26.68,480.93,0.0,200,54
1,crps,crps,32.52,604.09,0.0,200,54
2,crps,dss,-263.88,-3455.44,0.0,200,54
3,crps,is1,140.09,2378.54,0.0,200,54
4,dss,sse,27.2,476.19,0.0,200,54
5,dss,crps,33.5,605.22,0.0,200,54
6,dss,dss,-253.91,-3509.71,0.0,200,54
7,dss,is1,141.62,2388.93,0.0,200,54
8,is1,sse,25.59,491.28,0.0,200,54
9,is1,crps,32.01,610.98,0.0,200,54
10,is1,dss,-267.03,-3428.95,0.0,200,54
11,is1,is1,135.46,2468.51,0.0,200,54
12,sse,sse,26.3,491.87,0.0,200,54
13,sse,crps,33.0,610.81,0.0,200,54
14,sse,dss,-255.38,-3430.32,0.0,200,54
15,sse,is1,140.77,2455.4,0.0,200,54
16,crps,sse,26.69,480.72,0.1,200,54
17,crps,crps,32.55,603.33,0.1,200,54
18,crps,dss,-263.75,-3457.6,0.1,200,54
19,crps,is1,140.24,2383.52,0.1,200,54
20,dss,sse,27.62,476.18,0.1,200,54
21,dss,crps,34.9,615.33,0.1,200,54
22,dss,dss,-249.72,-3509.81,0.1,200,54
23,dss,is1,148.1,2456.8,0.1,200,54
24,is1,sse,25.59,491.28,0.1,200,54
25,is1,crps,32.01,610.98,0.1,200,54
26,is1,dss,-267.03,-3428.95,0.1,200,54
27,is1,is1,135.46,2468.51,0.1,200,54
28,sse,sse,26.31,491.66,0.1,200,54
29,sse,crps,33.04,610.05,0.1,200,54
30,sse,dss,-255.25,-3432.48,0.1,200,54
31,sse,is1,140.92,2460.38,0.1,200,54
32,crps,sse,26.77,479.28,0.3,200,54
33,crps,crps,32.68,600.82,0.3,200,54
34,crps,dss,-262.93,-3471.94,0.3,200,54
35,crps,is1,140.79,2360.07,0.3,200,54
36,dss,sse,28.19,466.87,0.3,200,54
37,dss,crps,35.74,617.01,0.3,200,54
38,dss,dss,-243.11,-3504.33,0.3,200,54
39,dss,is1,151.43,2485.59,0.3,200,54
40,is1,sse,27.4,464.94,0.3,200,54
41,is1,crps,33.44,585.99,0.3,200,54
42,is1,dss,-258.8,-3575.11,0.3,200,54
43,is1,is1,140.53,2339.74,0.3,200,54
44,sse,sse,26.72,491.86,0.3,200,54
45,sse,crps,34.4,620.92,0.3,200,54
46,sse,dss,-251.19,-3430.42,0.3,200,54
47,sse,is1,147.25,2523.28,0.3,200,54
48,crps,sse,27.64,472.55,0.5,200,54
49,crps,crps,33.58,589.18,0.5,200,54
50,crps,dss,-239.93,-3528.99,0.5,200,54
51,crps,is1,145.25,2257.99,0.5,200,54
52,dss,sse,28.69,465.38,0.5,200,54
53,dss,crps,36.42,619.65,0.5,200,54
54,dss,dss,-230.01,-3441.33,0.5,200,54
55,dss,is1,156.3,2475.88,0.5,200,54
56,is1,sse,28.39,457.51,0.5,200,54
57,is1,crps,34.16,578.82,0.5,200,54
58,is1,dss,-235.67,-3627.51,0.5,200,54
59,is1,is1,145.27,2257.55,0.5,200,54
60,sse,sse,28.19,466.87,0.5,200,54
61,sse,crps,35.74,617.01,0.5,200,54
62,sse,dss,-243.11,-3504.33,0.5,200,54
63,sse,is1,151.43,2485.59,0.5,200,54
64,crps,sse,27.64,472.55,0.8,200,54
65,crps,crps,33.58,589.18,0.8,200,54
66,crps,dss,-239.93,-3528.99,0.8,200,54
67,crps,is1,145.25,2257.99,0.8,200,54
68,dss,sse,28.69,465.38,0.8,200,54
69,dss,crps,36.42,619.65,0.8,200,54
70,dss,dss,-230.01,-3441.33,0.8,200,54
71,dss,is1,156.3,2475.88,0.8,200,54
72,is1,sse,28.39,457.51,0.8,200,54
73,is1,crps,34.16,578.82,0.8,200,54
74,is1,dss,-235.67,-3627.51,0.8,200,54
75,is1,is1,145.27,2257.55,0.8,200,54
76,sse,sse,28.69,465.38,0.8,200,54
77,sse,crps,36.42,619.65,0.8,200,54
78,sse,dss,-230.01,-3441.33,0.8,200,54
79,sse,is1,156.3,2475.88,0.8,200,54
