,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,57.43,472.32,0.0,400,45
1,crps,crps,69.94,591.58,0.0,400,45
2,crps,dss,-496.54,-3553.98,0.0,400,45
3,crps,is1,286.78,2324.88,0.0,400,45
4,dss,sse,55.02,486.88,0.0,400,45
5,dss,crps,69.12,594.77,0.0,400,45
6,dss,dss,-509.94,-3526.73,0.0,400,45
7,dss,is1,283.76,2351.89,0.0,400,45
8,is1,sse,55.81,480.79,0.0,400,45
9,is1,crps,69.85,590.84,0.0,400,45
10,is1,dss,-504.68,-3592.72,0.0,400,45
11,is1,is1,283.81,2362.61,0.0,400,45
12,sse,sse,55.64,476.54,0.0,400,45
13,sse,crps,69.41,588.0,0.0,400,45
14,sse,dss,-504.65,-3592.19,0.0,400,45
15,sse,is1,290.5,2302.61,0.0,400,45
16,crps,sse,57.44,472.27,0.1,400,45
17,crps,crps,69.99,591.26,0.1,400,45
18,crps,dss,-496.49,-3554.45,0.1,400,45
19,crps,is1,287.28,2325.45,0.1,400,45
20,dss,sse,55.29,486.35,0.1,400,45
21,dss,crps,69.68,591.81,0.1,400,45
22,dss,dss,-507.28,-3531.98,0.1,400,45
23,dss,is1,284.82,2348.42,0.1,400,45
24,is1,sse,55.81,480.64,0.1,400,45
25,is1,crps,69.9,589.79,0.1,400,45
26,is1,dss,-504.67,-3594.3,0.1,400,45
27,is1,is1,284.17,2355.77,0.1,400,45
28,sse,sse,55.91,476.02,0.1,400,45
29,sse,crps,69.97,585.03,0.1,400,45
30,sse,dss,-501.99,-3597.43,0.1,400,45
31,sse,is1,291.57,2299.14,0.1,400,45
32,crps,sse,57.8,469.41,0.3,400,45
33,crps,crps,70.67,585.37,0.3,400,45
34,crps,dss,-492.84,-3583.1,0.3,400,45
35,crps,is1,288.94,2310.88,0.3,400,45
36,dss,sse,60.16,466.6,0.3,400,45
37,dss,crps,74.88,600.47,0.3,400,45
38,dss,dss,-479.91,-3559.95,0.3,400,45
39,dss,is1,311.73,2391.44,0.3,400,45
40,is1,sse,60.74,457.48,0.3,400,45
41,is1,crps,72.89,575.48,0.3,400,45
42,is1,dss,-451.95,-3706.94,0.3,400,45
43,is1,is1,299.85,2258.41,0.3,400,45
44,sse,sse,57.81,471.6,0.3,400,45
45,sse,crps,73.1,595.56,0.3,400,45
46,sse,dss,-452.78,-3509.39,0.3,400,45
47,sse,is1,304.54,2329.4,0.3,400,45
48,crps,sse,58.99,463.77,0.5,400,45
49,crps,crps,71.73,579.39,0.5,400,45
50,crps,dss,-484.15,-3629.23,0.5,400,45
51,crps,is1,293.61,2269.95,0.5,400,45
52,dss,sse,62.48,466.58,0.5,400,45
53,dss,crps,78.89,618.63,0.5,400,45
54,dss,dss,-421.08,-3425.64,0.5,400,45
55,dss,is1,327.16,2455.81,0.5,400,45
56,is1,sse,60.74,457.48,0.5,400,45
57,is1,crps,72.89,575.48,0.5,400,45
58,is1,dss,-451.95,-3706.94,0.5,400,45
59,is1,is1,299.85,2258.41,0.5,400,45
60,sse,sse,58.64,476.15,0.5,400,45
61,sse,crps,75.69,616.88,0.5,400,45
62,sse,dss,-444.43,-3463.89,0.5,400,45
63,sse,is1,318.16,2430.21,0.5,400,45
64,crps,sse,60.74,457.48,0.8,400,45
65,crps,crps,72.89,575.48,0.8,400,45
66,crps,dss,-451.95,-3706.94,0.8,400,45
67,crps,is1,299.85,2258.41,0.8,400,45
68,dss,sse,62.48,466.58,0.8,400,45
69,dss,crps,78.89,618.63,0.8,400,45
70,dss,dss,-421.08,-3425.64,0.8,400,45
71,dss,is1,327.16,2455.81,0.8,400,45
72,is1,sse,60.74,457.48,0.8,400,45
73,is1,crps,72.89,575.48,0.8,400,45
74,is1,dss,-451.95,-3706.94,0.8,400,45
75,is1,is1,299.85,2258.41,0.8,400,45
76,sse,sse,62.48,466.58,0.8,400,45
77,sse,crps,78.89,618.63,0.8,400,45
78,sse,dss,-421.08,-3425.64,0.8,400,45
79,sse,is1,327.16,2455.81,0.8,400,45
