,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,50.83,474.31,0.0,400,25
1,crps,crps,64.48,595.93,0.0,400,25
2,crps,dss,-508.59,-3578.26,0.0,400,25
3,crps,is1,258.09,2335.76,0.0,400,25
4,dss,sse,51.27,472.79,0.0,400,25
5,dss,crps,65.3,598.87,0.0,400,25
6,dss,dss,-511.18,-3552.67,0.0,400,25
7,dss,is1,260.45,2385.91,0.0,400,25
8,is1,sse,53.37,466.32,0.0,400,25
9,is1,crps,67.3,597.41,0.0,400,25
10,is1,dss,-490.68,-3448.29,0.0,400,25
11,is1,is1,262.1,2372.96,0.0,400,25
12,sse,sse,50.58,476.68,0.0,400,25
13,sse,crps,65.65,600.3,0.0,400,25
14,sse,dss,-508.23,-3524.23,0.0,400,25
15,sse,is1,260.07,2343.85,0.0,400,25
16,crps,sse,50.85,474.18,0.1,400,25
17,crps,crps,64.54,595.41,0.1,400,25
18,crps,dss,-508.4,-3579.52,0.1,400,25
19,crps,is1,258.1,2335.37,0.1,400,25
20,dss,sse,51.95,475.23,0.1,400,25
21,dss,crps,68.44,612.84,0.1,400,25
22,dss,dss,-501.09,-3420.33,0.1,400,25
23,dss,is1,273.71,2472.52,0.1,400,25
24,is1,sse,53.37,466.09,0.1,400,25
25,is1,crps,67.4,597.22,0.1,400,25
26,is1,dss,-490.34,-3450.09,0.1,400,25
27,is1,is1,262.31,2362.36,0.1,400,25
28,sse,sse,50.66,478.15,0.1,400,25
29,sse,crps,66.7,608.65,0.1,400,25
30,sse,dss,-507.46,-3509.52,0.1,400,25
31,sse,is1,266.59,2403.38,0.1,400,25
32,crps,sse,51.0,473.18,0.3,400,25
33,crps,crps,65.13,590.35,0.3,400,25
34,crps,dss,-505.47,-3594.23,0.3,400,25
35,crps,is1,259.1,2318.08,0.3,400,25
36,dss,sse,54.04,463.75,0.3,400,25
37,dss,crps,70.31,604.24,0.3,400,25
38,dss,dss,-482.71,-3480.62,0.3,400,25
39,dss,is1,280.39,2414.04,0.3,400,25
40,is1,sse,53.64,464.28,0.3,400,25
41,is1,crps,67.99,591.76,0.3,400,25
42,is1,dss,-487.36,-3464.17,0.3,400,25
43,is1,is1,265.37,2331.46,0.3,400,25
44,sse,sse,51.45,477.85,0.3,400,25
45,sse,crps,68.62,614.77,0.3,400,25
46,sse,dss,-497.56,-3400.7,0.3,400,25
47,sse,is1,274.66,2445.51,0.3,400,25
48,crps,sse,51.3,469.14,0.5,400,25
49,crps,crps,65.71,584.34,0.5,400,25
50,crps,dss,-499.63,-3637.26,0.5,400,25
51,crps,is1,261.96,2287.29,0.5,400,25
52,dss,sse,54.04,463.75,0.5,400,25
53,dss,crps,70.31,604.24,0.5,400,25
54,dss,dss,-482.71,-3480.62,0.5,400,25
55,dss,is1,280.39,2414.04,0.5,400,25
56,is1,sse,54.05,459.97,0.5,400,25
57,is1,crps,68.71,586.44,0.5,400,25
58,is1,dss,-476.97,-3636.71,0.5,400,25
59,is1,is1,267.99,2312.46,0.5,400,25
60,sse,sse,51.71,476.59,0.5,400,25
61,sse,crps,68.87,613.59,0.5,400,25
62,sse,dss,-494.63,-3409.18,0.5,400,25
63,sse,is1,275.68,2441.43,0.5,400,25
64,crps,sse,53.48,455.57,0.8,400,25
65,crps,crps,67.13,574.98,0.8,400,25
66,crps,dss,-487.05,-3742.99,0.8,400,25
67,crps,is1,263.89,2262.85,0.8,400,25
68,dss,sse,54.04,463.75,0.8,400,25
69,dss,crps,70.31,604.24,0.8,400,25
70,dss,dss,-482.71,-3480.62,0.8,400,25
71,dss,is1,280.39,2414.04,0.8,400,25
72,is1,sse,54.05,459.97,0.8,400,25
73,is1,crps,68.71,586.44,0.8,400,25
74,is1,dss,-476.97,-3636.71,0.8,400,25
75,is1,is1,267.99,2312.46,0.8,400,25
76,sse,sse,54.54,468.89,0.8,400,25
77,sse,crps,73.18,624.93,0.8,400,25
78,sse,dss,-443.77,-3264.69,0.8,400,25
79,sse,is1,290.48,2512.68,0.8,400,25
