,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,540.32,577.89,0.0,1600,47
1,crps,crps,422.78,439.24,0.0,1600,47
2,crps,dss,-813.38,-727.53,0.0,1600,47
3,crps,is1,5114.06,5129.1,0.0,1600,47
4,dss,sse,604.04,657.68,0.0,1600,47
5,dss,crps,441.72,462.61,0.0,1600,47
6,dss,dss,-845.15,-734.36,0.0,1600,47
7,dss,is1,5229.6,5301.61,0.0,1600,47
8,is1,sse,441.08,451.03,0.0,1600,47
9,is1,crps,395.95,401.41,0.0,1600,47
10,is1,dss,-1040.15,-1099.51,0.0,1600,47
11,is1,is1,5091.35,5109.11,0.0,1600,47
12,sse,sse,539.54,577.9,0.0,1600,47
13,sse,crps,422.86,438.58,0.0,1600,47
14,sse,dss,-820.87,-728.65,0.0,1600,47
15,sse,is1,5117.48,5125.18,0.0,1600,47
16,crps,sse,542.73,574.24,0.1,1600,47
17,crps,crps,425.88,436.39,0.1,1600,47
18,crps,dss,-789.7,-757.42,0.1,1600,47
19,crps,is1,5123.71,5118.61,0.1,1600,47
20,dss,sse,606.46,656.83,0.1,1600,47
21,dss,crps,444.29,460.99,0.1,1600,47
22,dss,dss,-806.99,-748.44,0.1,1600,47
23,dss,is1,5236.36,5295.79,0.1,1600,47
24,is1,sse,643.87,663.31,0.1,1600,47
25,is1,crps,464.37,465.17,0.1,1600,47
26,is1,dss,85.78,182.99,0.1,1600,47
27,is1,is1,5153.42,5147.31,0.1,1600,47
28,sse,sse,609.61,645.07,0.1,1600,47
29,sse,crps,450.55,461.54,0.1,1600,47
30,sse,dss,-578.52,-573.4,0.1,1600,47
31,sse,is1,5144.03,5143.52,0.1,1600,47
32,crps,sse,1697.88,1768.05,0.3,1600,47
33,crps,crps,839.83,861.46,0.3,1600,47
34,crps,dss,887.73,963.79,0.3,1600,47
35,crps,is1,6214.31,6233.67,0.3,1600,47
36,dss,sse,1697.88,1768.05,0.3,1600,47
37,dss,crps,839.83,861.46,0.3,1600,47
38,dss,dss,887.73,963.79,0.3,1600,47
39,dss,is1,6214.31,6233.67,0.3,1600,47
40,is1,sse,2113.04,2111.8,0.3,1600,47
41,is1,crps,925.33,931.15,0.3,1600,47
42,is1,dss,2024.61,2033.39,0.3,1600,47
43,is1,is1,6113.06,6114.1,0.3,1600,47
44,sse,sse,1697.88,1768.05,0.3,1600,47
45,sse,crps,839.83,861.46,0.3,1600,47
46,sse,dss,887.73,963.79,0.3,1600,47
47,sse,is1,6214.31,6233.67,0.3,1600,47
48,crps,sse,1697.88,1768.05,0.5,1600,47
49,crps,crps,839.83,861.46,0.5,1600,47
50,crps,dss,887.73,963.79,0.5,1600,47
51,crps,is1,6214.31,6233.67,0.5,1600,47
52,dss,sse,1697.88,1768.05,0.5,1600,47
53,dss,crps,839.83,861.46,0.5,1600,47
54,dss,dss,887.73,963.79,0.5,1600,47
55,dss,is1,6214.31,6233.67,0.5,1600,47
56,is1,sse,2113.04,2111.8,0.5,1600,47
57,is1,crps,925.33,931.15,0.5,1600,47
58,is1,dss,2024.61,2033.39,0.5,1600,47
59,is1,is1,6113.06,6114.1,0.5,1600,47
60,sse,sse,1697.88,1768.05,0.5,1600,47
61,sse,crps,839.83,861.46,0.5,1600,47
62,sse,dss,887.73,963.79,0.5,1600,47
63,sse,is1,6214.31,6233.67,0.5,1600,47
64,crps,sse,1697.88,1768.05,0.8,1600,47
65,crps,crps,839.83,861.46,0.8,1600,47
66,crps,dss,887.73,963.79,0.8,1600,47
67,crps,is1,6214.31,6233.67,0.8,1600,47
68,dss,sse,1697.88,1768.05,0.8,1600,47
69,dss,crps,839.83,861.46,0.8,1600,47
70,dss,dss,887.73,963.79,0.8,1600,47
71,dss,is1,6214.31,6233.67,0.8,1600,47
72,is1,sse,2113.04,2111.8,0.8,1600,47
73,is1,crps,925.33,931.15,0.8,1600,47
74,is1,dss,2024.61,2033.39,0.8,1600,47
75,is1,is1,6113.06,6114.1,0.8,1600,47
76,sse,sse,1697.88,1768.05,0.8,1600,47
77,sse,crps,839.83,861.46,0.8,1600,47
78,sse,dss,887.73,963.79,0.8,1600,47
79,sse,is1,6214.31,6233.67,0.8,1600,47
