,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,101.81,468.16,0.0,800,40
1,crps,crps,132.25,586.39,0.0,800,40
2,crps,dss,-1028.26,-3640.58,0.0,800,40
3,crps,is1,539.66,2285.06,0.0,800,40
4,dss,sse,101.81,469.51,0.0,800,40
5,dss,crps,132.89,589.21,0.0,800,40
6,dss,dss,-1029.43,-3628.63,0.0,800,40
7,dss,is1,540.48,2293.36,0.0,800,40
8,is1,sse,102.22,470.53,0.0,800,40
9,is1,crps,132.99,586.81,0.0,800,40
10,is1,dss,-1023.91,-3610.9,0.0,800,40
11,is1,is1,537.85,2295.82,0.0,800,40
12,sse,sse,101.33,472.3,0.0,800,40
13,sse,crps,133.38,594.08,0.0,800,40
14,sse,dss,-1021.93,-3567.42,0.0,800,40
15,sse,is1,539.22,2335.54,0.0,800,40
16,crps,sse,101.99,467.52,0.1,800,40
17,crps,crps,132.62,585.1,0.1,800,40
18,crps,dss,-1026.52,-3647.02,0.1,800,40
19,crps,is1,541.26,2281.87,0.1,800,40
20,dss,sse,105.08,466.45,0.1,800,40
21,dss,crps,140.1,601.8,0.1,800,40
22,dss,dss,-1006.64,-3628.71,0.1,800,40
23,dss,is1,574.45,2379.07,0.1,800,40
24,is1,sse,102.24,470.44,0.1,800,40
25,is1,crps,133.07,586.52,0.1,800,40
26,is1,dss,-1023.71,-3611.8,0.1,800,40
27,is1,is1,538.37,2294.18,0.1,800,40
28,sse,sse,101.68,471.8,0.1,800,40
29,sse,crps,134.15,592.92,0.1,800,40
30,sse,dss,-1016.88,-3552.28,0.1,800,40
31,sse,is1,542.8,2335.01,0.1,800,40
32,crps,sse,104.36,461.73,0.3,800,40
33,crps,crps,134.93,579.52,0.3,800,40
34,crps,dss,-1010.77,-3683.21,0.3,800,40
35,crps,is1,548.11,2276.19,0.3,800,40
36,dss,sse,105.41,465.74,0.3,800,40
37,dss,crps,141.53,604.14,0.3,800,40
38,dss,dss,-989.18,-3597.21,0.3,800,40
39,dss,is1,577.86,2393.45,0.3,800,40
40,is1,sse,103.94,462.23,0.3,800,40
41,is1,crps,135.7,582.31,0.3,800,40
42,is1,dss,-1001.58,-3643.07,0.3,800,40
43,is1,is1,546.78,2290.55,0.3,800,40
44,sse,sse,103.75,470.37,0.3,800,40
45,sse,crps,140.13,607.92,0.3,800,40
46,sse,dss,-995.84,-3581.42,0.3,800,40
47,sse,is1,573.66,2390.31,0.3,800,40
48,crps,sse,104.62,461.41,0.5,800,40
49,crps,crps,136.92,583.41,0.5,800,40
50,crps,dss,-997.08,-3640.46,0.5,800,40
51,crps,is1,553.36,2293.13,0.5,800,40
52,dss,sse,105.41,465.74,0.5,800,40
53,dss,crps,141.53,604.14,0.5,800,40
54,dss,dss,-989.18,-3597.21,0.5,800,40
55,dss,is1,577.86,2393.45,0.5,800,40
56,is1,sse,104.62,461.41,0.5,800,40
57,is1,crps,136.92,583.41,0.5,800,40
58,is1,dss,-997.08,-3640.46,0.5,800,40
59,is1,is1,553.36,2293.13,0.5,800,40
60,sse,sse,105.41,465.74,0.5,800,40
61,sse,crps,141.53,604.14,0.5,800,40
62,sse,dss,-989.18,-3597.21,0.5,800,40
63,sse,is1,577.86,2393.45,0.5,800,40
64,crps,sse,104.62,461.41,0.8,800,40
65,crps,crps,136.92,583.41,0.8,800,40
66,crps,dss,-997.08,-3640.46,0.8,800,40
67,crps,is1,553.36,2293.13,0.8,800,40
68,dss,sse,108.35,466.4,0.8,800,40
69,dss,crps,147.88,619.24,0.8,800,40
70,dss,dss,-927.02,-3418.15,0.8,800,40
71,dss,is1,603.19,2468.71,0.8,800,40
72,is1,sse,104.62,461.41,0.8,800,40
73,is1,crps,136.92,583.41,0.8,800,40
74,is1,dss,-997.08,-3640.46,0.8,800,40
75,is1,is1,553.36,2293.13,0.8,800,40
76,sse,sse,108.35,466.4,0.8,800,40
77,sse,crps,147.88,619.24,0.8,800,40
78,sse,dss,-927.02,-3418.15,0.8,800,40
79,sse,is1,603.19,2468.71,0.8,800,40
