,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,130.43,645.15,0.0,400,25
1,crps,crps,99.14,460.25,0.0,400,25
2,crps,dss,-296.88,-470.97,0.0,400,25
3,crps,is1,1167.35,5232.44,0.0,400,25
4,dss,sse,130.57,643.46,0.0,400,25
5,dss,crps,99.2,460.06,0.0,400,25
6,dss,dss,-297.14,-540.54,0.0,400,25
7,dss,is1,1167.17,5232.65,0.0,400,25
8,is1,sse,109.44,507.11,0.0,400,25
9,is1,crps,94.57,430.52,0.0,400,25
10,is1,dss,-267.0,-775.97,0.0,400,25
11,is1,is1,1174.32,5257.2,0.0,400,25
12,sse,sse,130.43,645.12,0.0,400,25
13,sse,crps,99.16,460.22,0.0,400,25
14,sse,dss,-296.93,-471.28,0.0,400,25
15,sse,is1,1167.68,5231.79,0.0,400,25
16,crps,sse,148.43,635.11,0.1,400,25
17,crps,crps,107.12,450.36,0.1,400,25
18,crps,dss,-180.09,-734.18,0.1,400,25
19,crps,is1,1184.87,5182.73,0.1,400,25
20,dss,sse,133.83,633.05,0.1,400,25
21,dss,crps,101.38,451.76,0.1,400,25
22,dss,dss,-289.14,-554.73,0.1,400,25
23,dss,is1,1177.99,5203.88,0.1,400,25
24,is1,sse,112.83,519.69,0.1,400,25
25,is1,crps,96.72,429.7,0.1,400,25
26,is1,dss,-160.31,-420.11,0.1,400,25
27,is1,is1,1182.78,5220.1,0.1,400,25
28,sse,sse,148.43,635.11,0.1,400,25
29,sse,crps,107.12,450.36,0.1,400,25
30,sse,dss,-180.09,-734.18,0.1,400,25
31,sse,is1,1184.87,5182.73,0.1,400,25
32,crps,sse,440.93,1772.35,0.3,400,25
33,crps,crps,216.75,863.94,0.3,400,25
34,crps,dss,276.81,965.81,0.3,400,25
35,crps,is1,1490.74,6234.83,0.3,400,25
36,dss,sse,440.93,1772.35,0.3,400,25
37,dss,crps,216.75,863.94,0.3,400,25
38,dss,dss,276.81,965.81,0.3,400,25
39,dss,is1,1490.74,6234.83,0.3,400,25
40,is1,sse,394.13,1517.38,0.3,400,25
41,is1,crps,204.23,800.06,0.3,400,25
42,is1,dss,330.93,1170.48,0.3,400,25
43,is1,is1,1436.32,5974.9,0.3,400,25
44,sse,sse,440.93,1772.35,0.3,400,25
45,sse,crps,216.75,863.94,0.3,400,25
46,sse,dss,276.81,965.81,0.3,400,25
47,sse,is1,1490.74,6234.83,0.3,400,25
48,crps,sse,440.93,1772.35,0.5,400,25
49,crps,crps,216.75,863.94,0.5,400,25
50,crps,dss,276.81,965.81,0.5,400,25
51,crps,is1,1490.74,6234.83,0.5,400,25
52,dss,sse,440.93,1772.35,0.5,400,25
53,dss,crps,216.75,863.94,0.5,400,25
54,dss,dss,276.81,965.81,0.5,400,25
55,dss,is1,1490.74,6234.83,0.5,400,25
56,is1,sse,581.92,2138.45,0.5,400,25
57,is1,crps,245.63,938.54,0.5,400,25
58,is1,dss,535.28,2070.17,0.5,400,25
59,is1,is1,1480.92,6120.23,0.5,400,25
60,sse,sse,440.93,1772.35,0.5,400,25
61,sse,crps,216.75,863.94,0.5,400,25
62,sse,dss,276.81,965.81,0.5,400,25
63,sse,is1,1490.74,6234.83,0.5,400,25
64,crps,sse,440.93,1772.35,0.8,400,25
65,crps,crps,216.75,863.94,0.8,400,25
66,crps,dss,276.81,965.81,0.8,400,25
67,crps,is1,1490.74,6234.83,0.8,400,25
68,dss,sse,440.93,1772.35,0.8,400,25
69,dss,crps,216.75,863.94,0.8,400,25
70,dss,dss,276.81,965.81,0.8,400,25
71,dss,is1,1490.74,6234.83,0.8,400,25
72,is1,sse,581.92,2138.45,0.8,400,25
73,is1,crps,245.63,938.54,0.8,400,25
74,is1,dss,535.28,2070.17,0.8,400,25
75,is1,is1,1480.92,6120.23,0.8,400,25
76,sse,sse,440.93,1772.35,0.8,400,25
77,sse,crps,216.75,863.94,0.8,400,25
78,sse,dss,276.81,965.81,0.8,400,25
79,sse,is1,1490.74,6234.83,0.8,400,25
