,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,222.01,465.15,0.0,1600,6
1,crps,crps,276.8,578.61,0.0,1600,6
2,crps,dss,-1935.03,-3577.12,0.0,1600,6
3,crps,is1,1118.87,2291.74,0.0,1600,6
4,dss,sse,221.96,468.19,0.0,1600,6
5,dss,crps,276.95,579.77,0.0,1600,6
6,dss,dss,-1963.74,-3513.28,0.0,1600,6
7,dss,is1,1119.7,2296.31,0.0,1600,6
8,is1,sse,222.03,466.77,0.0,1600,6
9,is1,crps,276.91,578.67,0.0,1600,6
10,is1,dss,-1947.99,-3558.65,0.0,1600,6
11,is1,is1,1114.07,2288.32,0.0,1600,6
12,sse,sse,221.63,467.99,0.0,1600,6
13,sse,crps,279.83,586.41,0.0,1600,6
14,sse,dss,-1935.07,-3518.55,0.0,1600,6
15,sse,is1,1129.86,2317.26,0.0,1600,6
16,crps,sse,222.14,465.08,0.1,1600,6
17,crps,crps,277.08,578.28,0.1,1600,6
18,crps,dss,-1933.66,-3577.76,0.1,1600,6
19,crps,is1,1120.06,2288.19,0.1,1600,6
20,dss,sse,222.41,467.84,0.1,1600,6
21,dss,crps,278.62,580.77,0.1,1600,6
22,dss,dss,-1956.09,-3516.19,0.1,1600,6
23,dss,is1,1125.06,2306.83,0.1,1600,6
24,is1,sse,222.39,466.44,0.1,1600,6
25,is1,crps,277.54,578.17,0.1,1600,6
26,is1,dss,-1944.43,-3561.92,0.1,1600,6
27,is1,is1,1118.25,2286.18,0.1,1600,6
28,sse,sse,221.88,468.3,0.1,1600,6
29,sse,crps,281.1,588.51,0.1,1600,6
30,sse,dss,-1931.11,-3512.01,0.1,1600,6
31,sse,is1,1134.38,2329.1,0.1,1600,6
32,crps,sse,223.57,462.73,0.3,1600,6
33,crps,crps,278.6,575.04,0.3,1600,6
34,crps,dss,-1909.69,-3619.8,0.3,1600,6
35,crps,is1,1127.05,2271.4,0.3,1600,6
36,dss,sse,229.52,458.8,0.3,1600,6
37,dss,crps,294.58,591.9,0.3,1600,6
38,dss,dss,-1852.18,-3698.72,0.3,1600,6
39,dss,is1,1195.82,2349.22,0.3,1600,6
40,is1,sse,223.92,462.82,0.3,1600,6
41,is1,crps,279.7,576.19,0.3,1600,6
42,is1,dss,-1904.81,-3615.6,0.3,1600,6
43,is1,is1,1130.25,2275.26,0.3,1600,6
44,sse,sse,223.03,468.33,0.3,1600,6
45,sse,crps,282.87,589.75,0.3,1600,6
46,sse,dss,-1918.09,-3515.89,0.3,1600,6
47,sse,is1,1144.4,2333.41,0.3,1600,6
48,crps,sse,223.68,463.15,0.5,1600,6
49,crps,crps,279.6,577.43,0.5,1600,6
50,crps,dss,-1907.21,-3612.29,0.5,1600,6
51,crps,is1,1131.23,2284.76,0.5,1600,6
52,dss,sse,229.52,458.8,0.5,1600,6
53,dss,crps,294.58,591.9,0.5,1600,6
54,dss,dss,-1852.18,-3698.72,0.5,1600,6
55,dss,is1,1195.82,2349.22,0.5,1600,6
56,is1,sse,223.92,462.82,0.5,1600,6
57,is1,crps,279.7,576.19,0.5,1600,6
58,is1,dss,-1904.81,-3615.6,0.5,1600,6
59,is1,is1,1130.25,2275.26,0.5,1600,6
60,sse,sse,226.85,459.55,0.5,1600,6
61,sse,crps,291.39,596.05,0.5,1600,6
62,sse,dss,-1785.53,-3491.64,0.5,1600,6
63,sse,is1,1181.94,2360.38,0.5,1600,6
64,crps,sse,223.68,463.15,0.8,1600,6
65,crps,crps,279.6,577.43,0.8,1600,6
66,crps,dss,-1907.21,-3612.29,0.8,1600,6
67,crps,is1,1131.23,2284.76,0.8,1600,6
68,dss,sse,230.89,463.54,0.8,1600,6
69,dss,crps,304.61,615.81,0.8,1600,6
70,dss,dss,-1745.18,-3451.8,0.8,1600,6
71,dss,is1,1239.17,2453.39,0.8,1600,6
72,is1,sse,225.73,454.49,0.8,1600,6
73,is1,crps,281.45,570.9,0.8,1600,6
74,is1,dss,-1890.13,-3741.87,0.8,1600,6
75,is1,is1,1137.62,2246.71,0.8,1600,6
76,sse,sse,226.85,459.55,0.8,1600,6
77,sse,crps,291.39,596.05,0.8,1600,6
78,sse,dss,-1785.53,-3491.64,0.8,1600,6
79,sse,is1,1181.94,2360.38,0.8,1600,6
