,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,228.66,462.15,0.0,1600,19
1,crps,crps,289.7,579.37,0.0,1600,19
2,crps,dss,-1840.06,-3712.09,0.0,1600,19
3,crps,is1,1182.62,2272.24,0.0,1600,19
4,dss,sse,229.44,462.0,0.0,1600,19
5,dss,crps,292.85,583.92,0.0,1600,19
6,dss,dss,-1840.37,-3681.11,0.0,1600,19
7,dss,is1,1195.73,2313.96,0.0,1600,19
8,is1,sse,229.66,459.76,0.0,1600,19
9,is1,crps,290.6,578.62,0.0,1600,19
10,is1,dss,-1835.88,-3716.84,0.0,1600,19
11,is1,is1,1176.42,2278.63,0.0,1600,19
12,sse,sse,225.07,473.26,0.0,1600,19
13,sse,crps,293.96,597.73,0.0,1600,19
14,sse,dss,-1785.42,-3496.93,0.0,1600,19
15,sse,is1,1205.06,2356.64,0.0,1600,19
16,crps,sse,228.67,462.29,0.1,1600,19
17,crps,crps,289.84,579.64,0.1,1600,19
18,crps,dss,-1839.99,-3710.72,0.1,1600,19
19,crps,is1,1182.9,2279.4,0.1,1600,19
20,dss,sse,230.7,458.68,0.1,1600,19
21,dss,crps,295.5,581.64,0.1,1600,19
22,dss,dss,-1813.73,-3696.36,0.1,1600,19
23,dss,is1,1207.51,2304.4,0.1,1600,19
24,is1,sse,229.71,459.7,0.1,1600,19
25,is1,crps,290.69,578.6,0.1,1600,19
26,is1,dss,-1835.41,-3717.44,0.1,1600,19
27,is1,is1,1176.85,2279.63,0.1,1600,19
28,sse,sse,225.07,473.26,0.1,1600,19
29,sse,crps,293.96,597.73,0.1,1600,19
30,sse,dss,-1785.42,-3496.93,0.1,1600,19
31,sse,is1,1205.06,2356.64,0.1,1600,19
32,crps,sse,230.14,458.65,0.3,1600,19
33,crps,crps,292.54,575.38,0.3,1600,19
34,crps,dss,-1816.8,-3720.74,0.3,1600,19
35,crps,is1,1195.26,2265.91,0.3,1600,19
36,dss,sse,234.94,460.88,0.3,1600,19
37,dss,crps,304.54,594.17,0.3,1600,19
38,dss,dss,-1778.81,-3676.68,0.3,1600,19
39,dss,is1,1243.34,2359.4,0.3,1600,19
40,is1,sse,232.01,455.53,0.3,1600,19
41,is1,crps,293.57,572.82,0.3,1600,19
42,is1,dss,-1809.57,-3755.99,0.3,1600,19
43,is1,is1,1192.38,2254.37,0.3,1600,19
44,sse,sse,228.4,460.96,0.3,1600,19
45,sse,crps,299.16,596.9,0.3,1600,19
46,sse,dss,-1719.62,-3484.78,0.3,1600,19
47,sse,is1,1216.89,2355.84,0.3,1600,19
48,crps,sse,232.42,454.98,0.5,1600,19
49,crps,crps,294.43,571.95,0.5,1600,19
50,crps,dss,-1804.99,-3743.58,0.5,1600,19
51,crps,is1,1198.86,2257.16,0.5,1600,19
52,dss,sse,234.94,460.88,0.5,1600,19
53,dss,crps,304.54,594.17,0.5,1600,19
54,dss,dss,-1778.81,-3676.68,0.5,1600,19
55,dss,is1,1243.34,2359.4,0.5,1600,19
56,is1,sse,232.4,455.39,0.5,1600,19
57,is1,crps,294.58,573.87,0.5,1600,19
58,is1,dss,-1795.07,-3731.9,0.5,1600,19
59,is1,is1,1197.79,2261.31,0.5,1600,19
60,sse,sse,232.58,468.94,0.5,1600,19
61,sse,crps,310.87,617.69,0.5,1600,19
62,sse,dss,-1651.37,-3333.99,0.5,1600,19
63,sse,is1,1271.34,2457.46,0.5,1600,19
64,crps,sse,232.42,454.98,0.8,1600,19
65,crps,crps,294.43,571.95,0.8,1600,19
66,crps,dss,-1804.99,-3743.58,0.8,1600,19
67,crps,is1,1198.86,2257.16,0.8,1600,19
68,dss,sse,238.28,467.25,0.8,1600,19
69,dss,crps,316.03,620.73,0.8,1600,19
70,dss,dss,-1640.22,-3380.81,0.8,1600,19
71,dss,is1,1284.91,2475.09,0.8,1600,19
72,is1,sse,232.4,455.39,0.8,1600,19
73,is1,crps,294.58,573.87,0.8,1600,19
74,is1,dss,-1795.07,-3731.9,0.8,1600,19
75,is1,is1,1197.79,2261.31,0.8,1600,19
76,sse,sse,237.77,468.7,0.8,1600,19
77,sse,crps,315.25,620.94,0.8,1600,19
78,sse,dss,-1623.77,-3331.16,0.8,1600,19
79,sse,is1,1284.52,2477.07,0.8,1600,19
