,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,47.1,494.65,0.0,400,96
1,crps,crps,62.53,608.87,0.0,400,96
2,crps,dss,-548.29,-3445.37,0.0,400,96
3,crps,is1,267.56,2368.3,0.0,400,96
4,dss,sse,46.57,501.22,0.0,400,96
5,dss,crps,63.09,614.47,0.0,400,96
6,dss,dss,-550.52,-3416.2,0.0,400,96
7,dss,is1,270.09,2351.29,0.0,400,96
8,is1,sse,48.3,478.61,0.0,400,96
9,is1,crps,63.92,598.77,0.0,400,96
10,is1,dss,-540.12,-3522.83,0.0,400,96
11,is1,is1,264.87,2363.76,0.0,400,96
12,sse,sse,46.38,495.9,0.0,400,96
13,sse,crps,62.43,608.98,0.0,400,96
14,sse,dss,-551.69,-3439.34,0.0,400,96
15,sse,is1,267.15,2355.75,0.0,400,96
16,crps,sse,47.1,494.65,0.1,400,96
17,crps,crps,62.53,608.87,0.1,400,96
18,crps,dss,-548.29,-3445.37,0.1,400,96
19,crps,is1,267.56,2368.3,0.1,400,96
20,dss,sse,47.44,494.46,0.1,400,96
21,dss,crps,64.5,603.32,0.1,400,96
22,dss,dss,-540.96,-3507.16,0.1,400,96
23,dss,is1,271.81,2341.0,0.1,400,96
24,is1,sse,48.3,478.61,0.1,400,96
25,is1,crps,63.92,598.77,0.1,400,96
26,is1,dss,-540.12,-3522.83,0.1,400,96
27,is1,is1,264.87,2363.76,0.1,400,96
28,sse,sse,46.76,493.47,0.1,400,96
29,sse,crps,63.28,602.94,0.1,400,96
30,sse,dss,-547.84,-3464.52,0.1,400,96
31,sse,is1,267.55,2356.27,0.1,400,96
32,crps,sse,47.12,494.46,0.3,400,96
33,crps,crps,62.57,608.49,0.3,400,96
34,crps,dss,-548.04,-3447.25,0.3,400,96
35,crps,is1,267.9,2370.21,0.3,400,96
36,dss,sse,49.08,496.25,0.3,400,96
37,dss,crps,68.19,618.61,0.3,400,96
38,dss,dss,-523.94,-3456.12,0.3,400,96
39,dss,is1,288.14,2413.97,0.3,400,96
40,is1,sse,48.81,478.91,0.3,400,96
41,is1,crps,64.64,595.99,0.3,400,96
42,is1,dss,-536.35,-3548.86,0.3,400,96
43,is1,is1,267.92,2347.68,0.3,400,96
44,sse,sse,47.3,483.56,0.3,400,96
45,sse,crps,65.27,608.28,0.3,400,96
46,sse,dss,-530.07,-3328.36,0.3,400,96
47,sse,is1,275.14,2404.88,0.3,400,96
48,crps,sse,47.3,494.16,0.5,400,96
49,crps,crps,63.4,604.21,0.5,400,96
50,crps,dss,-545.64,-3457.74,0.5,400,96
51,crps,is1,268.17,2356.98,0.5,400,96
52,dss,sse,49.51,498.01,0.5,400,96
53,dss,crps,68.69,618.07,0.5,400,96
54,dss,dss,-518.44,-3502.33,0.5,400,96
55,dss,is1,288.74,2414.12,0.5,400,96
56,is1,sse,48.81,478.94,0.5,400,96
57,is1,crps,64.85,594.87,0.5,400,96
58,is1,dss,-536.04,-3551.63,0.5,400,96
59,is1,is1,269.25,2343.07,0.5,400,96
60,sse,sse,48.27,481.78,0.5,400,96
61,sse,crps,67.62,618.99,0.5,400,96
62,sse,dss,-520.29,-3346.19,0.5,400,96
63,sse,is1,283.38,2446.39,0.5,400,96
64,crps,sse,49.72,476.35,0.8,400,96
65,crps,crps,65.76,590.25,0.8,400,96
66,crps,dss,-526.32,-3544.34,0.8,400,96
67,crps,is1,274.24,2320.71,0.8,400,96
68,dss,sse,53.8,463.63,0.8,400,96
69,dss,crps,70.77,602.37,0.8,400,96
70,dss,dss,-504.5,-3646.44,0.8,400,96
71,dss,is1,294.37,2375.18,0.8,400,96
72,is1,sse,50.83,478.49,0.8,400,96
73,is1,crps,69.71,611.14,0.8,400,96
74,is1,dss,-503.16,-3351.82,0.8,400,96
75,is1,is1,289.64,2426.82,0.8,400,96
76,sse,sse,50.83,478.49,0.8,400,96
77,sse,crps,69.71,611.14,0.8,400,96
78,sse,dss,-503.16,-3351.82,0.8,400,96
79,sse,is1,289.64,2426.82,0.8,400,96
