,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,482.15,524.23,0.0,1600,36
1,crps,crps,410.9,435.01,0.0,1600,36
2,crps,dss,-905.69,-672.64,0.0,1600,36
3,crps,is1,5186.5,5122.94,0.0,1600,36
4,dss,sse,508.22,565.73,0.0,1600,36
5,dss,crps,408.96,432.81,0.0,1600,36
6,dss,dss,-1067.67,-893.86,0.0,1600,36
7,dss,is1,5211.34,5169.82,0.0,1600,36
8,is1,sse,477.07,522.87,0.0,1600,36
9,is1,crps,406.4,431.01,0.0,1600,36
10,is1,dss,-492.99,-295.51,0.0,1600,36
11,is1,is1,5173.73,5106.33,0.0,1600,36
12,sse,sse,482.12,521.33,0.0,1600,36
13,sse,crps,411.83,433.1,0.0,1600,36
14,sse,dss,-885.52,-717.24,0.0,1600,36
15,sse,is1,5187.44,5114.6,0.0,1600,36
16,crps,sse,504.71,530.46,0.1,1600,36
17,crps,crps,418.66,432.97,0.1,1600,36
18,crps,dss,-348.68,-256.7,0.1,1600,36
19,crps,is1,5196.88,5106.0,0.1,1600,36
20,dss,sse,512.0,563.25,0.1,1600,36
21,dss,crps,411.86,429.98,0.1,1600,36
22,dss,dss,-1027.87,-892.65,0.1,1600,36
23,dss,is1,5222.59,5164.9,0.1,1600,36
24,is1,sse,540.3,578.66,0.1,1600,36
25,is1,crps,432.94,448.81,0.1,1600,36
26,is1,dss,-237.83,-153.33,0.1,1600,36
27,is1,is1,5201.79,5119.51,0.1,1600,36
28,sse,sse,568.39,608.36,0.1,1600,36
29,sse,crps,443.04,460.7,0.1,1600,36
30,sse,dss,-176.55,-95.97,0.1,1600,36
31,sse,is1,5210.65,5135.11,0.1,1600,36
32,crps,sse,1428.67,1517.49,0.3,1600,36
33,crps,crps,770.47,800.19,0.3,1600,36
34,crps,dss,1073.25,1181.62,0.3,1600,36
35,crps,is1,6013.17,5998.84,0.3,1600,36
36,dss,sse,1911.73,1898.91,0.3,1600,36
37,dss,crps,886.33,891.36,0.3,1600,36
38,dss,dss,1028.25,1080.05,0.3,1600,36
39,dss,is1,6430.41,6327.6,0.3,1600,36
40,is1,sse,1755.7,1844.14,0.3,1600,36
41,is1,crps,842.89,872.7,0.3,1600,36
42,is1,dss,1740.68,1823.24,0.3,1600,36
43,is1,is1,6086.2,6071.79,0.3,1600,36
44,sse,sse,1428.67,1517.49,0.3,1600,36
45,sse,crps,770.47,800.19,0.3,1600,36
46,sse,dss,1073.25,1181.62,0.3,1600,36
47,sse,is1,6013.17,5998.84,0.3,1600,36
48,crps,sse,1755.7,1844.14,0.5,1600,36
49,crps,crps,842.89,872.7,0.5,1600,36
50,crps,dss,1740.68,1823.24,0.5,1600,36
51,crps,is1,6086.2,6071.79,0.5,1600,36
52,dss,sse,1911.73,1898.91,0.5,1600,36
53,dss,crps,886.33,891.36,0.5,1600,36
54,dss,dss,1028.25,1080.05,0.5,1600,36
55,dss,is1,6430.41,6327.6,0.5,1600,36
56,is1,sse,1755.7,1844.14,0.5,1600,36
57,is1,crps,842.89,872.7,0.5,1600,36
58,is1,dss,1740.68,1823.24,0.5,1600,36
59,is1,is1,6086.2,6071.79,0.5,1600,36
60,sse,sse,1755.7,1844.14,0.5,1600,36
61,sse,crps,842.89,872.7,0.5,1600,36
62,sse,dss,1740.68,1823.24,0.5,1600,36
63,sse,is1,6086.2,6071.79,0.5,1600,36
64,crps,sse,1755.7,1844.14,0.8,1600,36
65,crps,crps,842.89,872.7,0.8,1600,36
66,crps,dss,1740.68,1823.24,0.8,1600,36
67,crps,is1,6086.2,6071.79,0.8,1600,36
68,dss,sse,1911.73,1898.91,0.8,1600,36
69,dss,crps,886.33,891.36,0.8,1600,36
70,dss,dss,1028.25,1080.05,0.8,1600,36
71,dss,is1,6430.41,6327.6,0.8,1600,36
72,is1,sse,1755.7,1844.14,0.8,1600,36
73,is1,crps,842.89,872.7,0.8,1600,36
74,is1,dss,1740.68,1823.24,0.8,1600,36
75,is1,is1,6086.2,6071.79,0.8,1600,36
76,sse,sse,1755.7,1844.14,0.8,1600,36
77,sse,crps,842.89,872.7,0.8,1600,36
78,sse,dss,1740.68,1823.24,0.8,1600,36
79,sse,is1,6086.2,6071.79,0.8,1600,36
