,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,233.64,456.27,0.0,1600,81
1,crps,crps,286.08,574.02,0.0,1600,81
2,crps,dss,-1870.54,-3743.51,0.0,1600,81
3,crps,is1,1162.17,2263.78,0.0,1600,81
4,dss,sse,233.42,459.39,0.0,1600,81
5,dss,crps,286.93,578.82,0.0,1600,81
6,dss,dss,-1912.46,-3618.28,0.0,1600,81
7,dss,is1,1163.66,2279.12,0.0,1600,81
8,is1,sse,233.01,457.23,0.0,1600,81
9,is1,crps,285.52,574.38,0.0,1600,81
10,is1,dss,-1872.84,-3732.72,0.0,1600,81
11,is1,is1,1156.71,2267.94,0.0,1600,81
12,sse,sse,228.57,470.91,0.0,1600,81
13,sse,crps,286.32,588.78,0.0,1600,81
14,sse,dss,-1894.43,-3509.69,0.0,1600,81
15,sse,is1,1165.86,2303.67,0.0,1600,81
16,crps,sse,233.81,455.96,0.1,1600,81
17,crps,crps,286.6,573.34,0.1,1600,81
18,crps,dss,-1866.97,-3746.07,0.1,1600,81
19,crps,is1,1165.79,2258.91,0.1,1600,81
20,dss,sse,234.21,458.24,0.1,1600,81
21,dss,crps,288.33,576.28,0.1,1600,81
22,dss,dss,-1898.21,-3643.04,0.1,1600,81
23,dss,is1,1168.77,2274.76,0.1,1600,81
24,is1,sse,233.89,456.46,0.1,1600,81
25,is1,crps,287.36,574.06,0.1,1600,81
26,is1,dss,-1863.54,-3740.25,0.1,1600,81
27,is1,is1,1165.02,2268.44,0.1,1600,81
28,sse,sse,229.81,467.24,0.1,1600,81
29,sse,crps,287.52,585.78,0.1,1600,81
30,sse,dss,-1852.48,-3592.99,0.1,1600,81
31,sse,is1,1171.09,2294.4,0.1,1600,81
32,crps,sse,233.99,455.91,0.3,1600,81
33,crps,crps,288.13,575.05,0.3,1600,81
34,crps,dss,-1853.74,-3716.37,0.3,1600,81
35,crps,is1,1169.63,2266.2,0.3,1600,81
36,dss,sse,238.13,459.17,0.3,1600,81
37,dss,crps,299.66,594.29,0.3,1600,81
38,dss,dss,-1819.37,-3677.02,0.3,1600,81
39,dss,is1,1217.13,2355.12,0.3,1600,81
40,is1,sse,234.96,455.04,0.3,1600,81
41,is1,crps,288.92,574.29,0.3,1600,81
42,is1,dss,-1851.05,-3718.31,0.3,1600,81
43,is1,is1,1172.05,2259.13,0.3,1600,81
44,sse,sse,230.08,466.89,0.3,1600,81
45,sse,crps,287.83,585.08,0.3,1600,81
46,sse,dss,-1849.59,-3597.7,0.3,1600,81
47,sse,is1,1171.29,2293.9,0.3,1600,81
48,crps,sse,234.96,455.04,0.5,1600,81
49,crps,crps,288.92,574.29,0.5,1600,81
50,crps,dss,-1851.05,-3718.31,0.5,1600,81
51,crps,is1,1172.05,2259.13,0.5,1600,81
52,dss,sse,240.05,461.35,0.5,1600,81
53,dss,crps,303.14,598.86,0.5,1600,81
54,dss,dss,-1788.89,-3627.54,0.5,1600,81
55,dss,is1,1231.97,2375.25,0.5,1600,81
56,is1,sse,234.96,455.04,0.5,1600,81
57,is1,crps,288.92,574.29,0.5,1600,81
58,is1,dss,-1851.05,-3718.31,0.5,1600,81
59,is1,is1,1172.05,2259.13,0.5,1600,81
60,sse,sse,230.08,466.89,0.5,1600,81
61,sse,crps,287.83,585.08,0.5,1600,81
62,sse,dss,-1849.59,-3597.7,0.5,1600,81
63,sse,is1,1171.29,2293.9,0.5,1600,81
64,crps,sse,234.96,455.04,0.8,1600,81
65,crps,crps,288.92,574.29,0.8,1600,81
66,crps,dss,-1851.05,-3718.31,0.8,1600,81
67,crps,is1,1172.05,2259.13,0.8,1600,81
68,dss,sse,240.05,461.35,0.8,1600,81
69,dss,crps,303.14,598.86,0.8,1600,81
70,dss,dss,-1788.89,-3627.54,0.8,1600,81
71,dss,is1,1231.97,2375.25,0.8,1600,81
72,is1,sse,234.96,455.04,0.8,1600,81
73,is1,crps,288.92,574.29,0.8,1600,81
74,is1,dss,-1851.05,-3718.31,0.8,1600,81
75,is1,is1,1172.05,2259.13,0.8,1600,81
76,sse,sse,242.43,465.34,0.8,1600,81
77,sse,crps,313.45,618.22,0.8,1600,81
78,sse,dss,-1661.45,-3408.95,0.8,1600,81
79,sse,is1,1271.52,2466.76,0.8,1600,81
