,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,227.97,463.41,0.0,1600,34
1,crps,crps,280.86,575.77,0.0,1600,34
2,crps,dss,-1926.07,-3728.13,0.0,1600,34
3,crps,is1,1087.15,2270.77,0.0,1600,34
4,dss,sse,227.98,467.97,0.0,1600,34
5,dss,crps,282.48,578.91,0.0,1600,34
6,dss,dss,-1947.94,-3676.83,0.0,1600,34
7,dss,is1,1094.61,2266.95,0.0,1600,34
8,is1,sse,229.1,464.04,0.0,1600,34
9,is1,crps,283.06,576.75,0.0,1600,34
10,is1,dss,-1907.47,-3724.01,0.0,1600,34
11,is1,is1,1091.95,2274.23,0.0,1600,34
12,sse,sse,225.15,474.93,0.0,1600,34
13,sse,crps,279.53,585.35,0.0,1600,34
14,sse,dss,-1932.08,-3628.26,0.0,1600,34
15,sse,is1,1090.02,2271.3,0.0,1600,34
16,crps,sse,228.02,463.4,0.1,1600,34
17,crps,crps,281.06,575.53,0.1,1600,34
18,crps,dss,-1925.59,-3728.28,0.1,1600,34
19,crps,is1,1087.96,2270.91,0.1,1600,34
20,dss,sse,229.65,465.59,0.1,1600,34
21,dss,crps,284.2,576.5,0.1,1600,34
22,dss,dss,-1931.29,-3700.67,0.1,1600,34
23,dss,is1,1099.64,2267.55,0.1,1600,34
24,is1,sse,229.44,463.86,0.1,1600,34
25,is1,crps,283.61,575.97,0.1,1600,34
26,is1,dss,-1903.73,-3722.28,0.1,1600,34
27,is1,is1,1095.14,2270.89,0.1,1600,34
28,sse,sse,225.85,471.85,0.1,1600,34
29,sse,crps,282.11,586.86,0.1,1600,34
30,sse,dss,-1907.26,-3580.95,0.1,1600,34
31,sse,is1,1095.29,2284.97,0.1,1600,34
32,crps,sse,229.65,461.87,0.3,1600,34
33,crps,crps,282.73,573.78,0.3,1600,34
34,crps,dss,-1908.32,-3741.28,0.3,1600,34
35,crps,is1,1096.01,2266.5,0.3,1600,34
36,dss,sse,234.71,459.79,0.3,1600,34
37,dss,crps,295.34,592.75,0.3,1600,34
38,dss,dss,-1867.8,-3702.44,0.3,1600,34
39,dss,is1,1147.67,2351.86,0.3,1600,34
40,is1,sse,230.39,463.78,0.3,1600,34
41,is1,crps,284.62,575.67,0.3,1600,34
42,is1,dss,-1893.62,-3724.42,0.3,1600,34
43,is1,is1,1101.09,2269.21,0.3,1600,34
44,sse,sse,227.99,474.06,0.3,1600,34
45,sse,crps,288.26,594.51,0.3,1600,34
46,sse,dss,-1861.87,-3438.75,0.3,1600,34
47,sse,is1,1125.05,2351.26,0.3,1600,34
48,crps,sse,229.65,461.87,0.5,1600,34
49,crps,crps,282.73,573.78,0.5,1600,34
50,crps,dss,-1908.32,-3741.28,0.5,1600,34
51,crps,is1,1096.01,2266.5,0.5,1600,34
52,dss,sse,235.56,462.96,0.5,1600,34
53,dss,crps,297.62,600.31,0.5,1600,34
54,dss,dss,-1843.62,-3627.69,0.5,1600,34
55,dss,is1,1156.06,2383.44,0.5,1600,34
56,is1,sse,233.81,458.44,0.5,1600,34
57,is1,crps,288.13,579.58,0.5,1600,34
58,is1,dss,-1861.15,-3672.88,0.5,1600,34
59,is1,is1,1114.67,2288.37,0.5,1600,34
60,sse,sse,235.3,467.7,0.5,1600,34
61,sse,crps,308.08,621.03,0.5,1600,34
62,sse,dss,-1697.59,-3305.9,0.5,1600,34
63,sse,is1,1203.83,2486.83,0.5,1600,34
64,crps,sse,232.19,453.46,0.8,1600,34
65,crps,crps,283.95,570.21,0.8,1600,34
66,crps,dss,-1899.48,-3763.19,0.8,1600,34
67,crps,is1,1099.39,2254.01,0.8,1600,34
68,dss,sse,235.56,462.96,0.8,1600,34
69,dss,crps,297.62,600.31,0.8,1600,34
70,dss,dss,-1843.62,-3627.69,0.8,1600,34
71,dss,is1,1156.06,2383.44,0.8,1600,34
72,is1,sse,233.81,458.44,0.8,1600,34
73,is1,crps,288.13,579.58,0.8,1600,34
74,is1,dss,-1861.15,-3672.88,0.8,1600,34
75,is1,is1,1114.67,2288.37,0.8,1600,34
76,sse,sse,235.3,467.7,0.8,1600,34
77,sse,crps,308.08,621.03,0.8,1600,34
78,sse,dss,-1697.59,-3305.9,0.8,1600,34
79,sse,is1,1203.83,2486.83,0.8,1600,34
