,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,87.26,797.02,0.0,200,15
1,crps,crps,57.33,510.87,0.0,200,15
2,crps,dss,-84.55,-397.49,0.0,200,15
3,crps,is1,653.89,5353.22,0.0,200,15
4,dss,sse,91.93,753.62,0.0,200,15
5,dss,crps,59.41,489.74,0.0,200,15
6,dss,dss,-91.69,-623.14,0.0,200,15
7,dss,is1,674.92,5378.2,0.0,200,15
8,is1,sse,99.74,864.26,0.0,200,15
9,is1,crps,61.3,535.33,0.0,200,15
10,is1,dss,-76.73,-241.49,0.0,200,15
11,is1,is1,651.6,5408.32,0.0,200,15
12,sse,sse,86.93,798.38,0.0,200,15
13,sse,crps,57.64,510.34,0.0,200,15
14,sse,dss,-86.71,-361.73,0.0,200,15
15,sse,is1,654.64,5351.39,0.0,200,15
16,crps,sse,90.46,787.3,0.1,200,15
17,crps,crps,59.61,499.23,0.1,200,15
18,crps,dss,-69.98,-436.48,0.1,200,15
19,crps,is1,661.15,5329.98,0.1,200,15
20,dss,sse,95.22,745.92,0.1,200,15
21,dss,crps,61.14,483.05,0.1,200,15
22,dss,dss,-81.17,-704.61,0.1,200,15
23,dss,is1,680.05,5363.42,0.1,200,15
24,is1,sse,169.86,1501.02,0.1,200,15
25,is1,crps,78.66,672.21,0.1,200,15
26,is1,dss,116.19,1031.45,0.1,200,15
27,is1,is1,664.62,5370.0,0.1,200,15
28,sse,sse,90.46,787.3,0.1,200,15
29,sse,crps,59.61,499.23,0.1,200,15
30,sse,dss,-69.98,-436.48,0.1,200,15
31,sse,is1,661.15,5329.98,0.1,200,15
32,crps,sse,198.12,1714.42,0.3,200,15
33,crps,crps,102.57,851.62,0.3,200,15
34,crps,dss,97.19,918.71,0.3,200,15
35,crps,is1,763.76,6195.49,0.3,200,15
36,dss,sse,198.12,1714.42,0.3,200,15
37,dss,crps,102.57,851.62,0.3,200,15
38,dss,dss,97.19,918.71,0.3,200,15
39,dss,is1,763.76,6195.49,0.3,200,15
40,is1,sse,265.3,2335.9,0.3,200,15
41,is1,crps,116.29,981.85,0.3,200,15
42,is1,dss,252.02,2165.75,0.3,200,15
43,is1,is1,757.14,6154.33,0.3,200,15
44,sse,sse,198.12,1714.42,0.3,200,15
45,sse,crps,102.57,851.62,0.3,200,15
46,sse,dss,97.19,918.71,0.3,200,15
47,sse,is1,763.76,6195.49,0.3,200,15
48,crps,sse,198.12,1714.42,0.5,200,15
49,crps,crps,102.57,851.62,0.5,200,15
50,crps,dss,97.19,918.71,0.5,200,15
51,crps,is1,763.76,6195.49,0.5,200,15
52,dss,sse,198.12,1714.42,0.5,200,15
53,dss,crps,102.57,851.62,0.5,200,15
54,dss,dss,97.19,918.71,0.5,200,15
55,dss,is1,763.76,6195.49,0.5,200,15
56,is1,sse,265.3,2335.9,0.5,200,15
57,is1,crps,116.29,981.85,0.5,200,15
58,is1,dss,252.02,2165.75,0.5,200,15
59,is1,is1,757.14,6154.33,0.5,200,15
60,sse,sse,198.12,1714.42,0.5,200,15
61,sse,crps,102.57,851.62,0.5,200,15
62,sse,dss,97.19,918.71,0.5,200,15
63,sse,is1,763.76,6195.49,0.5,200,15
64,crps,sse,198.12,1714.42,0.8,200,15
65,crps,crps,102.57,851.62,0.8,200,15
66,crps,dss,97.19,918.71,0.8,200,15
67,crps,is1,763.76,6195.49,0.8,200,15
68,dss,sse,198.12,1714.42,0.8,200,15
69,dss,crps,102.57,851.62,0.8,200,15
70,dss,dss,97.19,918.71,0.8,200,15
71,dss,is1,763.76,6195.49,0.8,200,15
72,is1,sse,265.3,2335.9,0.8,200,15
73,is1,crps,116.29,981.85,0.8,200,15
74,is1,dss,252.02,2165.75,0.8,200,15
75,is1,is1,757.14,6154.33,0.8,200,15
76,sse,sse,198.12,1714.42,0.8,200,15
77,sse,crps,102.57,851.62,0.8,200,15
78,sse,dss,97.19,918.71,0.8,200,15
79,sse,is1,763.76,6195.49,0.8,200,15
