,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,74.98,738.84,0.0,200,38
1,crps,crps,51.28,492.12,0.0,200,38
2,crps,dss,-151.35,-132.75,0.0,200,38
3,crps,is1,634.14,5292.37,0.0,200,38
4,dss,sse,91.96,833.02,0.0,200,38
5,dss,crps,59.03,522.09,0.0,200,38
6,dss,dss,-90.36,-342.36,0.0,200,38
7,dss,is1,645.01,5252.45,0.0,200,38
8,is1,sse,77.96,751.57,0.0,200,38
9,is1,crps,52.38,492.49,0.0,200,38
10,is1,dss,-146.16,-178.2,0.0,200,38
11,is1,is1,631.6,5273.83,0.0,200,38
12,sse,sse,74.92,739.86,0.0,200,38
13,sse,crps,51.16,493.75,0.0,200,38
14,sse,dss,-151.95,-122.57,0.0,200,38
15,sse,is1,633.57,5328.5,0.0,200,38
16,crps,sse,89.78,812.56,0.1,200,38
17,crps,crps,56.84,491.38,0.1,200,38
18,crps,dss,-13.26,350.52,0.1,200,38
19,crps,is1,641.32,5183.42,0.1,200,38
20,dss,sse,92.08,832.04,0.1,200,38
21,dss,crps,59.41,518.67,0.1,200,38
22,dss,dss,-89.18,-352.23,0.1,200,38
23,dss,is1,645.01,5248.64,0.1,200,38
24,is1,sse,89.78,812.56,0.1,200,38
25,is1,crps,56.84,491.38,0.1,200,38
26,is1,dss,-13.26,350.52,0.1,200,38
27,is1,is1,641.32,5183.42,0.1,200,38
28,sse,sse,89.78,812.56,0.1,200,38
29,sse,crps,56.84,491.38,0.1,200,38
30,sse,dss,-13.26,350.52,0.1,200,38
31,sse,is1,641.32,5183.42,0.1,200,38
32,crps,sse,214.71,1874.47,0.3,200,38
33,crps,crps,104.03,882.9,0.3,200,38
34,crps,dss,211.92,1859.99,0.3,200,38
35,crps,is1,752.53,6084.68,0.3,200,38
36,dss,sse,248.13,1966.79,0.3,200,38
37,dss,crps,112.14,911.73,0.3,200,38
38,dss,dss,133.98,1151.09,0.3,200,38
39,dss,is1,801.53,6384.83,0.3,200,38
40,is1,sse,214.71,1874.47,0.3,200,38
41,is1,crps,104.03,882.9,0.3,200,38
42,is1,dss,211.92,1859.99,0.3,200,38
43,is1,is1,752.53,6084.68,0.3,200,38
44,sse,sse,214.71,1874.47,0.3,200,38
45,sse,crps,104.03,882.9,0.3,200,38
46,sse,dss,211.92,1859.99,0.3,200,38
47,sse,is1,752.53,6084.68,0.3,200,38
48,crps,sse,214.71,1874.47,0.5,200,38
49,crps,crps,104.03,882.9,0.5,200,38
50,crps,dss,211.92,1859.99,0.5,200,38
51,crps,is1,752.53,6084.68,0.5,200,38
52,dss,sse,248.13,1966.79,0.5,200,38
53,dss,crps,112.14,911.73,0.5,200,38
54,dss,dss,133.98,1151.09,0.5,200,38
55,dss,is1,801.53,6384.83,0.5,200,38
56,is1,sse,214.71,1874.47,0.5,200,38
57,is1,crps,104.03,882.9,0.5,200,38
58,is1,dss,211.92,1859.99,0.5,200,38
59,is1,is1,752.53,6084.68,0.5,200,38
60,sse,sse,214.71,1874.47,0.5,200,38
61,sse,crps,104.03,882.9,0.5,200,38
62,sse,dss,211.92,1859.99,0.5,200,38
63,sse,is1,752.53,6084.68,0.5,200,38
64,crps,sse,214.71,1874.47,0.8,200,38
65,crps,crps,104.03,882.9,0.8,200,38
66,crps,dss,211.92,1859.99,0.8,200,38
67,crps,is1,752.53,6084.68,0.8,200,38
68,dss,sse,248.13,1966.79,0.8,200,38
69,dss,crps,112.14,911.73,0.8,200,38
70,dss,dss,133.98,1151.09,0.8,200,38
71,dss,is1,801.53,6384.83,0.8,200,38
72,is1,sse,214.71,1874.47,0.8,200,38
73,is1,crps,104.03,882.9,0.8,200,38
74,is1,dss,211.92,1859.99,0.8,200,38
75,is1,is1,752.53,6084.68,0.8,200,38
76,sse,sse,214.71,1874.47,0.8,200,38
77,sse,crps,104.03,882.9,0.8,200,38
78,sse,dss,211.92,1859.99,0.8,200,38
79,sse,is1,752.53,6084.68,0.8,200,38
