,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,234.44,498.36,0.0,800,71
1,crps,crps,199.76,418.31,0.0,800,71
2,crps,dss,-595.62,-1071.3,0.0,800,71
3,crps,is1,2652.51,5185.18,0.0,800,71
4,dss,sse,298.03,546.24,0.0,800,71
5,dss,crps,215.41,426.31,0.0,800,71
6,dss,dss,-510.34,-966.26,0.0,800,71
7,dss,is1,2660.14,5150.82,0.0,800,71
8,is1,sse,261.4,621.48,0.0,800,71
9,is1,crps,207.97,455.07,0.0,800,71
10,is1,dss,-323.73,-372.8,0.0,800,71
11,is1,is1,2642.26,5199.38,0.0,800,71
12,sse,sse,233.38,494.97,0.0,800,71
13,sse,crps,199.46,416.94,0.0,800,71
14,sse,dss,-599.88,-1100.39,0.0,800,71
15,sse,is1,2652.15,5165.47,0.0,800,71
16,crps,sse,251.14,556.43,0.1,800,71
17,crps,crps,205.65,426.1,0.1,800,71
18,crps,dss,-285.65,-221.55,0.1,800,71
19,crps,is1,2667.4,5135.97,0.1,800,71
20,dss,sse,300.46,540.89,0.1,800,71
21,dss,crps,217.27,423.34,0.1,800,71
22,dss,dss,-490.35,-1014.38,0.1,800,71
23,dss,is1,2667.25,5130.12,0.1,800,71
24,is1,sse,435.92,811.51,0.1,800,71
25,is1,crps,251.88,507.54,0.1,800,71
26,is1,dss,231.37,504.93,0.1,800,71
27,is1,is1,2691.69,5215.79,0.1,800,71
28,sse,sse,251.14,556.43,0.1,800,71
29,sse,crps,205.65,426.1,0.1,800,71
30,sse,dss,-285.65,-221.55,0.1,800,71
31,sse,is1,2667.4,5135.97,0.1,800,71
32,crps,sse,764.25,1624.47,0.3,800,71
33,crps,crps,398.11,824.68,0.3,800,71
34,crps,dss,610.82,1603.22,0.3,800,71
35,crps,is1,3047.16,6027.26,0.3,800,71
36,dss,sse,990.11,1836.09,0.3,800,71
37,dss,crps,452.5,877.64,0.3,800,71
38,dss,dss,536.3,1028.79,0.3,800,71
39,dss,is1,3244.46,6276.92,0.3,800,71
40,is1,sse,435.92,811.51,0.3,800,71
41,is1,crps,251.88,507.54,0.3,800,71
42,is1,dss,231.37,504.93,0.3,800,71
43,is1,is1,2691.69,5215.79,0.3,800,71
44,sse,sse,764.25,1624.47,0.3,800,71
45,sse,crps,398.11,824.68,0.3,800,71
46,sse,dss,610.82,1603.22,0.3,800,71
47,sse,is1,3047.16,6027.26,0.3,800,71
48,crps,sse,910.75,1707.11,0.5,800,71
49,crps,crps,430.31,843.09,0.5,800,71
50,crps,dss,896.44,1672.79,0.5,800,71
51,crps,is1,3073.86,6047.24,0.5,800,71
52,dss,sse,990.11,1836.09,0.5,800,71
53,dss,crps,452.5,877.64,0.5,800,71
54,dss,dss,536.3,1028.79,0.5,800,71
55,dss,is1,3244.46,6276.92,0.5,800,71
56,is1,sse,910.75,1707.11,0.5,800,71
57,is1,crps,430.31,843.09,0.5,800,71
58,is1,dss,896.44,1672.79,0.5,800,71
59,is1,is1,3073.86,6047.24,0.5,800,71
60,sse,sse,910.75,1707.11,0.5,800,71
61,sse,crps,430.31,843.09,0.5,800,71
62,sse,dss,896.44,1672.79,0.5,800,71
63,sse,is1,3073.86,6047.24,0.5,800,71
64,crps,sse,910.75,1707.11,0.8,800,71
65,crps,crps,430.31,843.09,0.8,800,71
66,crps,dss,896.44,1672.79,0.8,800,71
67,crps,is1,3073.86,6047.24,0.8,800,71
68,dss,sse,990.11,1836.09,0.8,800,71
69,dss,crps,452.5,877.64,0.8,800,71
70,dss,dss,536.3,1028.79,0.8,800,71
71,dss,is1,3244.46,6276.92,0.8,800,71
72,is1,sse,910.75,1707.11,0.8,800,71
73,is1,crps,430.31,843.09,0.8,800,71
74,is1,dss,896.44,1672.79,0.8,800,71
75,is1,is1,3073.86,6047.24,0.8,800,71
76,sse,sse,910.75,1707.11,0.8,800,71
77,sse,crps,430.31,843.09,0.8,800,71
78,sse,dss,896.44,1672.79,0.8,800,71
79,sse,is1,3073.86,6047.24,0.8,800,71
