,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,232.22,471.97,0.0,1600,97
1,crps,crps,284.3,581.34,0.0,1600,97
2,crps,dss,-1837.65,-3628.71,0.0,1600,97
3,crps,is1,1160.17,2287.47,0.0,1600,97
4,dss,sse,235.38,465.98,0.0,1600,97
5,dss,crps,286.7,577.32,0.0,1600,97
6,dss,dss,-1919.73,-3677.22,0.0,1600,97
7,dss,is1,1164.41,2264.39,0.0,1600,97
8,is1,sse,234.13,466.8,0.0,1600,97
9,is1,crps,285.39,578.86,0.0,1600,97
10,is1,dss,-1822.94,-3678.97,0.0,1600,97
11,is1,is1,1156.33,2271.13,0.0,1600,97
12,sse,sse,229.77,467.9,0.0,1600,97
13,sse,crps,285.0,583.61,0.0,1600,97
14,sse,dss,-1811.16,-3584.87,0.0,1600,97
15,sse,is1,1171.06,2296.51,0.0,1600,97
16,crps,sse,233.06,471.28,0.1,1600,97
17,crps,crps,285.38,579.97,0.1,1600,97
18,crps,dss,-1821.45,-3630.39,0.1,1600,97
19,crps,is1,1163.2,2285.12,0.1,1600,97
20,dss,sse,235.87,465.66,0.1,1600,97
21,dss,crps,287.83,576.94,0.1,1600,97
22,dss,dss,-1914.79,-3680.41,0.1,1600,97
23,dss,is1,1168.13,2268.89,0.1,1600,97
24,is1,sse,236.64,464.39,0.1,1600,97
25,is1,crps,288.11,574.99,0.1,1600,97
26,is1,dss,-1801.06,-3691.83,0.1,1600,97
27,is1,is1,1168.83,2255.38,0.1,1600,97
28,sse,sse,232.17,468.18,0.1,1600,97
29,sse,crps,290.5,592.47,0.1,1600,97
30,sse,dss,-1758.63,-3398.55,0.1,1600,97
31,sse,is1,1187.92,2358.87,0.1,1600,97
32,crps,sse,233.68,470.04,0.3,1600,97
33,crps,crps,286.56,580.1,0.3,1600,97
34,crps,dss,-1818.19,-3634.76,0.3,1600,97
35,crps,is1,1167.81,2289.95,0.3,1600,97
36,dss,sse,244.03,462.73,0.3,1600,97
37,dss,crps,303.75,598.2,0.3,1600,97
38,dss,dss,-1837.21,-3634.66,0.3,1600,97
39,dss,is1,1231.1,2373.66,0.3,1600,97
40,is1,sse,236.64,464.43,0.3,1600,97
41,is1,crps,288.86,575.96,0.3,1600,97
42,is1,dss,-1801.05,-3691.51,0.3,1600,97
43,is1,is1,1172.56,2263.54,0.3,1600,97
44,sse,sse,236.46,464.75,0.3,1600,97
45,sse,crps,294.33,591.51,0.3,1600,97
46,sse,dss,-1737.42,-3386.78,0.3,1600,97
47,sse,is1,1194.35,2361.98,0.3,1600,97
48,crps,sse,236.63,464.78,0.5,1600,97
49,crps,crps,288.78,576.05,0.5,1600,97
50,crps,dss,-1802.43,-3696.07,0.5,1600,97
51,crps,is1,1173.38,2270.68,0.5,1600,97
52,dss,sse,245.93,465.65,0.5,1600,97
53,dss,crps,313.19,618.53,0.5,1600,97
54,dss,dss,-1663.66,-3404.27,0.5,1600,97
55,dss,is1,1269.17,2471.24,0.5,1600,97
56,is1,sse,236.64,464.43,0.5,1600,97
57,is1,crps,288.86,575.96,0.5,1600,97
58,is1,dss,-1801.05,-3691.51,0.5,1600,97
59,is1,is1,1172.56,2263.54,0.5,1600,97
60,sse,sse,242.31,469.82,0.5,1600,97
61,sse,crps,312.5,623.26,0.5,1600,97
62,sse,dss,-1649.51,-3222.04,0.5,1600,97
63,sse,is1,1266.31,2499.15,0.5,1600,97
64,crps,sse,236.63,464.78,0.8,1600,97
65,crps,crps,288.78,576.05,0.8,1600,97
66,crps,dss,-1802.43,-3696.07,0.8,1600,97
67,crps,is1,1173.38,2270.68,0.8,1600,97
68,dss,sse,245.93,465.65,0.8,1600,97
69,dss,crps,313.19,618.53,0.8,1600,97
70,dss,dss,-1663.66,-3404.27,0.8,1600,97
71,dss,is1,1269.17,2471.24,0.8,1600,97
72,is1,sse,236.65,464.05,0.8,1600,97
73,is1,crps,292.84,586.52,0.8,1600,97
74,is1,dss,-1760.72,-3455.04,0.8,1600,97
75,is1,is1,1185.92,2338.81,0.8,1600,97
76,sse,sse,242.31,469.82,0.8,1600,97
77,sse,crps,312.5,623.26,0.8,1600,97
78,sse,dss,-1649.51,-3222.04,0.8,1600,97
79,sse,is1,1266.31,2499.15,0.8,1600,97
