,Method,Metric,Train,Test,Threshold,n,r
0,crps,sse,222.09,466.84,0.0,1600,96
1,crps,crps,278.41,577.94,0.0,1600,96
2,crps,dss,-1946.87,-3698.66,0.0,1600,96
3,crps,is1,1135.76,2278.55,0.0,1600,96
4,dss,sse,222.04,466.68,0.0,1600,96
5,dss,crps,279.09,577.24,0.0,1600,96
6,dss,dss,-1965.39,-3684.82,0.0,1600,96
7,dss,is1,1136.28,2270.78,0.0,1600,96
8,is1,sse,221.57,468.27,0.0,1600,96
9,is1,crps,278.29,577.83,0.0,1600,96
10,is1,dss,-1955.36,-3686.68,0.0,1600,96
11,is1,is1,1127.67,2280.79,0.0,1600,96
12,sse,sse,221.67,467.99,0.0,1600,96
13,sse,crps,278.65,577.71,0.0,1600,96
14,sse,dss,-1943.52,-3707.76,0.0,1600,96
15,sse,is1,1137.08,2268.64,0.0,1600,96
16,crps,sse,222.1,467.02,0.1,1600,96
17,crps,crps,278.51,577.4,0.1,1600,96
18,crps,dss,-1944.85,-3703.35,0.1,1600,96
19,crps,is1,1136.15,2275.24,0.1,1600,96
20,dss,sse,223.4,466.05,0.1,1600,96
21,dss,crps,281.81,577.51,0.1,1600,96
22,dss,dss,-1930.38,-3718.55,0.1,1600,96
23,dss,is1,1146.73,2275.9,0.1,1600,96
24,is1,sse,222.06,467.71,0.1,1600,96
25,is1,crps,279.03,577.04,0.1,1600,96
26,is1,dss,-1950.46,-3692.56,0.1,1600,96
27,is1,is1,1131.27,2276.98,0.1,1600,96
28,sse,sse,222.55,467.02,0.1,1600,96
29,sse,crps,279.72,576.52,0.1,1600,96
30,sse,dss,-1934.76,-3717.48,0.1,1600,96
31,sse,is1,1140.52,2262.95,0.1,1600,96
32,crps,sse,223.9,464.43,0.3,1600,96
33,crps,crps,280.77,575.75,0.3,1600,96
34,crps,dss,-1899.94,-3691.44,0.3,1600,96
35,crps,is1,1145.58,2256.79,0.3,1600,96
36,dss,sse,228.62,461.36,0.3,1600,96
37,dss,crps,294.63,593.09,0.3,1600,96
38,dss,dss,-1894.17,-3703.58,0.3,1600,96
39,dss,is1,1204.77,2350.99,0.3,1600,96
40,is1,sse,224.08,463.46,0.3,1600,96
41,is1,crps,281.08,574.22,0.3,1600,96
42,is1,dss,-1897.39,-3703.62,0.3,1600,96
43,is1,is1,1145.45,2253.59,0.3,1600,96
44,sse,sse,224.05,464.34,0.3,1600,96
45,sse,crps,281.91,577.68,0.3,1600,96
46,sse,dss,-1896.88,-3696.57,0.3,1600,96
47,sse,is1,1151.28,2270.98,0.3,1600,96
48,crps,sse,224.15,464.94,0.5,1600,96
49,crps,crps,281.79,578.65,0.5,1600,96
50,crps,dss,-1897.46,-3686.39,0.5,1600,96
51,crps,is1,1151.05,2273.49,0.5,1600,96
52,dss,sse,230.42,461.85,0.5,1600,96
53,dss,crps,297.58,596.12,0.5,1600,96
54,dss,dss,-1865.88,-3660.66,0.5,1600,96
55,dss,is1,1217.54,2363.63,0.5,1600,96
56,is1,sse,226.84,455.51,0.5,1600,96
57,is1,crps,283.34,571.8,0.5,1600,96
58,is1,dss,-1886.69,-3724.68,0.5,1600,96
59,is1,is1,1154.27,2246.21,0.5,1600,96
60,sse,sse,224.36,463.89,0.5,1600,96
61,sse,crps,282.2,577.23,0.5,1600,96
62,sse,dss,-1894.52,-3699.26,0.5,1600,96
63,sse,is1,1151.38,2269.68,0.5,1600,96
64,crps,sse,226.76,455.81,0.8,1600,96
65,crps,crps,283.25,573.81,0.8,1600,96
66,crps,dss,-1887.47,-3721.6,0.8,1600,96
67,crps,is1,1155.32,2258.63,0.8,1600,96
68,dss,sse,230.42,461.85,0.8,1600,96
69,dss,crps,297.58,596.12,0.8,1600,96
70,dss,dss,-1865.88,-3660.66,0.8,1600,96
71,dss,is1,1217.54,2363.63,0.8,1600,96
72,is1,sse,226.84,455.51,0.8,1600,96
73,is1,crps,283.34,571.8,0.8,1600,96
74,is1,dss,-1886.69,-3724.68,0.8,1600,96
75,is1,is1,1154.27,2246.21,0.8,1600,96
76,sse,sse,227.28,467.86,0.8,1600,96
77,sse,crps,294.1,596.17,0.8,1600,96
78,sse,dss,-1865.31,-3659.64,0.8,1600,96
79,sse,is1,1205.94,2357.79,0.8,1600,96
